word ; frequency
$foreign$ ; 55
$laugh$ ; 8
$name$ ; 49
$oov$ ; 1
a ; 35
absoluta ; 1
acabando ; 1
achei ; 1
acontece ; 1
adequado ; 1
adicionei ; 1
admito ; 1
adora ; 1
adoro ; 1
agora ; 2
alguma ; 2
alguém ; 1
amanhecer ; 2
amarelo ; 1
amizade ; 1
amo ; 1
animais ; 1
animal ; 1
anistia ; 1
antes ; 1
antologia ; 1
ao ; 2
apresentamos ; 1
aquário ; 1
ar ; 2
as ; 5
assim ; 3
assistir ; 2
assistiu ; 1
até ; 3
autor ; 2
aí ; 1
bardo ; 1
basear ; 1
batalha ; 1
boa ; 1
bom ; 3
brasileira ; 1
breve ; 1
bárbara ; 1
cabana ; 1
cabeça ; 1
cachorro ; 1
campanha ; 1
característica ; 1
casmurro ; 2
castelo ; 2
castro ; 1
cem ; 1
chamas ; 1
chegando ; 2
chegou ; 1
cidade ; 1
cinema ; 1
codinome ; 1
coisa ; 3
coisas ; 1
com ; 3
comer ; 1
comida ; 1
comigo ; 2
como ; 25
conheço ; 2
consegui ; 1
contam ; 2
continuação ; 1
contos ; 2
cortiço ; 2
crepúsculo ; 1
crescendo ; 1
criança ; 3
crueldade ; 1
cuidado ; 1
culto ; 2
curti ; 1
curtiu ; 1
curto ; 1
cálice ; 1
câmara ; 1
da ; 6
dar ; 1
das ; 3
de ; 40
depois ; 2
descobrem ; 1
desejado ; 3
despertar ; 2
desrespeitar ; 1
dessas ; 1
deu ; 1
dia ; 2
difícil ; 1
direito ; 1
direto ; 1
diria ; 1
distrito ; 1
diz ; 1
diário ; 1
diários ; 2
do ; 31
doador ; 1
dom ; 2
dos ; 3
duas ; 1
e ; 24
eclipse ; 1
ed ; 1
ela ; 1
ele ; 1
em ; 3
emocionante ; 1
emoção ; 1
emprestei ; 1
enigma ; 1
ensina ; 1
escolheria ; 1
escolhida ; 1
espera ; 1
esperando ; 1
esperança ; 2
essa ; 5
esse ; 1
este ; 1
estou ; 14
está ; 5
estão ; 1
eu ; 8
fadas ; 1
favorito ; 1
faz ; 1
feliz ; 1
ferreto ; 1
fico ; 1
ficou ; 1
fila ; 1
filme ; 1
filosofal ; 1
fim ; 1
finalmente ; 5
fiquei ; 2
foda ; 1
fogo ; 1
foi ; 2
formaturas ; 1
fosse ; 2
funk ; 1
férias ; 2
fênix ; 1
fúria ; 1
galáxias ; 1
gente ; 1
gosta ; 1
goste ; 1
gosto ; 1
guia ; 1
herói ; 1
homens ; 2
honestamente ; 1
horas ; 1
horrível ; 1
i ; 2
in ; 1
infernais ; 1
inteligente ; 1
internacional ; 1
ir ; 1
isso ; 1
it ; 1
jeito ; 1
jogos ; 3
jornada ; 1
julga ; 1
já ; 44
labirinto ; 1
ladrão ; 1
lançamento ; 10
leia ; 1
leitura ; 2
lembro ; 1
lendo ; 4
ler ; 3
leu ; 1
lhe ; 1
li ; 44
lido ; 3
lidos ; 1
linda ; 1
lindo ; 1
literário ; 1
livro ; 2
livros ; 4
longe ; 1
luta ; 1
madrugada ; 1
magia ; 1
mais ; 2
mal ; 1
maldição ; 1
manifestantes ; 1
mar ; 1
maravilhas ; 1
marcada ; 1
marquei ; 25
mas ; 2
matar ; 1
medicamento ; 1
medo ; 1
meio ; 1
melancia ; 1
melhor ; 1
memórias ; 1
menina ; 1
menos ; 1
menosprezar ; 1
mentiras ; 2
mesmo ; 1
meta ; 1
metamorfose ; 1
meu ; 1
meus ; 1
milícias ; 1
minha ; 3
miseráveis ; 2
mochileiro ; 1
monstros ; 1
morte ; 2
motivo ; 1
muita ; 2
muitas ; 2
muito ; 6
munição ; 1
mãe ; 1
música ; 1
na ; 4
nervosos ; 1
no ; 2
nobre ; 1
nos ; 1
nosso ; 1
nova ; 1
novo ; 2
nunca ; 1
não ; 9
o ; 33
obrigada ; 2
of ; 1
olhada ; 1
olimpiano ; 1
opinar ; 1
opinião ; 1
ordem ; 1
orgulho ; 1
os ; 7
ossos ; 1
ostentação ; 1
outra ; 1
outros ; 2
overdose ; 1
paciência ; 1
pai ; 1
para ; 7
parecidas ; 1
participando ; 10
paródia ; 1
passar ; 1
passou ; 1
país ; 1
pede ; 1
pedra ; 1
pela ; 2
percebe ; 1
perdido ; 1
pereira ; 2
pergunta ; 1
pessoa ; 1
peça ; 1
pi ; 1
poder ; 1
policiamento ; 1
por ; 1
porque ; 2
pra ; 2
preconceito ; 1
primeira ; 1
princesa ; 1
prisioneiro ; 1
programa ; 1
promove ; 1
protestos ; 1
prova ; 1
príncipe ; 1
qualquer ; 1
quase ; 1
que ; 18
quem ; 5
queria ; 1
rainha ; 3
raios ; 1
reconheço ; 1
regulamentação ; 1
rei ; 1
relíquias ; 1
repressão ; 1
resenha ; 1
respeitado ; 1
respeite ; 1
responde ; 1
resposta ; 1
retrato ; 1
