word ; frequency
$emotion*$ ; 1
$emotion+$ ; 1
$emotion-$ ; 1
$foreign$ ; 55
$laugh$ ; 6
$name$ ; 126
$oov$ ; 8
a ; 42
aberto ; 1
abismo ; 1
abraço ; 1
ac ; 1
acabar ; 1
acabou ; 1
aceitável ; 1
acham ; 1
achando ; 1
achar ; 1
achei ; 1
acho ; 2
acidente ; 1
acne ; 1
acompanhar ; 1
aconselha ; 1
aconselho ; 1
aconteceu ; 1
acordar ; 1
acreditar ; 1
acredito ; 1
adianta ; 2
adicionando ; 1
admirarem ; 1
adote ; 1
adultos ; 1
afazeres ; 1
afinal ; 1
agora ; 4
agradeço ; 1
agulha ; 1
ah ; 3
ainda ; 1
alegre ; 1
algum ; 1
algumas ; 1
alguém ; 2
alheio ; 1
alimentos ; 1
aliviada ; 1
alto ; 1
altura ; 1
alunos ; 1
amaldiçoada ; 1
amanhã ; 1
amarga ; 1
americano ; 1
amigo ; 2
amiguinhos ; 1
amizade ; 1
amo ; 1
amor ; 7
ancestral ; 1
anciã ; 1
andando ; 2
animais ; 1
aniversário ; 3
anos ; 4
antenada ; 1
antigo ; 1
ao ; 3
aos ; 1
aparar ; 1
apenas ; 1
apodrecendo ; 1
apoio ; 1
aprecio ; 1
apregoem ; 1
aprendizado ; 2
aquelas ; 1
aquele ; 1
aqui ; 2
aquilo ; 1
areia ; 1
arrocha ; 1
arrumar ; 1
artes ; 1
artigos ; 1
artistas ; 1
as ; 7
asas ; 1
assim ; 4
assinem ; 1
assistindo ; 1
assistir ; 1
atriz ; 1
atropelada ; 1
até ; 6
aula ; 1
autor ; 1
azul ; 1
aí ; 4
baixar ; 1
bala ; 1
banco ; 1
banda ; 1
barato ; 1
base ; 1
bastante ; 1
bater ; 1
beleza ; 2
bem ; 2
bichos ; 1
big ; 1
biquinho ; 1
bis ; 1
bla ; 3
boa ; 2
bobagem ; 1
boca ; 1
bolinha ; 1
bom ; 1
bonito ; 1
bonitos ; 1
bosta ; 1
botão ; 1
brasileira ; 1
brasileiro ; 1
braço ; 2
breguice ; 1
brilhantina ; 1
buguei ; 1
bumbuns ; 1
bunda ; 3
burca ; 1
busca ; 1
cabelo ; 1
cabeça ; 1
cabeças ; 1
cada ; 1
cadeira ; 1
cadê ; 1
caldo ; 1
calor ; 1
caminho ; 1
campeonato ; 1
campos ; 1
canal ; 3
cantando ; 1
cara ; 1
caras ; 1
carinho ; 1
caro ; 1
caráter ; 1
casa ; 3
casado ; 1
casal ; 2
caso ; 1
cativar ; 1
celular ; 1
certo ; 1
cerveja ; 1
chacina ; 1
chama ; 1
chamar ; 1
chapéu ; 1
chata ; 1
cheia ; 1
cheio ; 2
cherry ; 1
chorar ; 1
chove ; 1
cidade ; 2
cinema ; 3
city ; 1
civilização ; 1
ciências ; 4
cliente ; 1
clientes ; 1
clássicas ; 1
cobrindo ; 1
coisa ; 5
coisas ; 2
colecionar ; 1
colocado ; 1
colocar ; 1
colorir ; 1
com ; 13
comenta ; 1
comer ; 1
começar ; 1
comi ; 1
comida ; 1
comigo ; 1
como ; 10
compacto ; 1
companhia ; 1
compartilhem ; 1
completamente ; 1
completaria ; 1
completos ; 1
compre ; 1
computadores ; 1
comum ; 1
comunidade ; 1
comércio ; 1
conclusão ; 1
conclusões ; 1
condenar ; 1
condições ; 1
confesso ; 1
confunde ; 2
confusa ; 1
conheço ; 1
conquistas ; 2
conseguimos ; 1
considerado ; 1
considerei ; 1
consumo ; 1
conta ; 1
contação ; 1
contra ; 1
controle ; 1
contrário ; 5
convencer ; 1
convidado ; 1
convidarem ; 1
convite ; 1
coquete ; 1
coração ; 2
corintianos ; 1
corrida ; 1
creme ; 1
criado ; 1
criança ; 1
cruel ; 1
crédito ; 1
cuidar ; 1
culpem ; 1
cultural ; 7
curto ; 1
cânhamo ; 1
céu ; 3
da ; 23
dais ; 1
dali ; 1
damas ; 1
dançar ; 2
daqui ; 2
dar ; 6
das ; 6
data ; 1
datas ; 1
dava ; 1
de ; 85
debaixo ; 1
decisão ; 1
dedetizador ; 1
deixa ; 3
deixem-me ; 2
dela ; 1
dele ; 2
demais ; 2
demonstro ; 1
dentes ; 1
dentro ; 2
depois ; 6
depravado ; 1
depravados ; 1
descobri ; 1
descobrir ; 1
desejo ; 1
desisti ; 1
desligados ; 1
desmoralizados ; 1
dessa ; 1
desse ; 1
destruírem ; 1
detrimento ; 1
deu ; 1
deuses ; 1
deve ; 2
dia ; 7
diabo ; 2
dialogar ; 1
diante ; 1
diferente ; 1
difícil ; 1
diga ; 1
digo ; 2
direito ; 2
direitos ; 1
diria ; 1
dirigem ; 1
discretas ; 1
dispa ; 2
disposição ; 1
disse ; 2
disso ; 4
disto ; 1
distribuição ; 1
do ; 32
doar ; 1
documentário ; 1
doido ; 1
dois ; 1
domingo ; 1
dona ; 1
dono ; 1
dor ; 1
dormir ; 1
dos ; 5
dose ; 1
doçura ; 1
dublado ; 1
dízimo ; 1
e ; 51
e-mail ; 1
educação ; 3
ela ; 7
ele ; 8
eles ; 3
em ; 12
embaraço ; 1
embora ; 2
encarecidamente ; 1
enclausurado ; 1
encontrar ; 2
encontro ; 3
encurralado ; 1
enfermo ; 1
enfileiradas ; 1
enfileirem ; 1
engolir ; 1
engraçado ; 1
enlouquecer ; 1
enquanto ; 2
entre ; 3
entro ; 1
envolvimento ; 1
era ; 2
errado ; 2
escola ; 1
escolas ; 1
escombros ; 1
espera ; 1
esperava ; 1
esperou ; 2
esqueceu ; 1
essa ; 5
esse ; 1
esses ; 2
estar ; 1
estatística ; 1
estava ; 1
estiver ; 1
estou ; 3
estranho ; 1
está ; 5
estéticas ; 1
eterna ; 1
eu ; 36
evento ; 1
eventos ; 1
exemplar ; 1
exemplo ; 1
exercícios ; 1
existe ; 1
existissem ; 1
exorcista ; 2
experimenta ; 1
exposições ; 1
falando ; 1
falem ; 1
falsamente ; 1
falta ; 1
famintos ; 1
família ; 4
fantástico ; 1
faz ; 3
fazer ; 3
fazia ; 1
fazia-lhes ; 1
faço ; 1
feche ; 1
feira ; 1
feita ; 2
feitos ; 1
fez ; 2
ficar ; 2
ficarem ; 1
fichas ; 1
fico ; 2
ficou ; 1
filha ; 1
filme ; 4
final ; 1
financeiramente ; 1
fiquei ; 1
fiz ; 5
fizesse ; 1
flor ; 1
foda ; 1
fodem ; 1
fofa ; 1
foi ; 3
fone ; 1
for ; 1
fora ; 3
foram ; 1
formas ; 1
forró ; 1
fosse ; 2
foto ; 2
fotográficas ; 1
fotos ; 1
frente ; 1
fui ; 2
funciona ; 1
funcionários ; 1
futuro ; 2
fúteis ; 1
fútil ; 1
galeritas ; 1
ganha ; 1
garganta ; 1
garotas ; 1
gente ; 3
gosta ; 1
gostei ; 2
gosto ; 3
gostou ; 1
gourmet ; 1
governamental ; 1
grafite ; 1
grande ; 2
grandes ; 2
grata ; 2
gratuito ; 2
guardem-na ; 1
ha ; 1
hambúrguer ; 1
hambúrgueres ; 1
havemos ; 1
hbo ; 2
hein ; 1
heróis ; 1
heterônimo ; 1
histórias ; 1
hoje ; 6
homenageadas ; 1
homens ; 4
hora ; 4
humanas ; 1
há ; 3
idades ; 1
idéia ; 1
ignorância ; 1
imbecilidade ; 1
imprudência ; 1
in ; 2
inbox ; 1
independente ; 3
indicar ; 1
indignada ; 1
infância ; 1
ingresso ; 1
inscrição ; 2
insepultos ; 1
interação ; 1
interior ; 1
início ; 1
ir ; 3
is ; 2
isso ; 10
jd ; 1
jeito ; 1
joga ; 1
jogar ; 1
jovens ; 1
junino ; 2
juntos ; 1
justo ; 2
já ; 7
la ; 2
lado ; 1
lambida ; 1
laranja ; 1
lele ; 1
levar ; 1
levarem ; 1
levo ; 1
li ; 1
licor ; 1
limpeza ; 1
linda ; 1
lindo ; 4
lindos ; 1
liquida ; 1
lista ; 1
livre ; 2
livro ; 2
livros ; 1
lobos ; 2
louca ; 1
loucademia ; 1
luxo ; 1
lá ; 4
macem ; 1
macio ; 1
magoada ; 1
magoei ; 1
mais ; 17
mal ; 1
malabares ; 3
maldito ; 1
malditos ; 1
malícia ; 1
manda ; 1
mandado ; 1
maneira ; 1
manequim ; 3
manhã ; 1
manifestação ; 2
