word ; frequency
$foreign$ ; 9
$laugh$ ; 2
$name$ ; 265
$oov$ ; 6
a ; 190
abençoada ; 2
abençoado ; 1
abençoados ; 1
abençoe ; 1
abraça ; 1
abraço ; 1
abreviando ; 1
abrir ; 4
abundância ; 2
acaba ; 2
acabam ; 1
academia ; 1
aceitar ; 1
acenar ; 1
acha ; 1
acham ; 1
achareis ; 1
achava ; 1
achei ; 1
acompanha ; 1
acontecem ; 1
acontecer ; 2
aconteceu ; 1
acontecido ; 1
acordar ; 1
acordo ; 4
acrescentadas ; 1
acrescentar ; 1
acudir ; 1
adianta ; 2
adicionado ; 1
adorar ; 1
adoraremos ; 1
adoração ; 2
adorá-lo ; 1
adventista ; 2
adventistas ; 1
adversidade ; 1
adverte ; 1
afinal ; 1
afirmada ; 1
afirmo ; 1
aflige ; 1
aflição ; 1
aflições ; 1
afogam ; 1
afundar ; 1
agenda ; 1
agir ; 2
agora ; 4
agradamos ; 1
agradecendo ; 2
agradeço ; 2
agradável ; 1
aguenta ; 1
aguentar ; 1
agência ; 1
ainda ; 9
ajuda ; 4
ajudam ; 1
ajudar ; 4
ajude ; 1
ajudou ; 1
ajuntam ; 1
alcançados ; 1
alcançando ; 1
alcançará ; 1
alegra ; 1
alegra-te ; 1
alegrem-se ; 2
alegria ; 6
alegrias ; 1
alerta ; 1
algo ; 1
algum ; 1
alguma ; 3
algumas ; 3
alguns ; 2
alguém ; 1
alheia ; 1
aliança ; 1
alimento ; 3
alimentos ; 1
alma ; 5
almas ; 1
alto ; 1
altíssimo ; 1
além ; 1
ama ; 4
amais ; 1
amam ; 1
amanhã ; 4
amar ; 4
amardes ; 1
amarga ; 1
ambiente ; 1
ambos ; 1
ame ; 1
amei ; 6
amianto ; 1
amiga ; 1
amigo ; 5
amigos ; 8
amizade ; 1
amo ; 2
amor ; 14
amém ; 3
andais ; 2
andando ; 1
andar ; 3
andares ; 1
andeis ; 1
ando ; 3
aniversário ; 3
ano ; 4
anos ; 2
anseio ; 1
ansioso ; 1
ansiosos ; 2
antes ; 2
ao ; 31
aonde ; 2
aos ; 7
aparecer ; 1
apelida ; 1
apenas ; 5
apoio ; 1
aprenda ; 1
aprendendo ; 1
aprender ; 1
aprofundar ; 1
aproveita ; 1
após ; 2
apóstolo ; 1
aquela ; 1
aquele ; 5
aqueles ; 4
aqui ; 5
aquilo ; 2
arderá ; 1
armaria ; 1
armas ; 3
arrastando ; 1
arrebentar ; 1
artista ; 1
as ; 33
assaz ; 1
assim ; 15
assunto ; 1
assusteis ; 1
atendei ; 1
atenções ; 1
atos ; 1
atrai ; 1
atrapalhar ; 1
atrasada ; 1
atravessar ; 1
através ; 1
atraí ; 1
atribulada ; 1
atualmente ; 1
atuar ; 1
até ; 5
aumenta ; 1
aumentando ; 1
aumentá-la ; 1
ausente ; 2
avançar ; 1
aventureira ; 1
aves ; 2
ações ; 1
aí ; 3
bacamarte ; 1
bacon ; 3
bagunça ; 2
barco ; 2
basta ; 4
bastante ; 1
bate ; 1
batei ; 1
batismo ; 3
bebedice ; 1
beber ; 1
beberemos ; 1
bem ; 6
bem-vinda ; 1
benditas ; 1
besteiras ; 1
boa ; 1
boas ; 2
bolo ; 6
bom ; 12
bomba ; 1
bondade ; 2
bondoso ; 2
bons ; 2
bovina ; 1
brasileiro ; 1
braços ; 1
brecha ; 1
breve ; 7
brilha ; 1
busca ; 2
buscai ; 2
buscar ; 4
busco ; 1
buscá-lo ; 1
busque ; 2
busquemos ; 1
bênção ; 9
bênçãos ; 3
cachoeira ; 1
cada ; 22
caem ; 1
cair ; 1
calor ; 1
calvário ; 1
caminho ; 11
caminhos ; 6
campo ; 2
canhão ; 1
canta ; 1
cantando ; 1
cantar ; 2
canto ; 1
capacitar ; 1
capacite ; 1
cara ; 2
caracterizar ; 1
carcinogênicas ; 1
carcinogênicos ; 1
caricaturas ; 1
carne ; 4
carnes ; 3
carrego ; 1
carreguei ; 1
casa ; 1
categoria ; 1
causa ; 1
causador ; 1
causam ; 1
celebrando ; 1
celeiros ; 1
celeste ; 3
celular ; 1
cem ; 1
cenoura ; 3
centro ; 1
certamente ; 1
certeira ; 1
certeza ; 2
certo ; 1
cessa ; 1
chama ; 2
chamada ; 1
chamar ; 1
chave ; 1
chega ; 1
chegar ; 4
chego ; 1
chegou ; 1
cheio ; 1
chip ; 1
chora ; 1
chão ; 1
cigarro ; 1
ciladas ; 1
cima ; 1
cinema ; 1
ciência ; 1
clamando ; 2
clame ; 1
clamo ; 1
clareza ; 1
claro ; 1
classificou ; 1
clichê ; 1
cobra ; 1
cobram ; 1
coisa ; 8
coisas ; 8
colegas ; 3
colhem ; 1
coloca ; 3
colocado ; 2
colocar ; 3
coloco ; 1
colocou ; 1
coloque ; 1
colorretal ; 1
com ; 57
coma ; 1
combina ; 1
comemorando ; 1
comemorar ; 1
comentário ; 1
comer ; 2
comeremos ; 1
comigo ; 2
como ; 37
companheiras ; 1
compare ; 1
compartilhar ; 1
completa ; 1
complica ; 1
complicou ; 1
compreender ; 1
comprometimento ; 1
compromisso ; 1
comprovadamente ; 1
comunhão ; 3
comunicação ; 1
concedidos ; 1
concretizada ; 1
concupiscências ; 1
conduza ; 1
confia ; 2
confiam ; 1
confiança ; 2
confiar ; 2
conforme ; 1
conforto ; 1
confunde ; 1
confusão ; 1
congratulações ; 1
congregar ; 1
conhecem ; 2
conhecido ; 1
conhecimento ; 1
conosco ; 1
conquistou ; 1
consagração ; 1
consegue ; 2
conseguimos ; 2
conseguiu ; 1
consequências ; 1
consideradas ; 1
considerado ; 1
considerai ; 1
conta ; 1
contaminado ; 1
contato ; 2
contigo ; 3
continuam ; 1
continuar ; 2
continue ; 1
continues ; 1
contramão ; 1
contrário ; 1
contudo ; 3
converter ; 1
convivem ; 1
convosco ; 1
convém ; 1
convívio ; 1
corajoso ; 1
coração ; 9
corações ; 3
cores ; 1
corpo ; 2
cortado ; 1
corvos ; 1
cova ; 1
cozinhar ; 1
crer ; 2
crescem ; 1
cresça ; 1
criança ; 4
crianças ; 1
criatura ; 2
criação ; 1
cristo ; 17
cristã ; 1
cristão ; 2
cruz ; 10
crônicas ; 2
cuca ; 1
cuida ; 8
cuidado ; 1
cuidados ; 1
cuidando ; 1
cuidar ; 3
culpa ; 1
cultive ; 1
culto ; 3
cumpridas ; 1
cumprir ; 1
cumprirá ; 1
curso ; 1
curvar-se ; 1
custa ; 1
custas ; 1
câncer ; 4
céu ; 5
céus ; 1
côvado ; 1
da ; 23
dando ; 1
daqueles ; 1
dar ; 6
darmos ; 1
dará ; 2
das ; 8
daí ; 1
de ; 201
decidi ; 1
decidindo ; 1
decisão ; 1
declarar ; 1
decência ; 2
dedica ; 1
dedicado ; 1
dediquem ; 1
defeito ; 1
define ; 1
defumação ; 1
deixa ; 1
deixando ; 1
deixar ; 1
deixas ; 1
deixemos ; 1
deixou ; 1
dela ; 1
dele ; 6
deles ; 1
demais ; 3
demasiada ; 1
demonstrado ; 1
demorou ; 1
dentro ; 2
departamento ; 1
dependem ; 1
dependência ; 1
depois ; 2
derrama ; 2
desanimamos ; 1
descansará ; 2
desce ; 1
descer ; 1
desceu ; 1
descomplica ; 1
descrição ; 1
desde ; 1
deseja ; 4
desejo ; 1
desenvolver ; 1
desfrutar ; 2
desgastar-nos ; 1
desista ; 1
desiste ; 1
desligar-se ; 1
desmente ; 1
despreza ; 1
despreze ; 1
dessa ; 1
desse ; 1
desses ; 1
desta ; 3
deste ; 1
destruir ; 1
destruição ; 1
detalhe ; 2
deu ; 5
deuteronômio ; 1
deve ; 8
devemos ; 2
deveria ; 1
deveriam ; 1
deverá ; 1
dia ; 37
diabo ; 1
diagnosticados ; 1
diante ; 2
diariamente ; 3
dicas ; 1
diesel ; 1
diferença ; 2
dificuldade ; 1
dificuldades ; 1
difíceis ; 1
dignidade ; 1
dignifica ; 1
digno ; 2
digo ; 3
diligenciardes ; 1
diligentemente ; 1
diminua ; 1
dinheiro ; 1
direcione ; 2
direi ; 1
direita ; 1
diretores ; 1
dirigindo ; 1
dirá ; 1
dirás ; 1
discernir ; 1
disse ; 2
disseram ; 1
dito ; 2
diz ; 5
dizemos ; 1
dizendo ; 2
dizer ; 1
diária ; 1
diárias ; 1
do ; 49
dobre ; 1
doce ; 2
doente ; 1
dois ; 2
dominar ; 1
domingo ; 2
dono ; 1
dor ; 1
dormindo ; 1
dos ; 13
driblar ; 1
duas ; 1
duram ; 1
dádiva ; 1
dê ; 3
e ; 200
ed ; 1
eis ; 6
ela ; 3
elas ; 4
ele ; 46
eles ; 6
eloquência ; 1
elucidativos ; 1
em ; 66
embora ; 1
emergência ; 1
empata ; 1
empregando ; 1
encantadoramente ; 1
encarecidamente ; 1
encontram ; 1
encontramos ; 1
energia ; 1
energias ; 1
enfim ; 2
enfrentar ; 1
enfrentei ; 1
engordar ; 1
enorme ; 1
enquanto ; 3
ensina ; 2
ensinada ; 1
entanto ; 1
entendei ; 1
entender ; 1
entendi ; 1
entra ; 1
entram ; 2
entrar ; 1
entre ; 3
entrega ; 1
entregando ; 1
entrego ; 1
entregue ; 1
entregue-se ; 1
então ; 4
enxutos ; 1
equivalente ; 1
era ; 1
erva ; 1
es ; 1
escola ; 4
escolha ; 5
escolhas ; 1
escondam ; 1
esconderijo ; 1
escreva ; 1
escuridão ; 1
escuta ; 1
esgotado ; 1
esgotarem ; 1
espada ; 1
espantes ; 1
especial ; 1
especialmente ; 1
esperança ; 4
espere ; 1
espingarda ; 1
espiritual ; 1
espírito ; 6
esquecer ; 1
esquerda ; 1
esqueça ; 1
essa ; 7
essas ; 5
esse ; 8
esses ; 1
esta ; 2
estamos ; 2
estar ; 4
estarias ; 1
estas ; 2
estava ; 5
este ; 6
esteja ; 3
estejam ; 1
estejamos ; 1
estou ; 2
estrada ; 1
estude ; 1
está ; 4
estás ; 3
estão ; 7
estômago ; 1
eternamente ; 2
eternidade ; 3
eu ; 32
evangelho ; 1
exatamente ; 1
executar ; 1
exemplo ; 2
existe ; 3
exortamos ; 1
exortou ; 1
experimentaram ; 1
explica ; 1
explicar ; 1
explicação ; 4
explique ; 11
exteriormente ; 1
faca ; 1
fala ; 4
falam ; 4
falando ; 2
falar ; 2
fale ; 2
faleceu ; 1
falta ; 3
faltará ; 1
falácia ; 1
falácias ; 2
familiares ; 1
família ; 2
farejando ; 1
farias ; 1
fará ; 2
fatias ; 1
fatos ; 1
favor ; 2
faz ; 6
fazem ; 1
fazendo ; 5
fazer ; 5
faça ; 1
façam ; 1
feita ; 1
feito ; 2
feliz ; 29
felizes ; 3
fenômeno ; 1
feriado ; 1
fermentação ; 1
fez ; 2
fiam ; 1
fica ; 3
ficar ; 3
ficarei ; 1
fidelidade ; 2
fiel ; 1
filha ; 2
filho ; 4
filipenses ; 2
filme ; 1
fim ; 3
final ; 2
fio ; 1
firme ; 2
fisga ; 1
fiz ; 2
fizermos ; 1
flecha ; 1
florete ; 1
fluida ; 1
fluindo ; 1
foco ; 3
fofa ; 1
fofo ; 1
fogo ; 1
foi ; 8
fome ; 3
fonte ; 1
for ; 2
fora ; 1
forma ; 4
formas ; 1
fornalha ; 1
forno ; 1
fortalecer ; 1
forte ; 3
fortemente ; 1
fortificando ; 1
força ; 4
forças ; 4
fotografia ; 1
fotos ; 3
fracos ; 1
frase ; 1
freio ; 1
frente ; 3
frequentes ; 1
fresca ; 1
frio ; 1
fruem ; 1
frutos ; 1
fugirá ; 1
fui ; 2
fumar ; 1
fumaça ; 1
furtava ; 1
furte ; 1
futuro ; 1
fáceis ; 1
fácil ; 4
fé ; 11
g ; 1
gama ; 1
ganhos ; 1
garanto ; 1
geladeira ; 1
gemido ; 1
gentios ; 1
globo ; 1
glorificando ; 1
glorificar ; 1
glória ; 7
gordices ; 1
gosto ; 1
grama ; 1
gramas ; 1
grande ; 4
grandes ; 1
grata ; 2
gratidão ; 2
gratificante ; 1
grato ; 1
graça ; 4
grito ; 3
grupo ; 2
guardada ; 1
guardando-nos ; 1
guardareis ; 1
guardarás ; 1
guardassem ; 1
guardemos ; 1
guia ; 2
guiando ; 1
guie ; 1
ha ; 2
habita ; 1
hambúrguer ; 1
haveis ; 2
haver ; 2
hinos ; 1
hipócrita ; 1
história ; 2
