word ; frequency
$emotion+$ ; 2
$foreign$ ; 80
$laugh$ ; 5
$name$ ; 41
$oov$ ; 1
a ; 15
abertura ; 1
abrir ; 1
acabar ; 1
acabou ; 1
acolhedora ; 1
acreditam ; 1
africanos ; 1
agentes ; 1
agora ; 1
alguém ; 1
alvejados ; 1
amor ; 1
antigo ; 1
ao ; 2
apresentadores ; 1
aprovada ; 1
aprovado ; 1
aqueles ; 1
aqui ; 1
assistir ; 1
assumindo ; 1
até ; 1
avenida ; 1
açúcar ; 1
aí ; 2
bandeira ; 1
bem ; 3
biscoito ; 1
bolacha ; 1
bom ; 1
bonitinho ; 1
book ; 1
brancos ; 1
brasileira ; 1
brasileiros ; 3
cada ; 1
caindo ; 1
calçada ; 1
carnaval ; 1
carnavalizar ; 1
casa ; 1
casamento ; 1
cegos ; 1
centro ; 2
chacina ; 1
cheia ; 1
cidade ; 3
claramente ; 1
classe ; 1
com ; 2
como ; 2
compramos ; 1
comunicação ; 1
condenados ; 1
congresso ; 2
continua ; 1
contra ; 1
coração ; 1
crime ; 1
cultura ; 1
cultural ; 1
curte ; 1
código ; 1
da ; 3
dado ; 1
daqueles ; 1
de ; 18
decibéis ; 1
defendendo ; 1
democracia ; 1
democrática ; 1
depois ; 1
derrota ; 1
desempenham ; 1
desfavoráveis ; 1
desfilar ; 1
dessa ; 1
devia ; 1
dia ; 3
diferentes ; 1
diferença ; 1
direitos ; 1
discriminação ; 1
discussão ; 1
disposto ; 1
ditadura ; 1
divido ; 1
do ; 3
doa ; 1
dos ; 2
dura ; 1
durante ; 1
décadas ; 1
dúvidas ; 1
e ; 16
ela ; 2
eleição ; 1
eleições ; 2
eles ; 1
eletrônicos ; 1
em ; 8
embora ; 1
emoções ; 1
empregados ; 1
empresa ; 2
encantos ; 1
enorme ; 1
escadas ; 1
escola ; 1
espelha ; 1
esperando ; 1
essa ; 1
esse ; 1
estacionamento ; 1
estados ; 1
estar ; 1
estou ; 1
estudar ; 1
está ; 2
eu ; 2
exceto ; 1
existe ; 2
existir ; 1
extasiados ; 1
exterior ; 1
feito ; 1
ferro ; 1
fez ; 1
foram ; 1
formas ; 1
frente ; 1
frio ; 1
fronteiras ; 1
fui ; 1
futuro ; 1
genro ; 1
gente ; 1
geral ; 1
golpe ; 1
grande ; 1
grandeza ; 1
gritante ; 1
grupos ; 1
guerra ; 1
hashtag ; 2
hein ; 1
hoje ; 1
homossexuais ; 1
humanizando ; 1
humanos ; 1
ideia ; 1
idéias ; 1
impeachment ; 1
importante ; 1
incentivam ; 1
inclusivo ; 1
incoerências ; 1
independente ; 1
inferioridade ; 1
insensatez ; 1
interessados ; 1
interessante ; 1
invasão ; 1
invejável ; 1
investe ; 1
janeiro ; 1
jovens ; 1
justificando ; 1
justiça ; 1
já ; 2
lado ; 1
levar ; 1
lindo ; 1
lixo ; 1
lucro ; 1
lugar ; 1
luta ; 1
lutando ; 1
luz ; 1
lítio ; 1
machistas ; 1
maior ; 1
mais ; 3
maneira ; 1
manganês ; 1
manipuladores ; 1
maravilhosa ; 2
marca ; 1
mas ; 3
matriculado ; 1
me ; 1
meios ; 1
mesmos ; 1
metrô ; 1
meu ; 1
mil ; 1
minorias ; 1
mistificadores ; 1
morena ; 1
move ; 1
muito ; 2
mulheres ; 1
mundo ; 1
média ; 1
na ; 1
nacional ; 1
nas ; 2
negativo ; 1
negros ; 1
nem ; 2
neves ; 1
no ; 7
nome ; 1
norte-americana ; 1
nos ; 1
nossa ; 1
nova ; 1
numa ; 1
nunca ; 2
não ; 9
nós ; 2
o ; 19
olhos ; 1
opressão ; 1
oprimidos ; 1
os ; 6
outras ; 1
papel ; 1
para ; 3
parabéns ; 1
parece ; 1
parecem ; 1
passa ; 1
patrão ; 1
paulistano ; 1
paulistas ; 1
país ; 2
pelas ; 1
pelos ; 1
pena ; 1
penal ; 1
pensa ; 1
percebemos ; 1
perplexos ; 1
perua ; 1
pinacoteca ; 1
políticos ; 1
posições ; 2
pouco ; 2
pra ; 2
praia ; 1
presidenciais ; 1
previsto ; 1
principalmente ; 1
próprio ; 1
próprios ; 1
pão ; 1
público ; 1
quando ; 1
quase ; 1
que ; 15
quis ; 1
re ; 1
realidade ; 1
realmente ; 2
redução ; 2
reputação ; 1
respeito ; 1
restrições ; 1
retrocesso ; 1
rio ; 3
rolantes ; 1
roubaram ; 1
ruas ; 1
sampa ; 1
sangue ; 1
saraiva ; 1
se ; 1
segundo ; 1
selfie ; 1
sem ; 3
senso ; 1
sentimento ; 1
ser ; 1
seria ; 2
setembro ; 1
seu ; 2
seus ; 1
sexy ; 2
shopping ; 2
show ; 1
si ; 1
simplista ; 1
sob ; 2
sobre ; 1
sociais ; 1
solução ; 1
sp ; 11
sua ; 1
suas ; 1
suspeitos ; 1
são ; 1
tem ; 3
temos ; 1
ter ; 1
terem ; 1
terra ; 1
teu ; 1
tiver ; 1
to ; 1
toa ; 1
transformar ; 1
transmitem ; 1
tudo ; 3
tupiniquim ; 1
um ; 4
uma ; 3
unidos ; 1
urros ; 1
usa ; 1
usar ; 1
usp ; 3
vai ; 2
vamos ; 2
veia ; 1
vezes ; 2
vida ; 2
vivo ; 1
você ; 2
voltam ; 1
votando ; 1
xixi ; 1
à ; 3
às ; 2
é ; 6
épocas ; 1
