word ; frequency
$emotion+$ ; 1
$emotion-$ ; 1
$foreign$ ; 206
$laugh$ ; 2
$name$ ; 137
$oov$ ; 6
a ; 81
abandonado ; 1
abduzida ; 1
abri ; 1
abril ; 1
absurdo ; 1
abuso ; 1
acabo ; 1
academia ; 1
acertou ; 2
acha ; 1
achava ; 1
achei ; 3
acho ; 5
aconselha ; 1
aconteceu ; 2
acontecido ; 1
acredito ; 2
adiantado ; 1
adivinhem ; 1
adolescência ; 2
adorava ; 3
adorei ; 3
adotar ; 1
adulta ; 1
afinal ; 1
agora ; 9
agressor ; 1
agressão ; 1
ainda ; 7
ajustes ; 1
alegre ; 1
alegria ; 1
algo ; 6
algum ; 1
algumas ; 3
alguns ; 3
alguém ; 9
ali ; 1
alma ; 2
almoçar ; 1
altitude ; 1
alto ; 1
alvo ; 1
além ; 1
amanhã ; 1
amantes ; 1
amar ; 1
amarga ; 1
amava ; 1
amei ; 1
amiga ; 1
amigas ; 2
amigo ; 2
amigos ; 11
amiguinhos ; 1
amo ; 1
amor ; 9
amores ; 2
aniversário ; 1
ano ; 2
anos ; 2
antecipando ; 1
antes ; 1
antiga ; 1
ao ; 6
apenas ; 1
apertar ; 1
aprendemos ; 1
aprendi ; 1
aprovação ; 1
aprox ; 1
aquelas ; 1
aquele ; 1
aqui ; 6
arco-íris ; 1
are ; 5
armadilha ; 1
arriscar ; 1
arrumar ; 1
artes ; 1
as ; 16
asia ; 2
assaltos ; 1
assim ; 5
assistiam ; 1
assistindo ; 1
assistir ; 1
assuntos ; 1
assusta ; 1
assustador ; 1
atendente ; 1
atitude ; 1
atletas ; 1
atropelada ; 1
atrás ; 3
atual ; 1
até ; 5
aula ; 2
aumenta ; 1
aumentando ; 1
aventura ; 3
aventureira ; 1
aventureiros ; 1
avisar ; 2
avisem ; 2
azul ; 1
açaí ; 1
aí ; 4
bacana ; 3
baita ; 1
baixos ; 1
banda ; 2
bandas ; 1
banho ; 2
bar ; 1
baratas ; 1
barra ; 1
barulho ; 1
basta ; 1
bastante ; 1
bastou ; 1
batendo ; 1
bateria ; 1
beber ; 1
bebê ; 2
bebês ; 1
bem ; 14
besouros ; 1
besta ; 1
blog ; 1
bloqueio ; 1
blusas ; 1
boa ; 3
bobo ; 2
bom ; 3
boneca ; 1
bonito ; 1
bons ; 1
br ; 1
brigar ; 1
brincadeira ; 1
brincam ; 1
brincar ; 1
bêbada ; 1
cabelo ; 2
cabem ; 1
cada ; 6
caindo ; 1
caio ; 5
cair ; 1
calmantes ; 1
cama ; 1
camarada ; 1
caminhada ; 1
caminho ; 2
camiseta ; 1
camisetas ; 3
campo ; 1
canina ; 1
cansada ; 1
canto ; 2
capacitado ; 1
capacitados ; 1
cara ; 1
carregando ; 1
carro ; 2
casa ; 6
casado ; 1
casal ; 1
casamento ; 1
castelo ; 1
causa ; 2
cena ; 1
certificações ; 1
certo ; 1
cerveja ; 2
chamada ; 1
chamar ; 1
chances ; 1
chega ; 1
chegada ; 1
chegando ; 2
chegaram ; 1
chegava ; 1
chegou ; 1
cheguei ; 3
chilena ; 1
chopp ; 1
choro ; 1
cidade ; 2
cidadão ; 1
cinema ; 2
circuito ; 5
citadas ; 1
clínica ; 1
coisa ; 4
coisas ; 3
colega ; 2
colegas ; 1
colocam ; 1
colocar ; 1
coloquei ; 1
com ; 32
combinar ; 1
comecei ; 1
comemorar ; 1
comentar ; 1
comentários ; 1
começa ; 1
começando ; 1
começar ; 2
começou ; 1
comigo ; 1
como ; 9
companheiro ; 1
comprar ; 2
comum ; 1
comédia ; 2
concluídas ; 1
concordo ; 2
concorrência ; 1
confesso ; 1
confiar ; 1
conhecia ; 2
conotação ; 1
conquistar ; 1
consegui ; 1
conseguir ; 1
consequências ; 1
consideram ; 1
consigo ; 1
constante ; 2
construir ; 1
construímos ; 1
conta ; 1
contaram ; 1
continua ; 1
continuando ; 1
controle ; 1
conversa ; 1
conversando ; 1
convide ; 1
convites ; 1
copo ; 1
cor ; 1
coragem ; 2
coração ; 1
cores ; 1
corpo ; 5
correndo ; 1
corrido ; 1
costas ; 1
coube ; 1
cozinhando ; 1
crescer ; 1
cresceu ; 1
criança ; 1
crianças ; 1
crime ; 3
crise ; 1
cruz ; 1
cuidado ; 1
cujo ; 1
culpada ; 1
cunhada ; 1
curiosamente ; 1
curso ; 1
curtas ; 1
curtindo ; 1
da ; 24
daquele ; 1
dar ; 3
das ; 5
de ; 96
decotadas ; 2
decote ; 1
decotes ; 2
defesa ; 1
definida ; 1
definido ; 1
dei ; 1
deixar ; 4
deixavam ; 1
deixá-los ; 1
dele ; 1
demais ; 5
demorei ; 2
deparamos ; 1
depois ; 6
deram ; 1
desarmamento ; 1
descobrindo ; 2
desconfiança ; 1
desconfortável ; 1
desconhece ; 1
desconto ; 1
descuido ; 1
desde ; 1
desejar ; 1
desejo ; 1
desfazer ; 1
desisti ; 1
desperdiçar ; 1
desperta ; 1
desta ; 3
deste ; 4
destino ; 1
detestava ; 1
devia ; 4
deviam ; 3
dezembro ; 1
dia ; 18
dia-a-dia ; 1
dieta ; 1
diferente ; 3
difícil ; 1
direito ; 1
dirigir ; 2
discordo ; 2
discos ; 1
discussão ; 1
discípulo ; 1
disse ; 2
disso ; 1
distância ; 1
dito ; 1
diversas ; 1
divertida ; 1
divertir ; 1
divididos ; 1
divulgado ; 1
diz ; 2
dizem ; 3
dizendo ; 1
dizer ; 3
dizia ; 1
diziam ; 1
do ; 50
doação ; 1
dois ; 2
dono ; 1
dos ; 13
dramas ; 1
duas ; 3
durante ; 1
e ; 85
egoísta ; 1
ela ; 3
elas ; 2
ele ; 7
eles ; 7
elogios ; 1
em ; 24
embalagem ; 1
emocionei ; 1
empolgar ; 1
empresa ; 1
enchem ; 1
encoxada ; 1
enfim ; 1
engordei ; 1
entendo ; 1
entrar ; 1
entrava ; 1
entre ; 5
entrei ; 1
entrevistas ; 1
então ; 3
equipamento ; 1
equipe ; 1
era ; 11
eram ; 2
errado ; 2
errou ; 1
escolher ; 2
escolho ; 1
esconder ; 2
escrever ; 2
escândalo ; 1
espancamento ; 1
espaço ; 3
esperando ; 1
esperar ; 1
esqueci ; 2
esquecido ; 1
esquerda ; 1
esqueça ; 1
esse ; 2
esta ; 17
estabelecimentos ; 1
estampar ; 1
estar ; 5
estava ; 10
este ; 9
estepe ; 1
estes ; 1
estilo ; 1
estilos ; 1
estou ; 12
estourado ; 1
estrada ; 2
estranho ; 1
estupro ; 1
está ; 3
estão ; 1
eu ; 60
eua ; 1
evitar ; 1
exatamente ; 1
excelente ; 1
exemplos ; 1
explica ; 1
explorar ; 1
expor ; 1
exposta ; 1
expressa ; 1
extenso ; 1
extremamente ; 1
f ; 1
fabricante ; 1
faixas ; 1
falando ; 3
falta ; 2
famoso ; 1
família ; 4
fato ; 1
favorita ; 1
favoritas ; 1
faz ; 4
fazedores ; 1
fazem ; 1
fazendo ; 2
fazer ; 6
fazia ; 2
faça ; 1
fechadas ; 1
fechado ; 1
feita ; 2
felicidade ; 2
feliz ; 3
feminismo ; 2
feministas ; 1
feriado ; 2
ferocidade ; 1
ferrou ; 1
festa ; 1
festival ; 1
fez ; 3
fica ; 2
ficando ; 1
ficar ; 3
ficava ; 1
fico ; 1
filho ; 3
filhos ; 2
filhotes ; 1
fim ; 1
final ; 1
finalmente ; 3
fique ; 2
fiquei ; 1
firma ; 1
fiscalização ; 1
fisicamente ; 1
fita ; 1
fiz ; 6
flamingo ; 1
florestas ; 1
fofinho ; 1
fofo ; 2
foi ; 6
for ; 3
fora ; 2
forma ; 2
forte ; 1
fosse ; 2
foto ; 3
fotografar ; 1
fotografia ; 1
fracasso ; 1
frases ; 1
frente ; 4
fui ; 3
futuro ; 3
fuçando ; 1
fácil ; 1
férias ; 1
gangrena ; 1
ganhei ; 1
ganhou ; 1
garoa ; 1
gasosa ; 1
gatinha ; 1
gavetas ; 1
gay ; 1
geleiras ; 1
gelo ; 1
gente ; 5
gentis ; 1
girava ; 1
girl ; 1
glaciar ; 1
go ; 2
gostam ; 1
gostoso ; 1
gostosos ; 1
gostou ; 1
grande ; 1
grandes ; 1
graças ; 1
grupo ; 1
gráfico ; 1
guarda ; 1
