word ; frequency
$emotion*$ ; 8
$emotion+$ ; 1
$foreign$ ; 363
$laugh$ ; 18
$name$ ; 112
$oov$ ; 16
a ; 43
abc ; 1
absolutamente ; 1
acabamos ; 1
acabei ; 1
aceitam ; 1
acha ; 1
achei ; 1
aconteceu ; 1
acredita ; 1
adaptando ; 1
adoram ; 1
adorei ; 1
agora ; 1
agosto ; 1
ainda ; 3
alguma ; 1
alguém ; 2
ali ; 2
alma ; 1
almoço ; 2
am ; 1
amam ; 1
amarelos ; 1
amigo ; 4
amigos ; 1
amo ; 4
amor ; 3
amoras ; 1
ano ; 2
anos ; 1
análise ; 1
ao ; 3
apareceu ; 1
apenas ; 1
apossou ; 1
aprender ; 1
aprendi ; 1
apresentar ; 1
apresentação ; 1
aproveitando ; 1
aproveitar ; 1
aqui ; 1
aquisição ; 1
arco-íris ; 1
ardeu ; 1
are ; 5
argumentos ; 1
arrepender ; 1
arrumado ; 1
as ; 6
assim ; 2
assista ; 1
assistam ; 1
atraente ; 1
atravessando ; 1
até ; 2
aí ; 4
banana ; 1
bandos ; 1
bates ; 1
bebê ; 3
bebês ; 1
bem ; 4
bigodudas ; 1
boa ; 1
bolo ; 3
bom ; 10
brancos ; 1
braço ; 1
brincadeira ; 1
busca ; 1
cada ; 2
cafezinho ; 1
caiu ; 1
cama ; 1
caminha ; 1
caminhos ; 1
campo ; 1
cansa ; 1
carinhoso ; 2
casa ; 1
casal ; 1
cause ; 3
cenoura ; 1
cereja ; 1
certos ; 1
chama ; 1
chata ; 1
chave ; 2
chegando ; 1
cheia ; 1
cheio ; 1
chocotones ; 2
churrasco ; 2
chuva ; 2
cisco ; 1
coisas ; 3
com ; 20
come ; 5
comece ; 1
comemorando ; 1
começado ; 1
começo ; 1
comida ; 1
comigo ; 1
como ; 4
compartilhar ; 1
completamente ; 1
comprado ; 1
compramos ; 1
condena ; 1
configurações ; 1
conheci ; 1
consigo ; 2
constante ; 1
consumistas ; 1
contrariadas ; 1
converso ; 1
copo ; 2
coração ; 1
corrida ; 1
costureira ; 1
criam ; 1
criança ; 1
crianças ; 1
crime ; 1
críticas ; 1
curta ; 1
curtir ; 1
da ; 3
dar ; 2
das ; 1
de ; 47
defender ; 1
dela ; 1
delírio ; 1
demandas ; 1
depois ; 2
desde ; 1
deserto ; 1
desesperado ; 1
desespero ; 1
deve ; 3
devem ; 1
dia ; 12
diferença ; 1
difíceis ; 1
distraído ; 1
diversão ; 1
diverte ; 1
divertido ; 1
dizendo ; 2
dizer ; 1
dizia ; 1
do ; 14
docinhos ; 1
documentário ; 1
doença ; 1
doida ; 1
dois ; 1
domingo ; 3
don ; 2
dos ; 5
e ; 28
eis ; 2
ela ; 3
elas ; 2
elemento ; 1
eles ; 2
elite ; 2
em ; 14
emocionada ; 1
encher ; 1
encomenda ; 1
encontre ; 1
encontrei ; 1
end ; 2
engano ; 1
engraçado ; 1
entender ; 1
entendeu ; 1
entendo ; 1
entrar ; 1
entre ; 1
então ; 1
equipe ; 1
era ; 1
errada ; 1
erradas ; 1
escolha ; 1
escolham ; 1
espaço ; 1
esperado ; 1
esperando ; 1
espécie ; 1
esquenta ; 1
essa ; 4
esse ; 2
esses ; 1
esta ; 1
estamos ; 1
estar ; 1
estará ; 1
estava ; 1
este ; 1
estou ; 2
estranha ; 1
está ; 6
estática ; 1
estão ; 1
etc ; 1
eu ; 13
excitantes ; 1
existem ; 3
experiência ; 1
experiências ; 1
explica ; 1
extra-terrestre ; 1
extreme ; 2
fala ; 1
falam ; 2
falar ; 1
faltou ; 1
fantásticas ; 1
fator ; 1
faz ; 2
fazendo ; 1
fazer ; 3
fechar ; 2
feira ; 1
feita ; 1
felicidade ; 2
feliz ; 2
felizes ; 1
feriado ; 1
ferro ; 1
festas ; 1
ficando ; 1
finalmente ; 1
flores ; 1
fogo ; 1
foi ; 2
for ; 4
forma ; 4
formas ; 1
foto ; 3
fotografia ; 1
fotógrafa ; 1
fotógrafo ; 1
franco ; 1
frase ; 2
frente ; 1
férias ; 4
galáxia ; 1
garça ; 1
garças ; 1
gato ; 1
geniais ; 1
genial ; 1
gente ; 7
gentil ; 1
gentileza ; 4
gera ; 2
geral ; 1
geralmente ; 1
gosta ; 1
grande ; 2
grata ; 1
graça ; 1
guiada ; 1
hambúrguer ; 1
haver ; 1
hd ; 1
hoje ; 1
horas ; 1
há ; 1
i ; 21
ido ; 1
if ; 1
importa ; 1
in ; 5
incríveis ; 1
informar ; 1
informações ; 1
ingresso ; 1
inicial ; 1
instrumento ; 1
inteiro ; 1
inveja ; 1
invertido ; 1
investimentos ; 1
invólucro ; 1
início ; 1
irmos ; 1
irmã ; 1
is ; 1
isso ; 3
it ; 4
italiano ; 1
jamais ; 1
jornal ; 1
já ; 6
laranja ; 2
leal ; 1
legal ; 1
