word ; frequency
$emotion*$ ; 2
$foreign$ ; 82
$laugh$ ; 17
$name$ ; 186
$oov$ ; 15
a ; 179
abaixam ; 1
abala ; 1
abelhas ; 1
abençoar ; 1
abençoá-la ; 1
aberto ; 1
abraço ; 2
abrir ; 1
abriu ; 1
absurdo ; 2
acaba ; 1
aceitando ; 1
acha ; 2
achar ; 2
achava ; 1
achei ; 2
acho ; 4
acolheram ; 1
acolheu ; 1
acompanhando ; 1
aconselha ; 1
acontecer ; 1
aconteceu ; 1
acontecimentos ; 1
acordar ; 3
acordo ; 2
acredita ; 1
acreditam ; 1
acreditando ; 2
acreditar ; 2
acredito ; 2
acrescentei ; 1
adeus ; 2
adianta ; 1
admiração ; 1
adorador ; 1
adorei ; 2
adoro ; 1
adotada ; 1
adquirir ; 1
adventista ; 1
afeto ; 1
agir ; 1
agora ; 7
agosto ; 1
agradecer ; 2
agradecimento ; 2
agradeço ; 3
agrega ; 1
aguentar ; 1
aguento ; 1
ah ; 2
ainda ; 15
ajuda ; 2
ajudado ; 1
ajude-me ; 1
alegrem ; 1
alegria ; 5
alerta ; 1
alertar ; 1
algo ; 3
algum ; 4
alguma ; 4
algumas ; 3
alguns ; 4
alguém ; 6
alheio ; 1
aliança ; 2
alienado ; 1
alimentação ; 1
alma ; 2
almas ; 1
almejam ; 1
almoço ; 1
altos ; 4
além ; 1
amanhã ; 2
amar ; 2
amarelinhas ; 1
amargura ; 1
amarguras ; 1
ambientes ; 1
amei ; 1
amiga ; 5
amigo ; 6
amigos ; 5
amiguinho ; 1
amizade ; 8
amizades ; 2
amo ; 11
amor ; 15
amores ; 1
anda ; 1
andanças ; 1
andar ; 3
andou ; 1
aniversário ; 1
ano ; 3
anos ; 10
anseios ; 1
ansioso ; 1
ansiosos ; 1
antes ; 5
antiga ; 1
antigas ; 1
antiguidade ; 1
ao ; 18
aos ; 8
apaga ; 1
apaixonada ; 1
apareçam ; 1
apenas ; 1
aperfeiçoa ; 1
aperfeiçoou ; 1
apesar ; 3
aplaudir ; 1
aplicativo ; 1
aprendemos ; 1
aprendeu ; 2
aprendi ; 1
apresentação ; 2
apresento-lhes ; 1
aprofunda ; 1
aprofundadas ; 1
aprofundou ; 1
aproveite ; 1
aproximei ; 1
após ; 3
apóstolo ; 1
aquelas ; 1
aquele ; 5
aqueles ; 1
aqui ; 6
are ; 1
armário ; 1
arraial ; 2
arregaçar ; 1
arrumou ; 1
artigo ; 1
as ; 35
assalto ; 2
assim ; 19
assistente ; 1
assistir ; 2
assitir ; 1
assunto ; 1
assusta ; 1
assustada ; 1
assustar ; 1
at ; 1
atenção ; 3
atingi-las ; 1
atitude ; 1
ativa ; 1
ativados ; 1
ato ; 1
atos ; 1
atrapalhada ; 1
atrapalharam ; 1
através ; 1
atribulada ; 1
atrás ; 1
até ; 10
aumentar ; 1
ausência ; 1
autor ; 1
av ; 1
aviso ; 1
avó ; 1
avós ; 1
aí ; 6
babado ; 1
bagagens ; 1
baixos ; 1
bandidos ; 1
barbaridade ; 1
barbixas ; 2
barulhenta ; 1
baseada ; 1
baseando-se ; 1
bate ; 1
bateu ; 1
beijo ; 1
beijos ; 2
bem ; 15
bestas ; 1
blá ; 3
boa ; 1
boas ; 2
boazinhas ; 1
bobagem ; 2
bom ; 11
bondade ; 1
bonita ; 1
bonitinha ; 1
bonito ; 1
bons ; 1
borracha ; 1
bravo ; 1
briga ; 3
brigar ; 1
brincadeiras ; 1
brinque ; 1
broncas ; 1
burocracia ; 1
burra ; 1
buscá-lo ; 1
bênçãos ; 1
bíblicos ; 1
cabe ; 2
cabeça ; 4
cada ; 11
cai ; 1
cair ; 1
calam ; 1
calmaria ; 1
calor ; 3
caminhada ; 1
caminhar ; 2
caminho ; 12
caminhos ; 5
caneca ; 1
cansada ; 2
cansaço ; 1
cantando ; 1
caos ; 1
capaz ; 1
cara ; 9
carinho ; 4
carne ; 1
caros ; 1
carrega ; 1
carregar ; 1
carregava ; 1
carregou ; 1
caráter ; 1
carência ; 1
casa ; 5
casamento ; 1
caso ; 5
casos ; 1
causa ; 1
causadas ; 1
cedo ; 2
celular ; 3
centro ; 1
cercado ; 1
certa ; 1
certamente ; 2
certas ; 1
certeza ; 3
certo ; 5
chamada ; 1
chamado ; 1
chamar ; 4
chamem ; 1
chance ; 1
chata ; 1
chateada ; 1
chega ; 2
chegada ; 1
chegado ; 1
chegamos ; 1
chegando ; 1
chegar ; 1
chego ; 1
cheguei ; 1
cheia ; 2
chocolate ; 1
chora ; 1
choro ; 1
chuva ; 1
cidade ; 4
cima ; 1
cinema ; 1
circunstâncias ; 1
citar ; 1
civilidade ; 1
clamar ; 1
clamarei ; 1
clamei ; 1
claro ; 1
clichê ; 1
clientes ; 1
clima ; 1
clipe ; 1
coisa ; 6
coisas ; 4
coitada ; 1
colaborar ; 1
colocado ; 1
colocam ; 1
colocando ; 1
com ; 55
coma ; 1
comemorar ; 1
comer ; 2
comerciantes ; 1
cometi ; 1
começa ; 1
começam ; 1
começamos ; 1
começar ; 1
comigo ; 4
como ; 35
compaixão ; 2
companhia ; 2
comparado ; 1
compartilhar ; 1
compartilhei ; 1
compartilho ; 1
comportamento ; 1
compras ; 1
comprava ; 1
compromisso ; 2
compromissos ; 1
concorda ; 1
concorrentes ; 1
condena ; 1
condessa ; 1
conduta ; 1
