word ; frequency
$emotion*$ ; 5
$foreign$ ; 40
$laugh$ ; 40
$name$ ; 307
$oov$ ; 22
a ; 55
acabaram ; 1
acabe ; 1
acabou ; 1
acasalamento ; 1
acertou ; 1
acho ; 1
acompanhava ; 1
aconchegante ; 1
acontecer ; 1
acordei ; 1
adiou ; 1
adolescência ; 1
adoram ; 1
adorando ; 1
adorei ; 4
adoro ; 3
adversária ; 1
aeroporto ; 1
afundar ; 1
agora ; 6
agosto ; 1
agradecida ; 1
ainda ; 1
ajuntamento ; 1
alegria ; 2
alguns ; 1
alguém ; 5
almofada ; 1
almoço ; 1
altas ; 2
aluguel ; 1
alvinegro ; 1
am ; 1
ama ; 1
amamos ; 1
amanhã ; 1
ambiente ; 1
amei ; 5
amigo ; 4
amigos ; 6
amizade ; 1
amo ; 10
amor ; 34
andei ; 1
aniversário ; 4
anos ; 7
antes ; 1
anuncia ; 1
ao ; 4
aos ; 1
apagando ; 1
apareceu ; 1
aparelho ; 1
apertar ; 1
apoio ; 1
aposentadoria ; 1
aposentar ; 1
aprendi ; 1
apresentação ; 1
aquecimento ; 1
aquento ; 1
aqui ; 2
arena ; 1
as ; 6
assim ; 4
assisti ; 1
assistir ; 1
assistiu ; 1
atendimento ; 1
atrapalhe ; 1
até ; 6
aumentar ; 1
avenida ; 2
aviso ; 1
azul ; 1
aí ; 8
babilônia ; 1
baixa ; 1
banca ; 3
bancas ; 1
barriga ; 1
bastasse ; 1
bate ; 1
bateu ; 1
beber ; 1
beijo ; 1
beijos ; 5
bem ; 6
beterraba ; 1
boa ; 3
boca ; 1
bolo ; 2
bom ; 21
bonequinho ; 1
bonitinha ; 1
bonito ; 1
boton ; 1
brancos ; 1
brigadeiro ; 1
brincadeira ; 1
cabelo ; 1
cabeça ; 1
café ; 1
cai ; 1
cairam ; 1
calda ; 1
caldeirão ; 1
calos ; 1
caminho ; 1
camisas ; 1
camiseta ; 3
canal ; 1
caneca ; 1
canela ; 1
cansei ; 1
cantando ; 1
cantar ; 4
cara ; 1
caramba ; 1
caramelo ; 1
caras ; 1
carinho ; 3
carinhoso ; 2
carioca ; 1
carona ; 1
casa ; 4
casamento ; 4
cascão ; 1
casinha ; 1
cbf ; 1
cebolinha ; 2
cenoura ; 2
cestas ; 1
chamar ; 1
chances ; 1
chantilly ; 1
chata ; 1
chateada ; 1
chazinho ; 1
chega ; 1
chegar ; 1
chegou ; 3
cheio ; 1
chocolate ; 2
chopp ; 2
cidade ; 2
cima ; 3
claro ; 1
coberto ; 1
