word ; frequency
$emotion*$ ; 2
$emotion-$ ; 1
$foreign$ ; 22
$laugh$ ; 7
$name$ ; 111
$oov$ ; 10
a ; 25
abandona ; 1
abraço ; 1
abre ; 1
abundantes ; 1
acabando ; 1
acabei ; 1
achei ; 2
administração ; 1
adora ; 1
adoram ; 1
adorei ; 1
adoro ; 1
afogado ; 1
agora ; 4
ainda ; 1
ais ; 1
alface ; 1
alguém ; 1
amanhã ; 1
amigas ; 1
amor ; 1
ano ; 1
anos ; 1
antes ; 1
ao ; 1
aproveitem ; 1
arrasou ; 1
as ; 1
assentamento ; 1
até ; 1
avante ; 1
avisa ; 1
avião ; 1
avó ; 1
açúcar ; 1
aí ; 5
banqueiro ; 1
base ; 1
bater ; 1
beijo ; 1
belo ; 1
bem ; 1
besteira ; 1
bichos ; 1
biólogos ; 1
boa ; 2
bocas ; 2
bom ; 2
brasileiro ; 1
cabeça ; 1
cachaceiros ; 1
cana ; 1
caridade ; 1
carta ; 1
causa ; 1
centro ; 1
centro-oeste ; 1
certo ; 1
cesp ; 1
chamou ; 1
chega ; 1
cheguei ; 1
chifre ; 2
ciclovia ; 1
cidade ; 1
climáticas ; 1
coisa ; 1
coisas ; 2
coitado ; 1
colocar ; 1
com ; 4
comidas ; 1
comigo ; 1
como ; 3
compras ; 1
conclusão ; 2
concurso ; 1
condições ; 1
conhecimento ; 1
consigo ; 1
contenta ; 1
contra ; 1
contrário ; 1
conversa ; 1
conversando ; 1
convidem ; 1
corre ; 1
criança ; 1
cristo ; 1
culpa ; 1
cultural ; 3
curso ; 1
custará ; 1
da ; 7
dar ; 2
das ; 2
de ; 37
declividade ; 1
deixar ; 1
demográfica ; 1
demorou ; 1
dengue ; 1
dentista ; 1
depois ; 2
desastre ; 2
descobridor ; 1
descrição ; 1
desejo ; 1
desesperadamente ; 1
dessa ; 1
destruição ; 1
deu ; 1
dia ; 2
diabo ; 2
digo ; 2
direto ; 1
distribuição ; 1
dita ; 1
ditadura ; 1
dizia ; 1
do ; 21
doce ; 1
domingo ; 1
dos ; 2
e ; 19
ecologia ; 1
ela ; 1
eles ; 1
elétrica ; 1
em ; 7
embora ; 1
emoção ; 1
encontro ; 1
encrenca ; 1
energia ; 1
enganando ; 1
engenheiros ; 1
era ; 1
esconder ; 1
espalham ; 1
espanhol ; 1
esperando ; 1
esqueçam ; 1
essa ; 6
essas ; 1
esse ; 6
estado ; 1
estamos ; 1
estava ; 1
estavam ; 1
esteja ; 1
estilo ; 1
estou ; 1
estranha ; 2
estruturas ; 1
estudar ; 1
está ; 2
estão ; 2
eu ; 4
explicado ; 1
explosão ; 1
facilitou ; 1
falta ; 2
fatalidade ; 1
favor ; 1
favoráveis ; 1
faz ; 1
fazer ; 1
faço ; 1
feia ; 1
feira ; 2
feliz ; 1
feriado ; 1
ferrar ; 1
fevereiro ; 2
ficando ; 1
ficou ; 4
fila ; 1
filósofos ; 1
fim ; 1
foi ; 1
formos ; 1
fundo ; 1
fuvest ; 1
fé ; 1
ganhar ; 1
ganhou ; 1
geradoras ; 1
gol ; 2
gosta ; 1
gostar ; 1
gostosa ; 1
graça ; 2
hiato ; 1
hoje ; 2
horizonte ; 1
hospitais ; 1
http ; 1
humano ; 1
humilde ; 1
ia ; 1
imaginem ; 1
impedir ; 1
inbox ; 1
indeterminado ; 1
inevitável ; 1
inferno ; 1
invasão ; 1
ir ; 1
irmão ; 1
irão ; 1
isso ; 4
isto ; 1
jantar ; 1
justo ; 1
já ; 1
la ; 1
lamber ; 1
leiam ; 1
leite ; 1
ler ; 1
levar ; 1
lhe ; 2
linda ; 1
lindinha ; 1
lindo ; 1
linha ; 1
link ; 1
livros ; 1
louco ; 1
lucile ; 1
lugar ; 2
lá ; 2
m ; 1
maia ; 2
mais ; 3
mandar ; 1
mandem ; 1
mapa ; 1
maravilha ; 1
marcada ; 1
marra ; 1
martelo ; 1
mas ; 2
matar ; 1
matricula ; 1
medo ; 1
melhor ; 1
meninas ; 2
menor ; 1
menos ; 1
mensagem ; 1
mete ; 1
meu ; 4
militar ; 2
militares ; 2
mineiros ; 1
minha ; 3
mistura ; 1
moda ; 2
molecada ; 1
monte ; 1
morar ; 2
morrer ; 1
morro ; 2
morte ; 1
mosquito ; 1
mostrando ; 1
mulherada ; 1
multa ; 1
mundo ; 1
musa ; 1
más ; 1
mãe ; 2
na ; 8
natural ; 1
nela ; 1
nem ; 1
