word ; frequency
$emotion*$ ; 11
$emotion+$ ; 1
$emotion-$ ; 3
$foreign$ ; 117
$laugh$ ; 21
$name$ ; 137
$oov$ ; 32
a ; 139
abençoando ; 3
abrace ; 1
abraço ; 3
acabar ; 1
academia ; 1
aceitação ; 1
aceito ; 1
aceito-me ; 1
acelerada ; 1
achar ; 2
acho ; 3
acontece ; 2
acontecimentos ; 1
acredita ; 1
acreditava ; 1
acredito ; 2
acrescentar ; 1
adaptado ; 1
adequada ; 2
adequadamente ; 1
adequadas ; 1
aderem ; 2
aderir ; 1
adesiva ; 1
adesivas ; 3
adesão ; 8
adesões ; 6
adicionado ; 1
adicional ; 1
adição ; 1
admirando ; 1
adversidades ; 1
afilhada ; 1
afilhados ; 1
afinal ; 1
afirmou ; 1
aflição ; 1
agente ; 3
agitação ; 1
agora ; 4
agradecer ; 2
agradeço ; 1
agregar ; 1
ainda ; 1
ajudou ; 1
aleatório ; 1
alegre ; 1
algo ; 3
alguma ; 1
algumas ; 3
alguém ; 1
almejo ; 1
além ; 1
ama ; 1
amadurece ; 1
amam ; 1
amar ; 1
amarrada ; 1
ambiente ; 1
ambos ; 1
ameei ; 1
amiga ; 1
aminoácidos ; 5
amo ; 2
amor ; 10
amém ; 2
andou ; 1
animais ; 1
aniversário ; 3
ano ; 4
anos ; 8
anteriormente ; 2
antes ; 1
anti-soro ; 1
anticorpo ; 2
anticorpos ; 8
análise ; 1
ao ; 5
aos ; 1
aparece ; 1
apenas ; 3
apropriada ; 4
aproveitei ; 1
após ; 1
aqui ; 4
arranhadas ; 1
as ; 49
assegurar ; 2
assim ; 6
assumi ; 1
atividade ; 3
ativo ; 4
atmosfera ; 1
através ; 3
atrás ; 1
atuais ; 1
atuar ; 1
até ; 6
ausência ; 1
auto-controle ; 1
autoridade ; 1
auxilia ; 1
avança ; 1
avó ; 1
avós ; 1
ação ; 1
aérea ; 1
aí ; 1
baby ; 1
background ; 1
barriga ; 1
base ; 3
bases ; 1
bateu ; 1
beijo ; 2
beijos ; 1
