word ; frequency
$foreign$ ; 33
$laugh$ ; 2
$name$ ; 25
$oov$ ; 1
a ; 6
abaixo ; 1
abraçam ; 1
acho ; 1
aconteça ; 1
ah ; 1
ainda ; 1
amanhã ; 1
amor ; 2
aniversário ; 3
ano ; 1
apaixonada ; 1
apenas ; 2
aquele ; 1
assim ; 1
beijos ; 2
bem ; 3
blusa ; 1
boicotar ; 1
bom ; 1
bonita ; 1
chorar ; 1
chorão ; 1
cinza ; 1
coberto ; 2
coexista ; 1
coisa ; 3
com ; 4
compartilhar ; 1
consigo ; 1
contra ; 1
corpo ; 2
corre ; 1
cuide ; 1
cá ; 1
da ; 2
de ; 9
define ; 1
desculpa ; 1
devagar ; 1
devido ; 1
dia ; 1
diferentes ; 2
dinheiro ; 1
direito ; 1
do ; 6
don ; 1
e ; 7
em ; 2
end ; 1
esqueça ; 1
essa ; 1
esse ; 1
estou ; 1
estuprada ; 2
estupradas ; 1
estuprados ; 1
está ; 1
estão ; 1
eu ; 4
expressar ; 1
faltar ; 1
feliz ; 1
ficar ; 1
fofura ; 1
foi ; 1
forma ; 1
formados ; 1
forças ; 1
foto ; 1
genial ; 2
guarda ; 1
hoje ; 1
homens ; 1
http ; 1
i ; 2
idades ; 2
impunidade ; 1
in ; 2
inclusiva ; 1
incomoda ; 1
item ; 1
justo ; 1
lado ; 1
largue ; 1
leu ; 1
levo ; 1
lindeza ; 3
lindo ; 3
lindos ; 1
livraria ; 1
loucura ; 1
luto ; 1
luz ; 1
lê ; 2
magno ; 2
mais ; 3
mangue ; 1
meia ; 1
melhor ; 1
menor ; 1
merece ; 1
mereço ; 1
mesmo ; 1
meu ; 3
momento ; 1
muita ; 1
muito ; 1
mulheres ; 1
ninguém ; 1
no ; 1
nosso ; 1
nunca ; 1
não ; 7
o ; 6
of ; 1
oh ; 1
onde ; 1
ontem ; 1
opressão ; 1
os ; 2
ou ; 2
para ; 5
parabéns ; 1
parece ; 1
pedidos ; 1
pela ; 1
perfeita ; 2
perfeito ; 2
perfume ; 1
pessoa ; 1
pessoas ; 1
pode ; 1
poder ; 1
pois ; 1
por ; 3
porque ; 1
posso ; 1
pouca ; 1
poucos ; 2
pra ; 4
problema ; 1
propaganda ; 1
própria ; 1
pura ; 1
qualquer ; 2
quantas ; 1
que ; 9
quem ; 2
quer ; 1
quero ; 4
resgate ; 1
rompendo ; 1
salve ; 2
se ; 5
seduzidos ; 1
sejam ; 1
sem ; 1
sempre ; 1
ser ; 3
seu ; 3
sexual ; 1
silenciadas ; 1
sim ; 3
simples ; 1
simplesmente ; 1
sinta ; 1
socorro ; 1
sombra ; 1
sonhei ; 1
status ; 1
suas ; 1
surpresa ; 1
são ; 2
só ; 1
t ; 1
tamanha ; 1
também ; 1
te ; 3
telefone ; 1
ter ; 1
terapia ; 1
terceiro ; 1
terá ; 1
ti ; 1
tive ; 1
toda ; 1
todos ; 2
trote ; 1
tudo ; 1
um ; 2
uma ; 1
unicamente ; 2
v ; 1
vai ; 2
ver ; 2
vida ; 1
você ; 3
vocês ; 1
voz ; 1
vê ; 1
vídeo ; 2
www ; 1
é ; 5
