word ; frequency
$emotion*$ ; 1
$emotion+$ ; 4
$emotion-$ ; 1
$foreign$ ; 175
$laugh$ ; 11
$name$ ; 74
$oov$ ; 17
a ; 23
abelhinhas ; 1
abraço ; 1
absurda ; 1
acaba ; 1
acabar ; 1
acabei ; 1
acabou ; 3
acessíveis ; 1
achei ; 1
acho ; 2
acolherem ; 1
acontece ; 1
acordar ; 1
aguentando ; 1
ainda ; 1
alcançar ; 1
algumas ; 1
alguns ; 1
alguém ; 2
amados ; 1
amamos ; 1
amarei ; 1
amiga ; 1
amigos ; 1
amiguinhos ; 1
amizade ; 2
amo ; 12
amor ; 8
animar ; 1
aninhos ; 1
aniversário ; 1
anos ; 1
ansiedade ; 1
anéis ; 1
ao ; 1
aonde ; 2
aos ; 2
apaixonado ; 1
apenas ; 2
aprendi ; 3
após ; 1
aqui ; 2
are ; 1
armam ; 1
as ; 4
assim ; 2
até ; 3
aula ; 1
avó ; 1
aí ; 2
baby ; 1
balada ; 1
barranco ; 1
beijo ; 1
beijos ; 4
beijou ; 1
beleza ; 1
bem ; 3
bem-vindo ; 1
bolinha ; 1
bolo ; 1
bom ; 2
brilhar ; 1
cachorro ; 2
cada ; 4
cadáver ; 1
café ; 1
campo ; 1
cantando ; 1
cantarem ; 1
cara ; 3
carinho ; 1
carnaval ; 1
caro ; 1
casamento ; 1
caso ; 1
cause ; 1
cego ; 1
certo ; 1
charme ; 1
chegou ; 2
chica ; 1
chorando ; 1
cidade ; 1
cientistas ; 1
ciência ; 4
ciências ; 1
coisa ; 1
coisas ; 2
colecionar ; 1
coletoras ; 1
com ; 15
come ; 2
comes ; 1
começa ; 2
começo ; 1
comigo ; 2
comissão ; 1
como ; 1
compensam ; 1
completo ; 1
conheço ; 2
conjunto ; 2
construindo ; 1
construímos ; 1
contar ; 1
contido ; 1
continuam ; 1
continuo ; 1
conto ; 1
conversar ; 1
coração ; 1
cortar ; 1
costumávamos ; 1
cresci ; 1
cries ; 1
cruzes ; 1
curtir ; 1
cílios ; 1
da ; 13
dar ; 1
das ; 1
de ; 40
deles ; 2
demais ; 2
demoramos ; 1
dentro ; 2
descobertas ; 1
desejam ; 1
desenho ; 1
desmaio ; 1
despedida ; 1
deu ; 1
dia ; 5
diferença ; 1
diploma ; 1
diversidade ; 1
divulgar ; 1
dizer ; 2
do ; 18
domingo ; 3
don ; 2
dormir ; 1
dos ; 6
duas ; 1
dura ; 1
durar ; 1
e ; 35
ecoa ; 1
ela ; 1
ele ; 1
eles ; 2
em ; 5
encantos ; 1
encontramos ; 1
enquanto ; 1
ensinou ; 1
entrando ; 1
entre ; 4
então ; 2
era ; 1
escritor ; 1
espera ; 1
esperança ; 2
esquemas ; 1
esqueçam ; 1
essa ; 1
esse ; 3
estamos ; 1
estava ; 2
este ; 1
estou ; 3
estranha ; 1
estrelas ; 1
estrutura ; 1
estudar ; 2
estudou ; 1
está ; 2
estão ; 3
eternamente ; 2
eternidade ; 1
eu ; 16
evolução ; 1
existe ; 2
explicar ; 1
exponencialmente ; 1
faculdade ; 1
fadas ; 1
falar ; 2
falta ; 2
faltar ; 1
família ; 3
faria ; 1
faz ; 2
fazia ; 1
feeling ; 1
feitos ; 1
felicidade ; 2
feliz ; 5
feriado ; 1
festival ; 1
fez ; 1
ficaria ; 1
fico ; 1
ficou ; 1
fila ; 1
filme ; 1
fingindo ; 1
fiquei ; 1
fob ; 6
foco ; 1
foi ; 1
for ; 3
forma ; 1
formada ; 1
formam ; 1
forte ; 1
fosse ; 1
foto ; 2
fotos ; 1
francesa ; 1
frango ; 1
gente ; 1
go ; 2
gordinho ; 1
gostar ; 1
gosto ; 1
grata ; 3
gratidão ; 1
graças ; 1
grito ; 1
grupo ; 2
guapos ; 1
guardando ; 1
gêmea ; 1
hambúrgueres ; 1
história ; 2
hoje ; 2
holocausto ; 1
homem ; 1
homens ; 2
hominhos ; 1
horas ; 2
há ; 5
i ; 15
ideal ; 1
ideia ; 1
if ; 2
ilha ; 1
ilimitado ; 1
ilusórios ; 1
imagina ; 1
imediatamente ; 1
imenso ; 1
imitar ; 1
importância ; 1
in ; 6
incrível ; 16
infinidade ; 1
infinita ; 1
infinito ; 1
infinitos ; 1
insubmissas ; 1
inteira ; 2
inteiro ; 1
iria ; 1
irmã ; 1
irão ; 2
isso ; 6
it ; 8
janeiro ; 2
já ; 3
lares ; 1
legal ; 1
lembrando ; 1
lembrei ; 1
