word ; frequency
$emotion*$ ; 4
$foreign$ ; 106
$laugh$ ; 3
$name$ ; 165
$oov$ ; 25
a ; 47
abençoe ; 2
acabou ; 2
acampamento ; 2
acho ; 3
aconteceu ; 1
acorde ; 1
acordo ; 1
adoração ; 1
adquirimos ; 1
afinado ; 1
agora ; 3
agradeço ; 1
ah ; 1
ainda ; 3
alcançamos ; 1
alegrado ; 1
alguma ; 1
alguns ; 1
alguém ; 2
alimentar ; 1
almoço ; 1
além ; 1
amanhã ; 1
amar ; 1
amava ; 1
amigo ; 1
amigos ; 1
amo ; 4
amor ; 4
amou ; 1
ancião ; 1
andemos ; 1
ano ; 5
anos ; 1
ao ; 2
aos ; 1
apenas ; 5
apostólica ; 2
apostólico ; 3
aprende ; 2
aprendo ; 1
após ; 2
apóstolo ; 4
aqueles ; 3
are ; 1
arena ; 2
arranjos ; 1
arrogância ; 1
as ; 1
aspira ; 1
assim ; 3
assistam ; 1
atendente ; 1
atenção ; 1
ateus ; 1
atropelar ; 1
até ; 1
aviso ; 1
aí ; 1
b ; 1
batalhas ; 1
belga ; 1
bicicleta ; 1
bispa ; 1
boa ; 2
bom ; 2
br ; 1
burro ; 1
cada ; 4
calça ; 1
caminhada ; 1
campeonato ; 1
cantata ; 1
cante ; 1
capacitação ; 1
careta ; 1
carinho ; 1
carro ; 1
casa ; 1
caspa ; 1
castigar ; 1
católico ; 1
cd ; 2
ceia ; 5
certo ; 1
chama ; 1
chamado ; 1
chega ; 1
chegando ; 1
chover ; 1
citado ; 1
clube ; 1
clássico ; 1
co ; 9
coincidência ; 1
coisa ; 2
com ; 14
começa ; 1
comigo ; 1
como ; 5
compartilhar ; 1
comprar ; 1
comprou ; 1
comunhão ; 2
confira ; 1
conhecimentos ; 1
consegue ; 2
conselhos ; 1
contra ; 1
copa ; 4
coração ; 1
corações ; 1
corinthianos ; 1
cornetei ; 1
corrida ; 1
corrige ; 1
cr ; 1
criador ; 1
criança ; 2
crise ; 1
cristo ; 1
cruz ; 1
crêem ; 1
culto ; 3
cá ; 1
câmera ; 1
cão ; 1
da ; 9
danado ; 1
dano ; 1
dar ; 3
das ; 3
de ; 40
deformação ; 1
demais ; 2
derrapagem ; 1
desacreditam ; 1
descanso ; 1
deseja ; 1
desejam ; 1
desenvolvimento ; 1
dessa ; 2
desse ; 1
destruir ; 2
destrói ; 1
determinação ; 1
deu ; 1
dezembro ; 1
dia ; 6
disciplinar ; 1
disputando ; 1
disputar ; 1
ditadura ; 1
dizer ; 2
do ; 14
dois ; 1
domingo ; 1
domino ; 1
domínios ; 1
dons ; 1
dos ; 3
dê ; 2
e ; 35
ela ; 1
ele ; 3
eleição ; 1
eles ; 1
em ; 46
empolgou ; 1
enfim ; 1
ensinou ; 1
entendi ; 1
entre ; 1
entrega ; 1
envolvidos ; 1
episcopado ; 1
era ; 1
errado ; 1
especial ; 3
esperança ; 1
esporte ; 1
essa ; 3
esse ; 7
esses ; 1
esta ; 1
estamos ; 1
estar ; 1
estevam ; 4
estou ; 1
está ; 3
estádio ; 2
estão ; 3
eu ; 17
evangélico ; 1
evite ; 1
exaltando ; 1
exato ; 1
excelente ; 1
existe ; 1
experiência ; 2
experiências ; 3
expo ; 1
expressar ; 1
exércitos ; 1
fala ; 1
falo ; 1
falou ; 1
faltam ; 1
família ; 2
fantástico ; 1
faz ; 2
fazenda ; 1
fazer ; 2
feliz ; 3
feriado ; 1
festa ; 1
festas ; 1
fez ; 1
ficar ; 1
fiel ; 1
filho ; 2
filminho ; 1
fim ; 1
finalmente ; 1
foi ; 8
fora ; 1
forma ; 2
formação ; 1
forte ; 1
frio ; 1
fruto ; 1
fundo ; 2
futuro ; 1
fácil ; 1
férias ; 2
fórmula ; 1
game ; 1
gente ; 3
genética ; 1
geral ; 2
go ; 5
gol ; 1
gols ; 1
golzinho ; 1
grande ; 2
grau ; 6
gravação ; 1
graça ; 1
graças ; 1
grupos ; 1
guerreiro ; 1
hall ; 2
heat ; 1
hino ; 1
história ; 2
hoje ; 11
homem ; 2
honra ; 1
hora ; 1
horas ; 1
http ; 7
https ; 1
i ; 4
igreja ; 2
imagens ; 1
imperdível ; 1
importante ; 1
ind ; 1
informações ; 1
informou ; 1
infância ; 1
insana ; 1
instrumento ; 1
insólito ; 1
invictos ; 1
inéditas ; 1
início ; 2
irmão ; 3
irrevogáveis ; 1
irá ; 1
isso ; 3
j ; 1
jato ; 1
jeitos ; 1
jejum ; 1
joga ; 1
jogo ; 2
jogos ; 1
já ; 6
king ; 1
lanchonete ; 1
lava ; 1
lazer ; 1
lead ; 1
leite ; 1
leste ; 1
levantar ; 1
liga ; 1
liguei ; 1
lindo ; 1
lições ; 1
louvor ; 2
madrugada ; 1
mago ; 1
maio ; 1
maior ; 2
maiores ; 1
mais ; 9
malignos ; 1
manhã ; 2
manias ; 1
marcha ; 10
marquês ; 1
mas ; 4
matar ; 1
mc ; 1
