word ; frequency
$emotion*$ ; 4
$emotion+$ ; 2
$foreign$ ; 17
$laugh$ ; 69
$name$ ; 211
$oov$ ; 16
a ; 124
abandona ; 1
abençoado ; 1
abonos ; 1
absolutamente ; 1
acabamos ; 1
acabar ; 1
aceitar ; 1
acesso ; 1
acha ; 2
acham ; 1
achei ; 1
acho ; 5
acidente ; 1
acima ; 3
acompanha ; 1
acontecimentos ; 2
aconteça ; 1
acordar ; 1
acordo ; 1
acosta ; 1
acreditando ; 1
acreditar ; 1
acredite ; 1
acredito ; 1
acrescentou ; 1
adequado ; 1
adereço ; 1
administradora ; 1
admirar ; 2
admiração ; 2
adolescentes ; 2
adorado ; 1
adoradores ; 1
adorar ; 1
adotar ; 1
adotiva ; 1
adulta ; 1
adversidades ; 1
afastar ; 1
afinal ; 1
afirmavam ; 1
aflito ; 1
aflições ; 1
agir ; 1
agora ; 4
agrada ; 1
agradeça-o ; 1
agradeço ; 1
aguentou ; 1
ainda ; 13
ajudá-las ; 1
alcançar ; 2
aleatórios ; 1
alegra ; 1
alegrar ; 1
alegrem-se ; 2
alegria ; 3
algo ; 3
algum ; 1
alguma ; 1
algumas ; 4
alguns ; 3
alguém ; 3
alheia ; 1
ali ; 1
alma ; 2
altas ; 1
altos ; 1
alunos ; 1
alvo ; 3
além ; 3
amadurecendo ; 2
amadurecimento ; 1
amamos ; 3
amanhã ; 2
amar ; 3
ambição ; 1
ame ; 1
ameaça ; 1
ameaçador ; 2
amei ; 1
amiga ; 4
amigas ; 5
amigo ; 2
amigos ; 5
amiguinhos ; 1
amizade ; 1
amo ; 33
amor ; 12
amores ; 2
amorosa ; 1
ampara ; 1
amplia ; 1
angústia ; 2
aniversário ; 4
ano ; 4
anos ; 2
ansiosa ; 1
ansiosos ; 1
ao ; 22
aos ; 2
apaixonada ; 1
aparece ; 1
aparentemente ; 1
apenas ; 3
apesar ; 2
aprenda ; 1
aprendam ; 1
aprovado ; 1
aproximadamente ; 1
aquela ; 2
aquelas ; 1
aquele ; 1
aqueles ; 1
aqui ; 3
aquilo ; 2
argumentar ; 1
armas ; 2
arrasem ; 1
arrecadação ; 1
arrependo ; 1
artigo ; 2
as ; 27
assegurados ; 1
assim ; 3
assombrações ; 1
assuntos ; 1
assustam ; 1
ataques ; 1
atenção ; 1
atingem ; 1
atividade ; 1
atividades-fim ; 1
ato ; 1
atrasamos ; 1
através ; 1
atrás ; 1
atuam ; 1
atuando ; 1
até ; 3
aumentou ; 1
autonomia ; 1
autônomo ; 1
avante ; 4
avó ; 1
avós ; 1
açaí ; 2
ações ; 2
aí ; 3
banal ; 1
banana ; 1
barbudos ; 1
barreiras ; 3
