word ; frequency
$emotion*$ ; 3
$emotion+$ ; 1
$foreign$ ; 106
$laugh$ ; 2
$name$ ; 166
$oov$ ; 12
a ; 76
abençoada ; 2
abençoados ; 2
abençoando ; 1
abençoar ; 3
abençoe ; 8
abraçar ; 2
abraço ; 3
abraços ; 5
acaba ; 2
aceitar ; 1
acessórios ; 1
acha ; 1
achamos ; 1
acho ; 1
aconselhou ; 1
acontecer ; 1
acorda ; 1
acordei ; 1
acovardes ; 1
acácias ; 1
admirando ; 1
adoro ; 2
adoçando ; 1
adultos ; 1
adversidades ; 1
afasteis ; 1
afilhado ; 3
afilhados ; 1
aflitos ; 1
agora ; 6
agradecer ; 8
agradecida ; 1
agradeço ; 8
agrado ; 1
agradável ; 1
aguentou ; 1
ainda ; 16
ajudando ; 1
ajudar ; 1
ajudarei ; 2
alcançarão ; 1
alegra ; 1
alegrai-vos ; 1
alegres ; 1
alegria ; 2
alegrias ; 5
aleluia ; 2
algo ; 2
alguma ; 1
alguém ; 2
alma ; 3
almoço ; 3
altos ; 1
alô ; 1
ama ; 2
amados ; 1
amamos ; 1
amanhece ; 2
amar ; 1
amarelinha ; 1
amei ; 2
ameniza ; 1
amiga ; 3
amigas ; 1
amigos ; 7
amiguinho ; 1
amizade ; 4
amizades ; 1
amo ; 14
amor ; 22
amoreira ; 1
amém ; 1
angústia ; 1
animadas ; 1
animado ; 1
animando ; 1
aninha ; 1
aninho ; 2
aniversário ; 14
aniversários ; 3
ano ; 7
anos ; 10
antes ; 1
ao ; 11
aos ; 2
apagai ; 1
apenas ; 3
apertados ; 1
apoiando ; 1
aprendeu ; 1
apresenta ; 1
apressados ; 1
aproveitem ; 1
aproximaram-se ; 1
aproximarem ; 1
apóstolos ; 1
aquecedor ; 1
aquele ; 1
aqueles ; 1
aqui ; 3
arquivo ; 1
arranca-te ; 1
arrependido ; 2
as ; 12
asas ; 1
assim ; 5
at ; 1
atentas ; 1
atenção ; 1
atravessar ; 1
atribulado ; 1
atrás ; 2
até ; 2
aumenta ; 1
azul ; 1
aí ; 2
banho ; 1
barão ; 1
bastidores ; 1
batendo ; 1
beijo ; 1
beijos ; 3
beleza ; 1
bem ; 2
blog ; 1
boa ; 1
boas ; 2
bom ; 5
bonança ; 1
boneca ; 1
bordado ; 1
bordando ; 1
borralheiras ; 1
botânico ; 1
brinde ; 1
bênçãos ; 2
cabem ; 1
cabia ; 1
cada ; 6
caem ; 1
cafuné ; 1
caiba ; 1
cair ; 2
cajueiro ; 1
calma ; 1
caminha ; 3
caminhada ; 2
caminho ; 2
caminhos ; 2
camisa ; 2
campanha ; 1
campos ; 7
caneca ; 1
cantinho ; 1
capaz ; 1
carinho ; 3
casa ; 1
casar ; 1
causa ; 2
certeza ; 2
certo ; 1
cessa ; 1
chamados ; 1
chaveiro ; 1
chaves ; 1
chega ; 1
chegar ; 1
cheio ; 1
choco ; 1
chocolate ; 1
chorar ; 1
chuva ; 3
cima ; 1
cinco ; 1
clara ; 1
claridade ; 1
claro ; 1
cobertor ; 1
cochilos ; 1
coisa ; 4
coisas ; 3
colo ; 5
colocar ; 3
coloridas ; 1
com ; 19
comemorando ; 1
comemorar ; 8
comemore ; 1
comendo ; 1
começar ; 2
começou ; 1
começávamos ; 1
comi ; 1
comigo ; 4
como ; 8
compaixão ; 1
companhia ; 2
compartilhar ; 1
completa ; 3
completamente ; 1
compreensivos ; 1
conceda ; 1
concede ; 1
confiar ; 1
confio ; 1
conhecendo ; 1
conhecer ; 1
consegue ; 1
consola ; 1
consolados ; 1
contigo ; 1
continue ; 4
continuem ; 1
continuemos ; 1
conto ; 1
contra ; 1
conversamos ; 1
conversando ; 1
conviver ; 1
convosco ; 1
copa ; 3
corajoso ; 1
coração ; 11
corações ; 2
core ; 1
crescem ; 1
cresça ; 2
criai ; 1
criança ; 1
criativas ; 1
cristo ; 1
cruz ; 1
crê ; 1
cuida ; 1
cuidar ; 1
cuidou ; 2
culpa ; 1
cumplicidade ; 1
cunhada ; 2
cunhado ; 1
céu ; 2
céus ; 3
da ; 18
dai-me ; 1
dando ; 1
daqui ; 1
dar ; 6
das ; 7
data ; 6
de ; 79
decidido ; 1
decisões ; 1
dedicação ; 2
deixa ; 2
deixar ; 1
deixe ; 2
dele ; 2
deles ; 3
delícia ; 1
demais ; 1
demorei ; 1
dentro ; 2
depois ; 3
desafie ; 1
desanimar ; 1
desanimes ; 1
descansar ; 2
descanso ; 4
descrever ; 1
desde ; 1
desejar ; 5
desejo ; 15
desejos ; 2
deserto ; 1
desistir ; 2
despertar ; 1
desprezeis ; 2
desta ; 1
deste ; 1
deu ; 3
dia ; 86
diante ; 2
dica ; 1
dificuldades ; 3
difíceis ; 1
digo ; 1
dinâmica ; 1
discernimento ; 1
discípulos ; 1
disse ; 4
disseram ; 1
disserem ; 1
distancie ; 1
distante ; 1
disto ; 1
distribuí-lo ; 1
distância ; 1
divertida ; 1
diz ; 2
dizer ; 4
dizermos ; 1
do ; 33
dobradas ; 1
dobro ; 1
doce ; 1
doces ; 1
docinhos ; 2
dois ; 6
domingo ; 1
dor ; 1
dos ; 9
duas ; 2
dupla ; 1
duro ; 1
dá-me ; 1
e ; 102
eis ; 2
ela ; 3
ele ; 2
eles ; 1
em ; 21
embalando ; 1
embora ; 2
emburrada ; 1
emocionar ; 1
encantei ; 1
encha ; 1
encontra ; 1
encontraríamos ; 1
encontre ; 1
enfrentar ; 2
engrandece ; 1
ensinado ; 1
ensiná-los ; 1
entardecer ; 1
entenda ; 1
então ; 4
enviadas ; 1
equipe ; 1
era ; 2
escrevendo ; 1
esforços ; 1
especiais ; 2
especial ; 14
esperando ; 1
esperança ; 3
esperanças ; 1
esperar ; 2
espero ; 2
espertinho ; 1
espontâneo ; 1
esposa ; 1
esposo ; 1
espírito ; 4
esqueça ; 3
essas ; 1
esta ; 4
estando ; 1
estar ; 3
estará ; 1
estava ; 1
este ; 6
esteja ; 2
estes ; 1
estou ; 1
está ; 6
eu ; 48
evangelho ; 2
evento ; 1
exatos ; 1
existência ; 1
experiência ; 1
exultai ; 1
fadas ; 1
falar ; 2
falta ; 1
faltando ; 1
faltar ; 1
faltará ; 1
faltava ; 1
faltou ; 1
família ; 4
fazer ; 1
faziam ; 1
faça ; 2
faça-se ; 1
feita ; 1
feito ; 1
felicidade ; 3
felicidades ; 17
feliz ; 10
felizes ; 4
feminina ; 1
feminino ; 1
festa ; 1
fez ; 2
ficam ; 1
ficando ; 1
ficar ; 1
ficaram ; 1
figurinhas ; 1
filha ; 1
filhos ; 1
filhotes ; 1
filtro ; 1
fim ; 4
fiquei ; 1
flor ; 1
flores ; 1
floresce ; 1
fofura ; 1
foi ; 4
fome ; 1
for ; 4
foram ; 1
forma ; 1
forte ; 1
força ; 1
foto ; 3
fresta ; 1
frio ; 4
futuro ; 1
fácil ; 1
fé ; 6
ganhar ; 4
ganho ; 1
ganhou ; 1
gatinhas ; 2
gelatina ; 1
gente ; 4
gentil ; 1
glória ; 2
gorda ; 1
gordices ; 1
gostaria ; 1
gosto ; 1
grande ; 3
graça ; 1
grão ; 1
gêmeas ; 2
história ; 1
hoje ; 16
holocausto ; 1
homem ; 1
homens ; 2
honrarás ; 1
hora ; 3
hot ; 1
https ; 1
humildade ; 1
há ; 2
hão ; 1
iluminar ; 1
ilumine ; 2
imensidão ; 1
importante ; 2
importantes ; 1
impossível ; 2
infelizes ; 1
infância ; 1
injuriarem ; 1
inspiração ; 1
instante ; 2
integrante ; 1
inteiro ; 1
inteligentes ; 1
invoca-me ; 1
invocar ; 1
irmã ; 1
irmão ; 1
irmãos ; 2
irritar ; 1
isolado ; 1
isso ; 4
jamais ; 2
jardim ; 1
jeito ; 1
jogada ; 1
jornada ; 1
juntas ; 3
juntos ; 5
justiça ; 2
já ; 6
lado ; 8
lar ; 1
lava ; 1
lavai-me ; 1
leitura ; 1
lembrado ; 1
lembrança ; 1
lembranças ; 1
lembrar ; 1
lembrei ; 3
lembrou ; 1
leva ; 1
levanta ; 1
levantadas ; 1
levante-me ; 1
levarei ; 1
leve ; 1
lhe ; 2
ligar ; 1
ligações ; 1
linda ; 2
lindas ; 2
lindeza ; 1
lindo ; 5
lindonas ; 1
lindos ; 2
livrarei ; 1
loira ; 1
loiras ; 1
lugar ; 2
lugares ; 1
luxo ; 1
luz ; 1
lágrima ; 2
macarons ; 1
madrinha ; 1
maior ; 1
mais ; 40
mal ; 2
mangas ; 1
manhã ; 1
mania ; 1
mansos ; 1
mar ; 1
maravilhas ; 1
maravilhosa ; 3
maravilhoso ; 1
mas ; 15
matando ; 2
match ; 1
material ; 1
me ; 32
medir ; 1
medo ; 2
meias ; 1
meio ; 2
melhor ; 9
melo ; 2
meninas ; 3
menininha ; 1
mensagens ; 1
mentindo ; 1
mercês ; 2
merece ; 1
mesa ; 1
meses ; 2
mesmo ; 7
meu ; 28
meus ; 7
milkshake ; 1
mim ; 10
minha ; 14
minimuffin ; 1
minuto ; 5
misericordiosos ; 1
misericórdia ; 3
miúda ; 1
moda ; 1
momento ; 7
momentos ; 1
monte ; 1
morar ; 1
morrido ; 1
mostarda ; 1
mostra ; 1
mostrar ; 1
mostraram ; 1
mostrou ; 1
motivos ; 1
moura ; 1
mudar ; 2
mudei ; 1
muita ; 3
muitas ; 20
muito ; 25
muitos ; 8
multidões ; 1
mundo ; 3
mágico ; 1
mãe ; 1
mão ; 2
mês ; 1
na ; 5
namorados ; 1
namoramos ; 1
naninha ; 1
naquela ; 1
naquele ; 2
nas ; 1
nascer ; 2
necessário ; 1
negra ; 3
negócio ; 1
