word ; frequency
$emotion*$ ; 5
$emotion-$ ; 1
$foreign$ ; 156
$laugh$ ; 1
$name$ ; 187
$oov$ ; 8
a ; 132
abandonar ; 1
abedecedário ; 1
abertamente ; 1
aborreçais ; 1
abraçar ; 1
abraço ; 3
abri ; 1
abril ; 2
abrindo ; 1
abrir ; 1
abriu-se ; 1
abruptamente ; 1
absolutamente ; 1
acabei ; 1
academia ; 1
aceitai ; 1
acercou-se ; 1
acesa ; 1
acha ; 1
achas ; 1
achei ; 1
achou ; 1
acima ; 2
acontecer ; 1
aconteceu ; 3
acordar ; 1
acostumadas ; 1
acredita ; 1
acreditar ; 1
acumulando ; 1
adiante ; 1
adivinhou ; 1
adormecido ; 1
adágio ; 1
afinal ; 3
afirmaria ; 1
afirmo ; 1
aflição ; 2
ages ; 2
agora ; 7
agressivos ; 1
aguardando ; 1
aguda ; 1
ainda ; 8
ajeitei ; 1
alegria ; 1
algo ; 2
algum ; 2
alguma ; 2
alguém ; 2
alheio ; 1
ali ; 5
alienação ; 1
alimentado ; 1
alma ; 3
almofadas ; 1
alta ; 1
alternativas ; 1
alumbrando ; 1
alunos ; 2
amadurecer ; 1
amanhã ; 1
amanoele-se ; 1
amar ; 1
amarelo ; 1
ambos ; 2
ame ; 1
amiga ; 1
amigas ; 2
amigo ; 4
amigos ; 2
amizade ; 3
amor ; 5
amores ; 1
amparar-lhe ; 1
amparavam-se ; 1
ampliar ; 1
anda ; 2
andando ; 1
andaram ; 1
angústia ; 1
animais ; 1
aniversário ; 1
ano ; 1
anos ; 3
anseiam ; 1
antes ; 3
anões ; 1
ao ; 22
aos ; 3
apaguei ; 1
apanhei ; 1
apanho ; 1
apanhou ; 1
aparece ; 1
aparecia ; 1
apenas ; 2
apesar ; 3
aprecia ; 1
apreende ; 1
aprendem ; 1
aprendemos ; 1
aprender ; 2
apresentados ; 1
apressada ; 1
aproveito ; 1
apud ; 1
após ; 1
apóstolo ; 1
aquela ; 3
aquele ; 6
aqueles ; 1
aqui ; 5
aquilo ; 1
ariano ; 1
arrancar ; 1
arrastando ; 1
arrepiado ; 1
arrumar ; 1
artes ; 1
as ; 34
asmática ; 1
aspectos ; 1
assentiriam ; 1
assim ; 5
assistindo ; 1
assistir ; 2
assistira ; 1
assististe ; 1
assumido ; 1
assunto ; 1
atirado ; 1
atraente ; 2
atravessando ; 1
atribulada ; 1
atualmente ; 1
até ; 7
aula ; 2
ausente ; 1
autor ; 1
azul ; 1
azulejos ; 1
aí ; 1
baiano ; 1
baixo ; 1
balançar ; 1
baleia ; 1
bambi ; 3
bananas ; 1
banheiro ; 3
banho ; 2
barba ; 1
barriga ; 1
barros ; 2
barulhentos ; 1
barulhinho ; 2
barulho ; 1
bati ; 1
bebericar ; 1
bebê ; 1
belo ; 1
