word ; frequency
$emotion*$ ; 3
$foreign$ ; 44
$laugh$ ; 1
$name$ ; 20
$oov$ ; 8
a ; 21
abençoada ; 1
acabando ; 1
acesso ; 1
acha ; 1
acham ; 1
acho ; 1
acredita ; 1
acredito ; 1
afastando ; 1
agora ; 2
agradecer ; 3
ainda ; 3
ajuda ; 1
ajudou ; 1
alegria ; 1
algo ; 1
alguém ; 1
almejar ; 1
aluguel ; 1
amei ; 1
amiga ; 1
amizade ; 1
amo ; 9
amor ; 8
amostra ; 2
amostrando ; 1
aninhos ; 1
aniversário ; 3
anjo ; 1
ano ; 5
ao ; 1
apenas ; 1
aquelas ; 1
aquele ; 1
aqueles ; 1
aqui ; 2
aquilo ; 1
arco-íris ; 1
as ; 4
assim ; 3
ataques ; 1
ator ; 1
atriz ; 1
até ; 3
autodeclaração ; 1
avó ; 1
baile ; 1
bebê ; 1
blá ; 2
boa ; 2
bom ; 2
bondade ; 1
boneca ; 1
branco ; 1
campus ; 1
carinho ; 1
carnaval ; 2
caro ; 1
casa ; 1
casamento ; 1
caso ; 1
cena ; 1
chamada ; 1
chatices ; 1
chegava ; 1
city ; 1
ciúmes ; 1
coisa ; 3
colo ; 1
colégio ; 1
com ; 13
comigo ; 1
como ; 2
comprem ; 1
concordar ; 1
condensado ; 1
conselhos ; 1
continue ; 1
contrário ; 1
conversas ; 1
conversinha ; 1
coração ; 4
coreografia ; 1
cores ; 1
coroas ; 2
cremoso ; 1
cresceu ; 1
crise ; 1
cristão ; 1
cuidado ; 1
cuidar ; 1
curtam ; 1
céu ; 1
da ; 9
dana ; 1
dando ; 1
dança ; 2
dançando ; 1
dar ; 2
das ; 1
daí ; 1
de ; 22
declaram ; 1
declaração ; 1
defender ; 1
demais ; 1
depressiva ; 1
descanse ; 1
desculpe ; 3
desejo ; 1
desfile ; 1
desisto ; 1
desse ; 2
detinha ; 1
deu ; 2
deusa ; 1
dia ; 5
dica ; 1
dinheiro ; 3
direito ; 1
diva ; 2
dizer ; 1
do ; 8
doações ; 1
doeria ; 1
doidices ; 1
dois ; 1
dona ; 1
dos ; 1
doía ; 1
dramas ; 1
e ; 29
ela ; 2
em ; 11
embora ; 1
engraçado ; 1
ensinamentos ; 1
ensino ; 1
entendam ; 1
entre ; 1
era ; 1
espero ; 1
esqueçam ; 1
essa ; 1
esse ; 2
estaria ; 1
estará ; 1
estou ; 2
estressada ; 1
está ; 6
eu ; 20
existe ; 1
explicando ; 1
fala ; 2
falta ; 1
familiar ; 1
família ; 1
faraó ; 2
fazem ; 1
fazendo ; 1
fazer ; 2
faço ; 1
feita ; 1
felicidade ; 1
felicitações ; 1
feliz ; 11
festival ; 1
fica ; 1
ficar ; 1
final ; 1
fiz ; 1
flores ; 2
fofinho ; 1
fofinhos ; 1
foi ; 1
for ; 1
fora ; 1
formatura ; 2
fosse ; 1
frescuras ; 1
futuras ; 1
férias ; 1
gelo ; 1
gente ; 3
girl ; 1
gosta ; 1
grata ; 1
gravar ; 1
greve ; 1
guerreira ; 1
gótica ; 1
h ; 1
hein ; 1
hipocrisia ; 1
histórias ; 1
hoje ; 2
hora ; 1
https ; 3
humor ; 1
i ; 1
ia ; 1
iluminando ; 1
in ; 1
indica ; 1
inferior ; 1
informação ; 1
infância ; 1
instituição ; 1
intenções ; 1
interesse ; 1
internacional ; 1
irmão ; 1
irmãos ; 1
isso ; 3
it ; 1
jeans ; 1
jogo ; 1
julgamentos ; 1
juro ; 1
já ; 6
la ; 1
leite ; 1
linda ; 3
lindas ; 1
louca ; 1
loucas ; 1
lugar ; 1
luz ; 2
lá ; 2
m ; 1
machistas ; 1
maior ; 1
mais ; 6
maluco ; 1
mar ; 2
marida ; 1
mas ; 4
maçonaria ; 1
me ; 10
melhor ; 4
melodia ; 1
memória ; 1
menina ; 1
meninas ; 1
menos ; 2
mentira ; 1
merecer ; 1
mesmas ; 1
mesmo ; 4
metida ; 1
meu ; 9
meus ; 3
migas ; 1
minha ; 17
minhas ; 6
mirim ; 1
morrendo ; 1
motivo ; 1
muita ; 1
muitas ; 1
muito ; 6
mulher ; 1
mundo ; 4
máximo ; 1
mãe ; 1
mães ; 1
médica ; 1
médio ; 1
mês ; 1
na ; 3
necessidade ; 1
necessitando ; 1
negra ; 1
nem ; 2
neném ; 1
nessa ; 1
nesse ; 3
nina ; 1
ninguém ; 1
no ; 4
noite ; 1
nojo ; 1
novidade ; 1
novo ; 2
nunca ; 1
não ; 17
o ; 15
obrigada ; 2
obstetrícia ; 1
of ; 1
oh ; 1
oi ; 2
olho ; 1
oposto ; 1
os ; 3
ou ; 4
outra ; 1
outro ; 1
ouve ; 1
ouvir ; 1
ovelha ; 1
own ; 1
pai ; 1
pala ; 1
palcos ; 1
palhaça ; 1
palhaçadas ; 1
papai ; 1
para ; 2
parabéns ; 1
parte ; 1
paz ; 2
pedia ; 1
pelos ; 1
pena ; 1
pensando ; 3
performances ; 1
pernas ; 1
perto ; 1
período ; 1
pessoa ; 5
peço ; 1
pior ; 3
pois ; 2
por ; 7
porque ; 2
pouco ; 1
povo ; 1
pra ; 9
praia ; 1
precisa ; 1
preciso ; 1
presente ; 2
presepadas ; 1
preto ; 1
primavera ; 1
primeiramente ; 1
pro ; 1
procurando ; 1
professora ; 1
projeto ; 1
proteger ; 1
página ; 1
quando ; 4
que ; 26
queira ; 1
quem ; 3
queria ; 1
quero ; 1
quiser ; 1
r ; 1
rainha ; 1
reclamando ; 1
redação ; 1
reina ; 1
relacionado ; 1
renda ; 1
respeito ; 1
retribuições ; 1
rindo ; 1
rio ; 3
ruim ; 1
sabe ; 2
sabedoria ; 1
sabendo ; 1
sai ; 1
sair ; 1
saudade ; 1
saudades ; 3
saúde ; 1
se ; 8
segunda ; 1
segundas ; 1
segundo ; 1
segura ; 1
sei ; 1
sem ; 1
sempre ; 3
sendo ; 1
senhora ; 3
sentimento ; 1
sentimentos ; 1
sentindo ; 2
sentir ; 1
ser ; 1
será ; 1
seu ; 1
sexo ; 1
show ; 2
si ; 1
significa ; 1
sim ; 2
simpatia ; 1
sinto ; 1
sobre ; 2
socorro ; 1
sofá ; 1
solteira ; 1
some ; 1
somente ; 1
sorriso ; 1
sos ; 1
sou ; 4
sua ; 2
suas ; 1
supera ; 1
superior ; 1
só ; 8
talento ; 1
também ; 1
tanta ; 1
te ; 11
teatrinhos ; 1
tecnologia ; 1
tem ; 1
tema ; 1
tempo ; 1
tenho ; 1
teu ; 2
texto ; 1
tinto ; 3
tio ; 1
tirar ; 1
tiro ; 1
tive ; 1
to ; 5
toda ; 2
todas ; 3
todo ; 3
todos ; 4
troca ; 1
tu ; 1
tua ; 1
tuas ; 1
tudo ; 4
tutorial ; 1
tão ; 2
uh ; 1
um ; 5
uma ; 3
unicórnio ; 1
usam ; 1
v ; 2
vem ; 1
vender ; 1
ver ; 1
verdade ; 2
vi ; 1
vida ; 4
vier ; 1
virem ; 1
você ; 10
vocês ; 2
voltar ; 2
vomitar ; 1
vontade ; 1
votar ; 1
vv ; 1
vão ; 1
www ; 2
à ; 1
é ; 17
ídola ; 1
