word ; frequency
$emotion*$ ; 2
$foreign$ ; 79
$name$ ; 33
$oov$ ; 7
a ; 15
abertura ; 1
aceitar ; 1
acha ; 1
acho ; 1
acontecer ; 1
agradecer ; 1
alegria ; 1
alguns ; 3
alta ; 1
amigo ; 1
amigos ; 1
andar ; 1
anos ; 1
ao ; 1
apenas ; 1
aproveitado ; 1
após ; 1
are ; 3
as ; 5
assim ; 1
aventura ; 1
aventuras ; 1
bicicleta ; 1
boliche ; 1
brilhantes ; 1
cada ; 2
calar ; 1
caminha ; 1
campeões ; 1
chuva ; 1
ciclo ; 1
com ; 3
como ; 2
concretas ; 1
confirmado ; 1
conhecer ; 1
conhecimento ; 1
consciência ; 1
continuarmos ; 1
corrupção ; 1
criado ; 1
córdoba ; 6
da ; 1
das ; 1
de ; 20
democracia ; 1
deprimente ; 1
desafio ; 1
desgraça ; 1
despedir ; 1
dessa ; 1
desse ; 1
destino ; 1
determinação ; 1
dia ; 1
diga-se ; 1
disso ; 1
distinções ; 1
dizer ; 2
do ; 8
doce ; 1
dois ; 1
domingo ; 1
dos ; 1
e ; 13
eleição ; 1
em ; 5
embarque ; 1
enfim ; 1
enfrentando ; 1
enfrentar ; 1
enquanto ; 1
entre ; 1
es ; 1
escola ; 1
escolas ; 1
espanhol ; 1
esperamos ; 1
esperando ; 1
espero ; 1
esses ; 1
estados ; 1
estatística ; 1
estudam ; 1
estudar ; 1
está ; 1
estão ; 1
evento ; 1
exatamente ; 1
excelente ; 1
experiência ; 2
falta ; 1
faltam ; 1
família ; 1
fantástica ; 1
farsas ; 1
feito ; 1
feliz ; 1
fila ; 1
fim ; 2
finalmente ; 2
foi ; 3
fomos ; 1
for ; 1
foram ; 2
formatura ; 1
fé ; 1
garra ; 1
go ; 1
governados ; 1
gratuito ; 1
gravemente ; 1
he ; 1
hoje ; 1
homem ; 2
horas ; 1
há ; 1
importante ; 1
importantes ; 1
imprensa ; 1
independentemente ; 1
infelizmente ; 1
infortúnio ; 1
isso ; 1
janta ; 1
jornais ; 1
juntos ; 1
la ; 3
leal ; 1
leem ; 1
lembrarei ; 1
lo ; 1
los ; 2
machado ; 1
magnitude ; 1
mais ; 3
mancha ; 1
manhãs ; 2
mas ; 3
matriculados ; 1
me ; 7
meias ; 1
melhor ; 2
melhores ; 1
melo ; 1
membro ; 1
mesmo ; 1
meu ; 1
mim ; 1
minha ; 3
momento ; 1
momentos ; 1
mudanças ; 1
mudar ; 1
muita ; 1
mundo ; 4
musical ; 1
más ; 2
máximo ; 1
nada ; 3
nasceram ; 3
noite ; 1
noites ; 2
nos ; 1
novo ; 1
nunca ; 4
não ; 12
o ; 9
olimpíada ; 1
onda ; 1
oportunidade ; 1
os ; 3
ou ; 1
paciente ; 1
pagam ; 1
para ; 6
parada ; 1
parte ; 2
participar ; 1
passagem ; 1
passarinho ; 1
passeio ; 1
paulistas ; 1
pedágios ; 1
pela ; 1
pelo ; 3
pena ; 1
perfeito ; 1
pessoas ; 1
pior ; 1
pizza ; 1
pode ; 1
pois ; 1
por ; 5
posso ; 2
prazer ; 1
preciso ; 1
preferem ; 1
problema ; 2
pronto ; 1
próxima ; 1
psdb ; 1
pt ; 1
pude ; 1
públicas ; 1
público ; 1
qual ; 1
quando ; 1
quanto ; 2
que ; 8
quem ; 1
querer ; 1
recebido ; 1
recomendo ; 1
religiões ; 1
relíquia ; 1
resultado ; 2
ribeiro ; 2
sagrado ; 1
saudades ; 1
se ; 4
segurança ; 1
sem ; 2
semana ; 1
sempre ; 1
senai ; 1
sendo ; 1
sentirei ; 1
ser ; 1
serei ; 1
sinto ; 1
sociedade ; 1
some ; 3
somos ; 1
sonhos ; 1
sou ; 1
suas ; 1
super ; 1
são ; 2
só ; 3
te ; 1
tem ; 1
tenham ; 1
tenho ; 1
ternura ; 1
time ; 1
tios ; 1
to ; 3
toda ; 2
todas ; 4
todo ; 2
todos ; 5
torna ; 1
transporte ; 1
tão ; 1
um ; 4
uma ; 2
una ; 1
utilizam ; 1
valeu ; 1
vejamos ; 1
ver ; 1
verdades ; 1
vertentes ; 1
viajes ; 1
vida ; 5
violada ; 1
vir ; 1
você ; 5
vocês ; 2
vão ; 1
y ; 3
à ; 2
água ; 1
é ; 6
últimos ; 1
