word ; frequency
$emotion+$ ; 8
$foreign$ ; 36
$laugh$ ; 26
$name$ ; 52
$oov$ ; 6
a ; 14
abandonar ; 1
abençoando ; 1
abençoe ; 2
abraço ; 1
acho ; 1
acima ; 1
acontecer ; 1
aconteceram ; 1
acontecerem ; 1
acreditam ; 1
acredito ; 1
adianta ; 1
afinidade ; 1
agem ; 1
agradecer ; 3
agradeço ; 1
aguenta ; 1
ah ; 3
ainda ; 2
alegra ; 1
alegria ; 3
algum ; 1
alguns ; 1
alguém ; 1
altar ; 2
aluxe ; 1
além ; 3
amadores ; 3
amamos ; 1
amiga ; 3
amigas ; 2
amigo ; 1
amigos ; 1
amizade ; 3
amo ; 32
amor ; 11
aninhos ; 3
aniversário ; 5
anjinho ; 1
ano ; 5
anos ; 3
ao ; 2
apenas ; 1
aprofundamento ; 2
aquela ; 1
aqui ; 3
as ; 4
assim ; 4
atrasado ; 1
atrás ; 1
até ; 5
avó ; 2
avós ; 1
babaca ; 1
bagunça ; 1
baladeira ; 1
beijar ; 1
beijinho ; 1
bem ; 2
besteira ; 1
bigode ; 1
bixete ; 1
bixo ; 1
bixos ; 1
boas ; 1
bololo ; 1
bom ; 3
bombom ; 1
branco ; 1
bravo ; 1
brigas ; 1
brincadeiras ; 1
broncas ; 1
cada ; 3
cantarem ; 1
carinho ; 1
casa ; 1
certeza ; 2
certo ; 3
chatas ; 1
chegou ; 2
cheguei ; 1
chove ; 3
ciúmes ; 1
claro ; 2
coisa ; 1
coisas ; 2
com ; 17
começar ; 1
comigo ; 2
como ; 7
compartilhados ; 1
comparável ; 1
confidente ; 1
conheço ; 1
conselhos ; 1
consoladas ; 1
constrangedores ; 1
continua ; 1
continuamos ; 1
continue ; 6
coração ; 1
crescendo ; 1
cresça ; 1
criança ; 2
critica ; 1
cócegas ; 1
da ; 15
dadas ; 1
daqui ; 1
dar ; 2
das ; 4
de ; 29
deixa ; 1
deixar ; 2
dele ; 1
demais ; 13
depois ; 1
desde ; 1
desejar ; 2
desejo ; 1
desejos ; 1
deu ; 1
dia ; 11
disse ; 2
divos ; 1
do ; 21
doce ; 1
domingo ; 1
dos ; 3
duas ; 1
durante ; 1
e ; 36
educado ; 1
ele ; 2
eles ; 1
elogiar ; 1
em ; 8
encantam ; 1
encantando ; 1
encho ; 1
entende ; 1
entendi ; 1
então ; 1
escola ; 1
escolhemos ; 1
escolher ; 1
especiais ; 1
especial ; 1
esquecer ; 1
esqueça ; 1
essa ; 2
esse ; 3
essência ; 1
estado ; 1
estar ; 5
estarei ; 1
