word ; frequency
$emotion*$ ; 2
$emotion+$ ; 1
$foreign$ ; 17
$laugh$ ; 11
$name$ ; 35
$oov$ ; 7
a ; 46
abater ; 1
abraçando ; 1
abraço ; 1
abrir ; 1
acaba ; 1
acabam ; 1
acabou ; 1
acha ; 1
achar ; 1
achei ; 1
acho ; 2
achou ; 1
acontecem ; 1
acontecer ; 1
acontecido ; 1
aconteça ; 1
acreditar ; 1
acredito ; 1
adianta ; 2
adora ; 1
adoram ; 1
agora ; 2
agradecer ; 1
agradeço ; 2
ainda ; 2
ajuda ; 1
algoritmo ; 1
alguém ; 2
alimentar ; 1
ama ; 1
amamos ; 1
amanhã ; 2
amar ; 5
amiga ; 9
amigas ; 2
amigo ; 2
amigos ; 4
amo ; 16
amor ; 13
amores ; 2
amou ; 1
amém ; 1
anjo ; 1
ano ; 2
anos ; 2
ansiosamente ; 1
ao ; 1
aos ; 2
apaixone-se ; 1
apanhar ; 1
apenas ; 1
aplicativo ; 1
aprenda ; 1
aprende ; 1
aprender ; 2
aquela ; 1
aquele ; 1
aqui ; 3
aquilo ; 1
arranca ; 1
arrocha ; 1
as ; 6
assim ; 2
assistir ; 1
assunto ; 2
atitudes ; 2
até ; 3
aula ; 1
avisar ; 1
aí ; 3
b ; 1
babona ; 2
baby ; 1
bacon ; 1
baixa ; 1
baixei ; 1
bares ; 1
base ; 1
basta ; 1
bastam ; 1
bate ; 1
bateu ; 1
beber ; 1
bebê ; 2
beijo ; 2
bem ; 16
boa ; 1
boas ; 1
bobeia ; 1
boca ; 2
bom ; 6
bonde ; 1
branquela ; 1
bravo ; 1
brigadeiro ; 1
brigar ; 1
brincar ; 1
bárbara ; 1
cabe ; 1
cacete ; 1
cachaça ; 1
cada ; 2
caio ; 1
caiu ; 1
calma ; 1
caminho ; 1
capacidade ; 1
cara ; 1
carinho ; 1
casa ; 1
case-se ; 1
cego ; 1
celular ; 1
certo ; 2
chance ; 1
charmosa ; 1
chega ; 3
chegamos ; 1
chegando ; 1
chegou ; 2
cheirosa ; 1
chocolate ; 1
chopp ; 1
chorar ; 2
chorona ; 1
ciumenta ; 1
ciumento ; 1
coisa ; 4
coisas ; 2
colorir ; 1
com ; 8
comecei ; 1
comentaram ; 1
comeu ; 1
começam ; 1
comigo ; 2
como ; 6
complica ; 1
complicando ; 1
computador ; 1
conceda ; 1
confia ; 2
confiando ; 1
confiança ; 1
conformar ; 1
conheci ; 1
conhecia ; 1
conhecido ; 1
consciente ; 1
consegue ; 1
consequências ; 1
consigo ; 1
conta ; 1
contar ; 2
continua ; 1
continuar ; 1
contra ; 1
conversas ; 1
cor ; 2
coragem ; 1
coração ; 2
costela ; 1
crescer ; 1
cresceu ; 1
crie ; 1
cuida ; 1
cumprir ; 1
cá ; 1
céu ; 2
da ; 10
dado ; 2
dando ; 1
daqui ; 2
dar ; 6
daria ; 1
das ; 2
de ; 51
decepcionado ; 1
decepcionante ; 1
decepção ; 1
decepções ; 1
decidir ; 1
dedicação ; 1
deixa ; 2
deixando ; 2
deixar ; 1
deixe ; 1
deixei ; 1
delícia ; 1
demais ; 3
demorar ; 1
demorou ; 1
depende ; 1
depender ; 1
depois ; 3
depósito ; 2
descanse ; 1
descer ; 1
descobre ; 1
descobri ; 1
desconheço ; 1
desculpas ; 1
desculpe ; 1
desejo ; 2
desenvolvimento ; 1
desidratação ; 1
desista ; 1
desistir ; 1
dessa ; 1
desse ; 1
deu ; 2
deve ; 1
deveria ; 2
devo ; 1
dia ; 10
dica ; 1
dieta ; 1
diferente ; 1
diferenças ; 1
diga ; 1
dinheiro ; 1
direitos ; 1
discutir ; 1
disfarce ; 1
distância ; 1
do ; 8
doar ; 1
dos ; 3
duradouro ; 1
dê ; 1
dúvida ; 2
e ; 36
ego ; 1
ela ; 1
elas ; 1
ele ; 7
eles ; 1
em ; 11
embora ; 1
emocional ; 1
emoção ; 1
encerramento ; 1
enfim ; 1
engana ; 1
enganar ; 1
engane ; 1
enjoada ; 1
enquanto ; 2
entendam ; 1
entende ; 2
entendedor ; 1
entrado ; 1
entre ; 1
então ; 3
envolvido ; 1
enxergar ; 1
equipe ; 1
errado ; 1
erro ; 1
erros ; 1
escolha ; 2
escolhas ; 1
escolheu ; 2
esperar ; 2
espetáculo ; 1
esquece ; 2
esqueceu ; 1
essa ; 5
esse ; 4
estamos ; 1
estar ; 1
estava ; 2
estou ; 3
estudar ; 1
