word ; frequency
$emotion*$ ; 1
$foreign$ ; 89
$laugh$ ; 24
$name$ ; 265
$oov$ ; 8
a ; 116
aberta ; 2
abismo ; 1
abstinência ; 1
abstrações ; 1
absurdos ; 1
acabam ; 1
acabando ; 2
acabar ; 1
acabei ; 1
acabou ; 3
achamos ; 1
achar ; 1
achei ; 2
acho ; 11
acidente ; 1
acidentes ; 1
acima ; 1
acontece ; 2
acontecendo ; 1
acontecia ; 1
acontecimentos ; 1
acorda ; 1
acordada ; 1
acordar ; 4
acordo ; 3
acreditando ; 1
acreditar ; 2
adepto ; 1
adianta ; 1
adiantar ; 1
adiantá-la ; 1
adolescente ; 1
adolescentes ; 1
adoro ; 1
adorou ; 1
adquirir ; 1
adulta ; 2
adversários ; 1
afiado ; 1
afirma ; 1
africanas ; 1
agora ; 14
agradecer ; 1
agressor ; 1
aguenta ; 1
aguentar ; 1
aguento ; 1
ah ; 3
ainda ; 11
ajudar ; 1
ajude ; 1
ajustar ; 1
alegrar ; 1
alegria ; 4
algo ; 4
algum ; 1
alguma ; 1
algumas ; 2
alguns ; 3
alguém ; 3
alienado ; 1
alimentação ; 1
almofada ; 1
almoçar ; 1
alta ; 1
aluna ; 1
além ; 2
alívio ; 1
amadas ; 1
amanhã ; 4
amar ; 1
amarelo ; 1
ame ; 1
ameaçou ; 1
amei ; 1
americanas ; 1
amiga ; 1
amigas ; 1
amigos ; 2
amizade ; 1
amo ; 3
amor ; 5
aniversário ; 5
ano ; 4
anos ; 8
ansiedade ; 2
ansiosa ; 1
anteriores ; 1
antes ; 3
ao ; 9
aos ; 4
apaixonada ; 1
aparece ; 1
apareça ; 1
apartamento ; 1
apelidado ; 1
apenas ; 7
apertar ; 1
apesar ; 1
aprendendo ; 2
apresentaram ; 1
aprovar ; 1
aproximadamente ; 1
após ; 1
aquela ; 3
aquele ; 4
aqueles ; 2
aqui ; 2
ar ; 2
arco ; 1
are ; 1
arma ; 2
arquivo ; 1
arrastão ; 1
arrumo ; 1
art ; 1
as ; 17
assegurar ; 1
assim ; 10
assistido ; 1
assistindo ; 1
assumindo ; 1
assunto ; 2
astral ; 1
atender ; 1
atrasado ; 1
atribuídos ; 1
até ; 9
aula ; 4
aulas ; 1
auto-estima ; 2
aval ; 1
avesso ; 1
aviso ; 1
azul ; 2
ação ; 1
ações ; 1
açúcar ; 1
aí ; 9
babaca ; 6
babe ; 1
baby ; 1
bandeirinhas ; 1
banho ; 1
barata ; 1
barraco ; 1
barriga ; 2
basta ; 1
bastante ; 1
bate ; 1
batiza ; 1
bebeu ; 1
belo ; 1
bem ; 12
bibliográficas ; 1
bifinho ; 1
bizarros ; 1
boa ; 2
boleto ; 1
bolsa ; 1
bolso ; 1
bom ; 5
botão ; 1
boêmia ; 1
br ; 1
branco ; 1
briga ; 1
brigadeiro ; 1
brincadeira ; 2
burocratas ; 1
busca ; 2
buscar ; 2
cabeleireiro ; 1
cabelo ; 1
cabelos ; 1
cabeça ; 1
cada ; 3
café ; 7
cagada ; 1
cair ; 1
caixa ; 1
calor ; 1
cama ; 2
caminho ; 1
campus ; 1
cancelada ; 1
cancelar ; 1
candidato ; 1
cansaço ; 1
canta ; 1
cantinho ; 1
canção ; 1
capacidade ; 2
capitalista ; 1
capitão ; 1
capítulo ; 1
capítulos ; 1
cara ; 2
caridade ; 1
carinho ; 1
carne ; 1
caro ; 1
carro ; 4
casa ; 5
caso ; 1
categorias ; 2
causa ; 2
cede ; 1
cedo ; 1
celular ; 2
centímetro ; 1
cerca ; 1
certa ; 1
certeza ; 4
certo ; 1
certíssimo ; 1
cerveja ; 1
cesto ; 2
chama ; 1
chamava ; 1
chance ; 1
chances ; 1
chega ; 3
chegar ; 3
cheirar ; 1
chicote ; 2
chocolates ; 1
chorado ; 1
chorando ; 2
chorei ; 1
chororô ; 1
choveu ; 2
chão ; 2
cicatrizará ; 1
cidade ; 1
circense ; 1
circunstâncias ; 1
cirurgia ; 1
cisgênera ; 1
ciumenta ; 1
ciúmes ; 1
clara ; 1
claro ; 2
classe ; 3
classes ; 1
close ; 1
cobertura ; 1
cobrador ; 1
coceira ; 1
coelhos ; 1
cognitiva ; 1
coisa ; 3
coisas ; 5
colam ; 1
colegas ; 3
colher ; 1
colocar ; 1
colonizou ; 1
com ; 41
comemorar ; 1
comente ; 1
comentário ; 1
comer ; 2
comerciais ; 1
comercial ; 2
começa ; 1
começar ; 2
começo ; 1
comidinha ; 1
comigo ; 1
como ; 23
companheiras ; 1
companheiro ; 1
compartilha ; 1
compartilhando ; 1
compartilharia ; 1
completamente ; 1
complete ; 2
complicado ; 1
compor ; 1
comprado ; 2
comprar ; 6
compreensão ; 1
compro ; 1
compromisso ; 1
compulsória ; 1
comum ; 1
comunistas ; 1
conceitos ; 1
concentrar ; 1
concordar ; 1
concretas ; 1
condicionador ; 1
configurar ; 1
confiável ; 1
conforto ; 1
confusos ; 1
conhece ; 1
conhecem ; 1
conhecido ; 1
conhecidos ; 1
consciente ; 1
conseguir ; 3
considerado ; 1
conta ; 1
contabilidade ; 1
contar ; 1
contas ; 1
continuo ; 1
controlar ; 1
controle ; 1
contrário ; 1
conversa ; 1
convicção ; 1
convivendo ; 1
convivi ; 1
copa ; 1
coragem ; 1
coração ; 4
cores ; 1
correia ; 23
corruptor ; 1
corrupção ; 1
cotidiano ; 1
covardes ; 1
crescentes ; 1
criando ; 1
criança ; 3
crianças ; 1
criaremos ; 1
crime ; 1
crioula ; 1
cristã ; 1
cristãos ; 1
cruzando ; 1
cu ; 1
cuidava ; 1
cuja ; 1
culpa ; 1
cultural ; 1
cumprir ; 1
cursa ; 1
curta ; 1
curto ; 1
cutucar ; 1
cá ; 1
cães ; 1
cão ; 1
cópias ; 1
da ; 47
dado ; 1
dados ; 2
dando ; 1
daquela ; 1
daqui ; 2
daquilo ; 1
dar ; 5
das ; 3
data ; 1
de ; 184
debate ; 4
decidido ; 1
decidir ; 1
decisão ; 1
decote ; 1
dedicar ; 1
defender ; 1
defendê-los ; 1
defensor ; 1
defensoria ; 1
define ; 1
deixa ; 3
deixar ; 2
deixe ; 1
deixo ; 1
deixou ; 1
dela ; 2
dele ; 2
delegacia ; 1
delicadamente ; 1
demais ; 1
democracia ; 1
demonstrou ; 1
dentro ; 1
deparo ; 1
depende ; 1
depois ; 3
depressão ; 1
dermatologista ; 1
descobre ; 1
descobri ; 1
descobrir ; 3
descontrolar ; 1
descreveria ; 1
desculpa ; 1
desculpe ; 1
desejaria ; 1
desejo ; 1
desenhando ; 1
desespero ; 1
desfazer ; 1
desligar ; 1
desonra ; 1
desperdiçar ; 1
despertam ; 1
despertar ; 1
dessa ; 1
dessas ; 1
desse ; 5
destaque ; 1
desumanizados ; 1
desvirar ; 1
detinha ; 1
deu ; 2
deve ; 1
deve-se ; 1
devemos ; 1
devia ; 1
devido ; 1
devo ; 1
devolver ; 1
dez ; 1
dia ; 10
diagnóstico ; 2
didático ; 1
diesel ; 1
diferencial ; 1
diferentes ; 5
difícil ; 2
dignifica ; 1
digno ; 1
dilema ; 1
dinheiro ; 2
direita ; 1
direitinho ; 1
direito ; 3
direitos ; 1
direto ; 1
discussões ; 2
discutir ; 1
disfarçado ; 1
disponível ; 1
disse ; 1
disserem ; 1
disso ; 3
distante ; 1
ditado ; 1
diversas ; 1
divide ; 1
divisão ; 1
diz ; 3
dizendo ; 1
dizer ; 3
diárias ; 1
do ; 50
documento ; 1
doenças ; 1
dois ; 2
domar ; 1
domingo ; 1
dominical ; 1
dor ; 4
dormindo ; 1
dormir ; 6
dos ; 7
dou ; 1
doçura ; 1
dramalhão ; 1
duas ; 2
duplamente ; 1
dura ; 1
durante ; 3
dão ; 1
dígito ; 1
dó ; 1
dói ; 1
dúvida ; 1
e ; 104
e-mail ; 2
economia ; 1
edição ; 1
edredom ; 1
educação ; 2
egoísmo ; 1
egoísta ; 1
eis ; 1
ela ; 12
elas ; 3
ele ; 7
eleito ; 1
elementos ; 1
eles ; 3
eletrônico ; 1
elitistas ; 1
em ; 35
