word ; frequency
$emotion*$ ; 3
$foreign$ ; 16
$laugh$ ; 10
$name$ ; 64
$oov$ ; 3
a ; 21
abertos ; 1
acabei ; 8
acabou ; 1
acharemos ; 4
acho ; 1
acima ; 1
acordar ; 1
acredite ; 1
adolescência ; 1
adoramos ; 1
adorei ; 3
adoro ; 4
agora ; 6
aguardando ; 1
ajudar ; 2
algo ; 1
alguém ; 3
alma ; 1
almoçando ; 1
almoço ; 2
alunos ; 1
além ; 1
amanhecer ; 1
ambiente ; 1
amiga ; 1
amigas ; 1
amigo ; 1
amigos ; 3
amizade ; 1
amo ; 6
amor ; 4
animada ; 1
aniversariante ; 1
ano ; 2
anos ; 2
análise ; 1
ao ; 7
aos ; 2
apaixonada ; 2
aparecer ; 2
apenas ; 9
aprendi ; 1
aproveitando ; 1
aqui ; 3
arrasou ; 1
as ; 6
assegurar ; 1
assim ; 10
assistiu ; 1
atenção ; 1
atividades ; 1
até ; 2
aí ; 4
banana ; 1
bebê ; 2
bem ; 8
boa ; 2
boas ; 1
boca ; 1
bolo ; 2
bom ; 9
bondade ; 1
br ; 1
braços ; 1
brinde ; 1
bênçãos ; 1
cadê ; 1
café ; 1
calma ; 1
calor ; 1
caminho ; 3
cara ; 1
caraca ; 1
carnaval ; 1
caseiro ; 1
certeza ; 1
charme ; 1
chegada ; 1
chocolate ; 1
chorando ; 1
claro ; 1
clicar ; 2
coisa ; 3
coisas ; 1
colar ; 1
com ; 12
combinou ; 1
comentário ; 1
comentários ; 1
começando ; 1
começou ; 1
como ; 8
compaixão ; 1
compreensão ; 1
configurações ; 1
confraternizando ; 1
conhecemos ; 1
conquista ; 1
contato ; 1
contatos ; 1
continua ; 1
copiando ; 1
copiar ; 1
coração ; 2
criança ; 1
criar ; 1
curta ; 1
curte ; 2
curtir ; 1
da ; 8
dar ; 1
das ; 2
de ; 36
decepcioná-las ; 1
delícia ; 1
demais ; 4
depois ; 2
desistir ; 1
desmarcar ; 1
deste ; 1
destino ; 1
desça ; 1
detalhes ; 1
devemos ; 1
devo ; 1
dia ; 11
difíceis ; 1
difícil ; 1
direção ; 1
disse ; 3
do ; 16
domínio ; 1
dos ; 3
e ; 42
eis ; 1
ela ; 1
ele ; 2
eles ; 1
elite ; 2
em ; 5
embora ; 1
emoção ; 1
encanta ; 1
encontrar ; 2
encontrará ; 1
entendido ; 1
então ; 1
especial ; 1
esperam ; 1
espere ; 1
esqueçam ; 1
essa ; 3
esse ; 1
esta ; 1
estar ; 2
estatelando-se ; 1
esteja ; 1
estou ; 6
está ; 3
estão ; 1
eterna ; 1
eu ; 24
exatamente ; 1
excelente ; 2
exigir ; 1
falta ; 1
familiares ; 1
família ; 3
fantástico ; 1
fato ; 1
favorita ; 1
faz ; 2
fazem ; 1
fazer ; 2
faça ; 1
feliz ; 8
festa ; 3
fez ; 1
ficam ; 1
ficamos ; 1
ficarão ; 1
fim ; 1
fiz ; 1
fofo ; 2
foi ; 2
folga ; 1
foram ; 1
foto ; 1
fotos ; 1
frio ; 1
fugir ; 1
férias ; 2
gato ; 1
generosidade ; 1
gente ; 2
gentileza ; 1
gosta ; 2
gostei ; 2
gostem ; 1
gosto ; 1
grande ; 2
grata ; 1
gratos ; 2
graça ; 1
guardado ; 1
história ; 1
hoje ; 4
hora ; 1
horas ; 1
http ; 1
hum ; 3
idade ; 1
imagine ; 1
indico ; 1
influência ; 3
inovar ; 1
inspira ; 1
instinto ; 1
interpretação ; 1
início ; 1
ir ; 1
irmãos ; 1
isso ; 4
janela ; 1
janta ; 1
jeito ; 1
já ; 2
lado ; 3
lamentando ; 1
leal ; 1
legal ; 3
lembrar ; 2
ler ; 1
leva ; 4
lhe ; 1
liderando ; 1
linda ; 3
lindo ; 9
lindos ; 1
lista ; 1
lições ; 1
logo ; 1
luto ; 1
luz ; 2
mais ; 6
maneira ; 1
manhã ; 1
mar ; 1
maravilhoso ; 3
maravilhosos ; 1
marido ; 2
marquês ; 6
mas ; 5
mc ; 1
me ; 2
mega ; 1
meio ; 2
melhor ; 4
menos ; 1
mental ; 1
merece ; 1
mesma ; 2
mesmo ; 5
meu ; 6
meus ; 2
mim ; 2
mimo ; 1
minha ; 4
minhas ; 2
missão ; 1
momentos ; 2
mouse ; 2
mudanças ; 1
muita ; 4
muito ; 14
mundo ; 2
mural ; 1
musical ; 1
mágicas ; 1
mãe ; 2
mães ; 1
música ; 2
músicas ; 2
na ; 4
nada ; 2
namoro ; 1
nela ; 1
nem ; 1
nessa ; 2
nesse ; 1
ninguém ; 1
nisso ; 1
no ; 6
nogueira ; 2
noite ; 1
nos ; 6
nossa ; 1
nossos ; 1
nova ; 1
novo ; 1
nunca ; 12
não ; 25
nós ; 14
o ; 41
oba ; 1
obrigada ; 4
oculta ; 1
oh ; 2
olha ; 1
ontem ; 1
opção ; 1
opções ; 1
organizado ; 1
os ; 4
ou ; 1
outra ; 1
outro ; 16
outros ; 5
paciência ; 1
pai ; 1
pais ; 1
para ; 33
parabéns ; 1
parceiro ; 1
parte ; 3
passamos ; 1
passando ; 1
passar ; 1
passeio ; 1
paz ; 2
pelo ; 4
pelos ; 1
pena ; 1
pensamento ; 1
pensem ; 1
perceba ; 6
perceber ; 13
percebesse ; 4
perdemos ; 7
perfeito ; 1
perfeitos ; 4
perguntar ; 4
personalidade ; 1
perto ; 1
pessoa ; 2
pessoas ; 2
peçam ; 1
peço ; 1
pijama ; 1
pior ; 1
plano ; 1
pode ; 3
poderia ; 1
poli ; 1
por ; 9
porque ; 2
portes ; 1
posicione ; 2
possibilitando ; 1
posso ; 6
pra ; 1
praticar ; 2
preferidas ; 1
preocupações ; 1
preparada ; 1
preparar ; 1
prestem ; 1
princesa ; 2
privacidade ; 1
privilégio ; 1
pronta ; 1
prosperidade ; 1
proteção ; 1
prova ; 1
pura ; 1
pão ; 1
público ; 1
qualquer ; 1
quando ; 2
que ; 40
queijo ; 1
quem ; 3
querer ; 1
quero ; 3
quiser ; 2
razões ; 1
realidade ; 1
recomendo ; 1
repleto ; 1
