word ; frequency
$emotion*$ ; 1
$emotion+$ ; 1
$emotion-$ ; 4
$foreign$ ; 9
$laugh$ ; 9
$name$ ; 150
$oov$ ; 5
a ; 11
abençoado ; 1
abrir ; 1
acabou ; 1
acertou ; 1
achei ; 1
acompanha ; 1
acontece ; 1
acredita ; 1
adiantando ; 1
adora ; 1
adorava ; 1
adoro ; 3
adoção ; 1
advogado ; 1
afirma ; 1
agora ; 1
ainda ; 1
alegria ; 1
algum ; 1
alturas ; 1
amanhã ; 1
amiga ; 1
amigo ; 1
amigos ; 1
amizade ; 1
amor ; 2
andado ; 1
animado ; 1
animais ; 1
anos ; 1
antes ; 1
ao ; 1
aos ; 1
apenas ; 1
aperfeiçoando ; 1
aproximando ; 1
aqueles ; 1
artesãs ; 1
as ; 6
assim ; 5
assistir ; 1
atentos ; 1
atualiza ; 1
até ; 3
autoridades ; 2
aí ; 2
bandeira ; 1
barro ; 1
bebê ; 1
beijos ; 1
berço ; 1
bicho ; 1
boa ; 1
bolinhas ; 1
bom ; 2
bonito ; 1
bons ; 1
branco ; 1
brinca ; 1
brincar ; 1
cadê ; 3
calado ; 1
camisa ; 1
canino ; 2
caras ; 1
caridade ; 1
carro ; 1
casa ; 1
castigo ; 1
certa ; 1
chapinha ; 1
chaves ; 2
chegando ; 1
chegar ; 1
cheio ; 1
clareza ; 1
coisa ; 1
coisas ; 1
colchão ; 1
com ; 10
comarca ; 1
comer ; 1
comerciantes ; 1
começando ; 1
como ; 6
compadeceram ; 1
compaixão ; 2
companheiro ; 2
condenado ; 1
conforto ; 1
conhecia ; 1
conhecimentos ; 1
considerando ; 1
contra ; 1
corrupção ; 1
costas ; 1
crenças ; 1
crescendo ; 1
criança ; 1
criativo ; 1
crime ; 1
crm ; 1
cuidam ; 1
cuidando ; 1
cumprida ; 1
cão ; 1
da ; 5
dar ; 1
das ; 1
de ; 23
defendem ; 1
delícia ; 2
depois ; 1
derrubar ; 1
desafio ; 1
descobrir ; 1
dessas ; 1
desse ; 1
desses ; 1
destinos ; 1
desumanos ; 1
desvirar ; 1
dia ; 2
difícil ; 1
dignifica ; 1
direto ; 1
diversão ; 1
do ; 3
dodói ; 1
dois ; 1
dolorida ; 1
dor ; 1
dos ; 1
doutor ; 1
dúvida ; 1
dúvidas ; 1
e ; 19
elaboração ; 1
em ; 3
empresa ; 1
energia ; 1
entendi ; 1
entra ; 1
entre ; 1
então ; 5
era ; 2
escorregador ; 1
espalhe ; 1
especialmente ; 1
essa ; 5
esse ; 2
esses ; 1
estado ; 2
estarrecida ; 1
este ; 1
estive ; 1
estou ; 2
estrado ; 1
estupidez ; 1
está ; 4
etapa ; 1
eu ; 2
fabuloso ; 1
falar ; 1
falou ; 1
falta ; 1
fantástica ; 1
fato ; 1
faz ; 1
fazer ; 1
faço ; 1
festejos ; 1
fica ; 1
ficar ; 1
filho ; 1
filó ; 1
fiquem ; 1
flagelo ; 1
fofa ; 2
fofinho ; 1
fofo ; 1
fofura ; 2
fofuras ; 1
folgado ; 1
fome ; 1
fomos ; 1
forma ; 1
fotografia ; 1
freire ; 1
fácil ; 1
fórum ; 1
garantia ; 1
gastar ; 1
gato ; 3
gente ; 1
geração ; 1
girafa ; 1
globo ; 1
gordice ; 1
governar ; 1
graça ; 1
graças ; 1
gula ; 1
hein ; 1
herói ; 1
hoje ; 2
homem ; 2
horror ; 3
ideia ; 2
importante ; 1
imundo ; 1
inacreditável ; 2
inapetência ; 1
inbox ; 1
independente ; 1
indignada ; 1
inertes ; 1
iniciar ; 1
iniciativa ; 1
inimigo ; 1
inteiro ; 1
interessante ; 1
irmãos ; 1
isso ; 10
jr ; 1
juiz ; 1
já ; 4
la ; 1
lado ; 1
lago ; 1
lamentável ; 1
leem ; 1
legal ; 5
leiam ; 1
lembrei ; 1
lentas ; 1
lhe ; 1
limite ; 1
linda ; 4
lindas ; 2
lindo ; 4
lindos ; 1
lista ; 1
lixo ; 1
lição ; 1
local ; 1
longo ; 1
lá ; 2
machuca ; 1
madrugada ; 1
maestria ; 1
magistrados ; 1
magros ; 1
mais ; 9
mandei ; 1
manhã ; 1
manifestaram ; 1
mar ; 1
mas ; 1
massagem ; 1
matar ; 1
materiais ; 1
maus ; 1
me ; 1
meninas ; 1
menores ; 1
menos ; 1
mensagem ; 1
mesmo ; 1
meu ; 5
mim ; 1
minha ; 1
missão ; 1
mistério ; 1
mm ; 1
modo ; 1
molhado ; 1
momento ; 1
momentos ; 1
mostre ; 1
mp ; 1
mudarem ; 1
muito ; 6
muitos ; 2
mulher ; 1
mulheres ; 1
máximo ; 1
mãe ; 2
na ; 3
nada ; 3
nas ; 1
nasceu ; 1
nhô ; 1
ninguém ; 1
no ; 6
nos ; 1
nova ; 1
novela ; 1
novinho ; 1
novo ; 5
noção ; 1
não ; 9
nós ; 1
o ; 10
ocorrido ; 1
oi ; 1
olha ; 5
oriental ; 1
orlando ; 1
os ; 5
ou ; 1
outra ; 1
outros ; 1
ouvir ; 1
own ; 1
pacote ; 3
pai ; 1
pais ; 1
palavras ; 1
papai ; 1
para ; 17
parabéns ; 3
parece ; 1
passei ; 1
passeio ; 1
passou ; 1
patrulheiro ; 1
pecado ; 1
peixe ; 1
pelo ; 1
pelúcia ; 1
pena ; 2
pensar ; 2
pensou ; 1
perder ; 1
perderam ; 1
perfeito ; 3
pescadores ; 1
pesos ; 1
pessoas ; 1
petistas ; 1
petições ; 1
picado ; 1
pita ; 1
pode ; 1
pois ; 2
por ; 1
porque ; 2
possível ; 1
precisa ; 1
presentinho ; 1
prestadores ; 1
primo ; 1
processos ; 1
procurando ; 1
pronto ; 1
protetores ; 1
próximos ; 1
punir ; 1
pura ; 2
quando ; 2
que ; 32
quem ; 4
quero ; 5
r ; 1
receita ; 1
reclamação ; 1
reflitam ; 1
relembrando ; 1
responsabilidades ; 1
retirar ; 2
revivendo ; 1
riquezas ; 1
rodízios ; 1
roxos ; 1
rumo ; 1
sabe ; 1
sair ; 1
salva ; 1
saudade ; 1
saudades ; 1
se ; 6
segunda ; 1
sem ; 5
semi ; 1
semi-novo ; 1
sensibilidade ; 1
separa ; 1
sequer ; 1
serviços ; 1
silêncio ; 1
sinto ; 1
sirva ; 1
situação ; 3
sobre ; 1
sociedade ; 1
solidariedade ; 1
sombra ; 1
sono ; 3
sr ; 1
sra ; 1
super ; 1
superação ; 1
surpreendente ; 1
são ; 1
sítio ; 1
só ; 3
talarico ; 1
também ; 3
tanta ; 2
tantos ; 1
tapete ; 1
te ; 1
tem ; 1
temos ; 1
tempo ; 1
tenho ; 1
ti ; 1
todos ; 2
trabalhista ; 1
trabalho ; 2
tratos ; 1
travas ; 1
trenzinho ; 1
tricoteiras ; 1
troço ; 1
tu ; 1
tudo ; 2
técnica ; 1
túnel ; 1
ultimamente ; 1
um ; 5
uma ; 1
usa ; 1
vai ; 2
vamos ; 4
vendo ; 1
verdade ; 1
vergonha ; 2
vergonhoso ; 2
vermelha ; 1
versão ; 1
vezes ; 2
veículo ; 1
vi ; 1
viajar ; 1
vida ; 1
vintenária ; 1
viu ; 2
você ; 4
volta ; 2
vovó ; 1
vovós ; 1
vovô ; 1
vê ; 1
às ; 1
água ; 1
é ; 16
época ; 1
ótima ; 2
últimos ; 1
único ; 1
