word ; frequency
$emotion*$ ; 3
$emotion+$ ; 13
$foreign$ ; 280
$laugh$ ; 14
$name$ ; 20
$oov$ ; 18
a ; 31
acertos ; 1
acho ; 1
acordo ; 1
adestrados ; 1
adora ; 1
adquira ; 1
age ; 1
agora ; 2
agradam ; 1
ainda ; 1
ajuda ; 1
ajudam ; 1
ajudar ; 1
ajudá-los ; 1
alcance ; 1
alguma ; 1
alma ; 1
amam ; 1
amigos ; 4
andar ; 1
animais ; 1
ano ; 1
anos ; 1
ansiedade ; 1
ao ; 1
aos ; 1
aparentemente ; 1
aplica ; 1
aprendeu ; 1
aproveite-o ; 1
aqui ; 1
ar ; 1
are ; 1
as ; 6
assim ; 2
atenção ; 1
atrasada ; 1
através ; 1
até ; 3
aula ; 1
autores ; 1
ação ; 1
aí ; 1
b ; 3
babuíno ; 1
baby ; 1
baseado ; 1
bastante ; 2
batalha ; 1
beber ; 1
beijos ; 1
boa ; 1
boas ; 1
boba ; 1
bom ; 2
bons ; 1
brigue ; 1
cabelo ; 1
cada ; 1
cadastrar ; 1
capacidade ; 1
car ; 1
carros ; 1
casa ; 1
casos ; 1
causa ; 1
cause ; 3
certificar-se ; 1
certo ; 1
chegar ; 1
cima ; 1
clara ; 1
close ; 4
coisa ; 1
coisas ; 1
coisinhas ; 1
colorida ; 1
com ; 9
come ; 1
começar ; 1
como ; 2
compaixão ; 1
compartilhar ; 1
compartilhe ; 1
compreender ; 1
concordaria ; 1
conhecimento ; 2
conhecimentos ; 2
constantemente ; 1
contar ; 1
continue ; 1
coração ; 1
cores ; 1
costura ; 1
curandeiro ; 2
da ; 3
das ; 1
de ; 33
decisões ; 1
deixa ; 1
deixar ; 1
deram ; 1
derrame ; 1
descobrir ; 1
desses ; 1
dia ; 3
dicionários ; 1
dificuldade ; 1
diga ; 1
discussão ; 1
diz ; 1
do ; 9
don ; 9
duvidamos ; 1
dúvida ; 1
e ; 22
ela ; 1
elas ; 1
ele ; 1
eles ; 3
elogie ; 1
elogio ; 1
elogios ; 2
em ; 8
embora ; 2
emocional ; 1
encanto ; 1
encerramento ; 1
encontro ; 1
end ; 1
enganar ; 1
ensinar ; 1
ensinou ; 1
entender ; 1
então ; 2
envelheci ; 1
escolhi ; 1
escrever ; 1
escritas ; 1
escritora ; 1
especialista ; 2
esperado ; 1
essa ; 1
esse ; 2
estar ; 1
estudioso ; 1
está ; 1
eu ; 5
exatamente ; 1
excessivamente ; 1
existência ; 1
experiência ; 1
facilmente ; 1
família ; 2
favor ; 1
fazem ; 1
faça ; 1
festa ; 1
fez ; 2
fica ; 1
filhos ; 1
final ; 1
fine ; 2
fique ; 1
foi ; 1
fontes ; 1
for ; 4
fora ; 2
formam ; 1
foto ; 1
fumar ; 2
ganhar ; 1
gif ; 1
go ; 2
gosta ; 1
gracinha ; 1
gramática ; 1
grande ; 1
grandes ; 1
guardar ; 1
história ; 3
holding ; 1
https ; 1
i ; 33
idade ; 1
if ; 1
ignore ; 3
ignore-o ; 1
imediata ; 1
importa ; 2
impulsionam ; 1
in ; 6
incomodem ; 1
incondicionalmente ; 1
incrível ; 1
intenção ; 1
intuitivo ; 1
irritantes ; 1
is ; 4
isso ; 5
it ; 1
joguinhos ; 1
legal ; 1
ler ; 1
leve ; 1
levou ; 1
lixo ; 1
logo ; 2
lutar ; 1
lê ; 1
língua ; 1
m ; 5
magoada ; 1
mais ; 2
marido ; 2
mas ; 1
me ; 16
melhor ; 1
merece ; 1
mexa ; 1
mim ; 1
mine ; 4
miss ; 3
morar ; 1
more ; 2
motoristas ; 1
mudando ; 1
mudanças ; 1
mudou ; 1
muita ; 2
muito ; 1
mundial ; 1
mundo ; 3
músculo ; 1
na ; 2
nada ; 2
namorada ; 2
namorados ; 1
nas ; 1
natural ; 2
nem ; 1
no ; 4
noite ; 1
nos ; 1
nosso ; 2
novas ; 1
novidade ; 1
novo ; 3
novos ; 1
nunca ; 2
não ; 15
o ; 11
obrigado ; 1
of ; 1
oh ; 1
online ; 1
opção ; 1
ortografia ; 2
os ; 9
ou ; 2
out ; 1
outros ; 4
pais ; 1
palavras ; 1
para ; 6
parar ; 1
parceiro ; 2
parece ; 2
parecem ; 1
partes ; 1
pela ; 1
pena ; 1
perceber ; 1
pergunta ; 2
pertence ; 1
pessoas ; 2
podem ; 2
pontos ; 2
por ; 1
porcento ; 1
portuguesa ; 1
possam ; 1
possui ; 1
possíveis ; 1
possível ; 1
poucos ; 1
pra ; 3
precisa ; 3
preferência ; 1
prestou ; 1
problemas ; 1
profundo ; 1
proporcional ; 1
própria ; 1
próprias ; 1
qualquer ; 1
quando ; 3
quase ; 1
que ; 18
questões ; 1
rapidamente ; 1
razão ; 1
re ; 1
realmente ; 1
recompensa ; 2
recompense ; 2
redações ; 1
regra ; 1
respeito ; 1
resposta ; 1
resultado ; 2
roupa ; 1
sabe ; 2
sabedoria ; 1
saiam ; 1
saiu ; 1
se ; 8
sei ; 2
sempre ; 4
sensibilidade ; 1
sensível ; 1
sentimentos ; 1
ser ; 4
serve ; 2
será ; 1
seu ; 5
seus ; 8
significa ; 1
sim ; 2
simplesmente ; 1
situação ; 1
skate ; 1
sm ; 1
sorria ; 1
sou ; 2
sua ; 7
suada ; 1
suas ; 1
surpresa ; 1
são ; 3
só ; 5
t ; 16
talento ; 1
tamanho ; 1
também ; 1
tapete ; 1
tarde ; 1
te ; 1
tem ; 10
tempo ; 1
tentar ; 1
tentativa ; 1
teste ; 1
textos ; 1
tivesse ; 1
to ; 11
todas ; 1
todo ; 1
todos ; 1
tomar ; 1
traga ; 1
traz ; 1
trânsito ; 1
tudo ; 3
tática ; 1
têm ; 3
um ; 11
uma ; 8
usa ; 1
uso ; 1
v ; 1
vai ; 2
vale ; 1
velha ; 1
ver ; 3
verdadeira ; 1
verdadeiro ; 1
versão ; 1
você ; 24
vocês ; 2
vou ; 1
www ; 1
x ; 2
xinga ; 1
à ; 1
é ; 11
único ; 1
