word ; frequency
$emotion*$ ; 37
$emotion+$ ; 2
$emotion-$ ; 5
$foreign$ ; 68
$laugh$ ; 9
$name$ ; 107
$oov$ ; 15
a ; 39
aa ; 2
acaba ; 2
acabe ; 2
acaso ; 1
acho ; 3
acontece ; 2
acontecer ; 1
aconteceu ; 2
acordei ; 1
acreditar ; 4
acreditarem ; 1
acredito ; 1
agora ; 5
agradeço ; 2
ainda ; 2
ajudarem ; 1
alegra ; 1
alface ; 1
algo ; 2
alguém ; 2
amanhã ; 1
amiga ; 1
amigos ; 5
amor ; 2
animais ; 1
animal ; 1
aniversário ; 1
ano ; 4
anos ; 1
ao ; 1
aos ; 2
apoiaram ; 2
aprende ; 1
aprovado ; 1
aproveitar ; 1
após ; 1
aquela ; 1
aqui ; 2
arena ; 1
as ; 10
assassino ; 1
assim ; 1
atrai ; 1
atrás ; 1
até ; 2
ação ; 1
aí ; 6
bala ; 1
bambizada ; 1
bandido ; 2
bando ; 1
basta ; 1
bate ; 1
bem ; 6
beneficiados ; 1
benjamim ; 1
bixetes ; 1
bixos ; 1
blusa ; 1
boa ; 4
boas ; 2
bobos ; 1
bolado ; 1
bom ; 2
bonito ; 1
bons ; 1
brasileiro ; 2
brilhar ; 1
bumbum ; 1
burro ; 1
bêbados ; 1
cada ; 1
cadê ; 1
cagada ; 1
camarote ; 1
camisa ; 1
camiseta ; 1
cansado ; 2
car ; 1
cara ; 2
caralho ; 1
caranguejos ; 1
caras ; 1
cariocas ; 1
caros ; 1
carro ; 1
casamento ; 1
católico ; 1
causar ; 1
causeira ; 1
cbf ; 1
celebrando ; 1
celebro ; 1
celular ; 1
certeza ; 1
certo ; 3
chateado ; 1
chega ; 1
chegando ; 2
chegar ; 1
chorar ; 1
chorão ; 2
chovendo ; 1
circunstância ; 1
clima ; 1
coisa ; 5
coisas ; 4
colas ; 1
com ; 10
comem ; 1
comemorando ; 1
começar ; 1
comigo ; 1
como ; 5
compensação ; 1
completo ; 1
compre ; 1
concluído ; 2
concluídos ; 1
concretize ; 1
conhecimento ; 1
consegue ; 2
conselheira ; 1
consideração ; 1
contas ; 1
continuamos ; 1
continuar ; 1
