word ; frequency
$emotion-$ ; 1
$foreign$ ; 12
$laugh$ ; 16
$name$ ; 72
$oov$ ; 1
a ; 20
abraço ; 1
acho ; 1
acomodar ; 1
ainda ; 2
ama ; 1
amo ; 3
amor ; 3
apaixonei ; 1
aparecem ; 1
apenas ; 1
apoio ; 1
aprender ; 1
aproveitar ; 1
aranha ; 1
as ; 3
asiáticos ; 1
assim ; 1
aventura ; 1
aí ; 1
bem ; 2
brasileira ; 1
cada ; 3
caminhando ; 1
cara ; 1
certo ; 1
chegar ; 1
cheio ; 1
chorão ; 1
cidade ; 1
cobre ; 1
coisa ; 1
coisas ; 1
com ; 8
comemorar ; 1
como ; 6
completo ; 1
conquistas ; 1
conseguir ; 1
conspira ; 1
contar ; 1
coração ; 1
cresce ; 1
criança ; 1
curso ; 1
cômica ; 1
da ; 2
dar ; 1
daria ; 1
data ; 1
de ; 11
desaparece ; 1
desperdiçar ; 1
dessas ; 1
destino ; 1
dia ; 8
diferenças ; 1
dinheiro ; 1
diz ; 2
dizer ; 4
do ; 3
dos ; 1
dúvidas ; 1
e ; 32
ela ; 1
elite ; 1
em ; 2
encontro ; 1
especial ; 1
esperando ; 1
esperanças ; 1
espero ; 1
essa ; 1
esse ; 1
esta ; 1
estou ; 2
está ; 2
eu ; 9
existe ; 1
explica ; 1
explicação ; 1
famílias ; 1
faríamos ; 1
faz ; 4
feita ; 1
festa ; 1
fica ; 3
ficaria ; 1
fifa ; 1
fofa ; 1
foi ; 1
foram ; 1
fosse ; 1
fujo ; 1
futebol ; 1
gente ; 5
glória ; 1
gosto ; 2
história ; 2
homem ; 1
horrível ; 1
igreja ; 1
iguais ; 1
importante ; 1
impotentes ; 1
incrível ; 2
indo ; 1
inevitáveis ; 1
ingressar ; 1
inteiras ; 1
interessados ; 1
isso ; 2
junto ; 1
juntos ; 1
já ; 1
lembra ; 2
lembrei ; 1
levantar ; 1
leão ; 4
lindo ; 1
louco ; 1
lugar ; 1
machista ; 1
magia ; 1
maior ; 1
mais ; 4
mas ; 1
matar ; 1
me ; 3
melhores ; 1
meninas ; 1
mergulhei ; 1
mesmo ; 1
meu ; 6
mim ; 4
minha ; 3
minhas ; 1
momento ; 1
momentos ; 1
morte ; 1
moça ; 1
muitas ; 1
muito ; 4
mundo ; 1
mão ; 1
na ; 1
nas ; 1
nasceu ; 1
nele ; 1
neles ; 1
nesse ; 1
no ; 1
nos ; 2
nossas ; 1
nostalgia ; 1
notinha ; 1
nunca ; 1
não ; 5
nível ; 1
nós ; 3
o ; 19
of ; 1
olhos ; 1
onde ; 1
os ; 2
outras ; 1
outro ; 1
pacientemente ; 1
pagamos ; 1
pague ; 1
papai ; 1
para ; 4
parece ; 2
parei ; 1
passa ; 1
passar ; 1
paz ; 1
pequeno ; 1
perdi ; 1
pessoa ; 1
pessoas ; 1
planos ; 1
podemos ; 1
pois ; 1
por ; 4
porque ; 1
possa ; 1
possível ; 1
pouco ; 2
pra ; 4
prezo ; 1
princesa ; 1
problema ; 1
professores ; 1
pudor ; 1
qualquer ; 1
que ; 22
quem ; 2
quão ; 1
recomendo ; 1
reflete ; 1
refúgio ; 1
religião ; 1
repete ; 1
respirar ; 1
resumida ; 1
risadas ; 1
rotina ; 1
sapo ; 1
saudade ; 1
se ; 6
sei ; 1
sem ; 1
sempre ; 2
sentimento ; 1
separar ; 1
seu ; 1
sim ; 2
sincero ; 1
sinto ; 1
sob ; 1
sol ; 1
some ; 1
somos ; 1
sorriso ; 2
sorte ; 1
sou ; 1
sua ; 1
são ; 4
só ; 5
tantas ; 1
tanto ; 2
tantos ; 1
te ; 3
tem ; 3
tempo ; 1
tenho ; 1
ter ; 1
toda ; 1
todas ; 1
todo ; 2
torcendo ; 1
tornou ; 1
torturar ; 1
tudo ; 1
tão ; 2
um ; 5
uma ; 4
universidades ; 1
valem ; 1
valer ; 3
vamos ; 1
vem ; 1
ver ; 2
verdade ; 1
vez ; 1
vida ; 2
vidas ; 1
viva ; 1
viver ; 1
voa ; 1
você ; 8
vocês ; 1
voltar ; 1
vou ; 1
é ; 11
épico ; 1
ótimos ; 1
