word ; frequency
$emotion*$ ; 2
$emotion+$ ; 1
$foreign$ ; 49
$laugh$ ; 44
$name$ ; 241
$oov$ ; 19
a ; 17
abril ; 1
abrir ; 1
acadêmico ; 1
aceito ; 1
acham ; 1
achei ; 1
acho ; 7
acreditar ; 1
adulta ; 1
afaste ; 1
afilhados ; 1
agora ; 1
agradecer ; 1
agradeço ; 3
ainda ; 5
algo ; 1
algum ; 1
alguma ; 1
alguns ; 2
alguém ; 1
aliás ; 1
amanhã ; 4
americano ; 1
amigos ; 3
amo ; 2
ampliar ; 1
aniversário ; 3
ano ; 4
anos ; 3
aos ; 1
aparecer ; 1
apesar ; 1
apoio ; 1
aprendi ; 1
aqui ; 1
as ; 3
assim ; 1
assustei ; 1
atividade ; 1
atrasado ; 1
até ; 2
aula ; 1
aí ; 3
banda ; 1
beijo ; 1
bem ; 3
bit ; 1
boa ; 7
bom ; 6
boça ; 1
br ; 1
brasileiro ; 2
brisei ; 1
burocracia ; 1
bárbara ; 1
cada ; 1
campeões ; 1
carreira ; 1
cartazes ; 1
cavalo ; 1
cedo ; 1
cerca ; 1
certeza ; 1
certo ; 5
chegar ; 1
chegou ; 1
chuva ; 3
cinema ; 1
ciência ; 1
ciências ; 1
clima ; 1
coisa ; 1
coisas ; 2
coloco ; 2
com ; 6
comentários ; 2
começa ; 1
começaremos ; 1
comigo ; 1
como ; 5
companheirismo ; 1
compartilhar ; 1
completar ; 1
compreender ; 1
conceição ; 15
concordam ; 1
concordem ; 1
confesso ; 1
confiram ; 1
confirma ; 1
conhecer ; 1
conheci ; 1
conquista ; 1
conselhos ; 1
continuaremos ; 1
continuará ; 1
conversando ; 1
core ; 1
cotas ; 1
criar ; 1
cultura ; 1
cursos ; 1
cálculo ; 1
da ; 11
dando ; 1
daqui ; 1
dar ; 5
darem ; 1
de ; 74
decidir ; 1
deixado ; 1
deixar ; 1
deixarmos ; 1
depois ; 2
der ; 1
desafio ; 3
desenvolvedor ; 1
desenvolvimento ; 1
dessas ; 1
desse ; 1
deve ; 1
dia ; 12
dicas ; 1
diferença ; 1
difícil ; 2
digo ; 1
dinheiro ; 1
dirão ; 1
disso ; 2
dizer ; 2
do ; 11
domingo ; 1
dropbox ; 1
duas ; 2
duo ; 1
e ; 25
edição ; 2
educadora ; 1
ele ; 1
eles ; 2
em ; 10
embarcando ; 1
emociono ; 1
enfim ; 2
entrada ; 1
então ; 2
escolhe ; 1
esforço ; 1
especialmente ; 1
esperei ; 1
esse ; 2
estarei ; 1
estaremos ; 2
estatística ; 1
estava ; 1
estiveram ; 1
estou ; 2
estudar ; 1
estudos ; 1
está ; 10
estão ; 1
etapas ; 1
eu ; 2
evolução ; 1
exagero ; 1
exame ; 1
exemplo ; 1
existir ; 1
exorbitante ; 1
exposto ; 1
faculdade ; 1
fala ; 2
falando ; 1
falem ; 1
falta ; 2
faltar ; 1
faltou ; 2
família ; 3
faremos ; 3
farão ; 1
fase ; 2
fases ; 1
faz ; 1
fazer ; 2
feira ; 1
feito ; 1
feliz ; 1
feriado ; 1
ficarei ; 1
fim ; 1
finalizado ; 1
finalmente ; 1
foi ; 2
forem ; 1
forma ; 1
formatura ; 1
força ; 1
fotos ; 1
fronteiras ; 1
fugindo ; 3
fui ; 1
fácil ; 1
game ; 2
gente ; 1
grande ; 1
hoje ; 4
hora ; 2
http ; 2
humanos ; 2
i ; 1
ideia ; 1
iludem ; 1
ime ; 1
imersivos ; 1
imprimir ; 1
incentivo ; 1
incríveis ; 2
informação ; 1
ingressos ; 1
inscrições ; 1
instituto ; 1
intercâmbio ; 1
interessante ; 1
interesse ; 1
invejosos ; 1
investir ; 1
início ; 1
iremos ; 1
irmos ; 1
irmãos ; 1
isso ; 10
jogo ; 1
jogos ; 2
jovens ; 3
já ; 4
l ; 1
lado ; 1
larga ; 1
larguei ; 1
leite ; 1
lembra ; 2
lembranças ; 1
lembraram ; 1
lembrei ; 1
levo ; 1
liga ; 1
livraria ; 1
longe ; 1
los ; 1
lugar ; 2
lutamos ; 2
lutando ; 1
luto ; 1
lá ; 5
maior ; 1
mais ; 3
manda ; 1
marcaram ; 1
marquês ; 8
mas ; 7
me ; 9
meio ; 3
melhor ; 3
melo ; 1
mensagem ; 1
meses ; 3
mesmo ; 2
metodologias ; 1
meu ; 4
meus ; 3
mil ; 1
mim ; 2
minha ; 2
montagem ; 1
mudar ; 1
muita ; 2
