word ; frequency
$emotion*$ ; 12
$emotion+$ ; 2
$emotion-$ ; 5
$foreign$ ; 193
$laugh$ ; 29
$name$ ; 259
$oov$ ; 153
a ; 85
abre ; 1
abril ; 1
absolutamente ; 1
absurda ; 1
absurdas ; 1
acaba ; 2
acaso ; 1
acha ; 5
achar ; 2
acharem ; 1
achei ; 6
acho ; 9
achou ; 1
acontecendo ; 2
acontecer ; 1
aconteceu ; 2
acredito ; 2
adicionar ; 1
adorando ; 1
adorei ; 1
adoro ; 1
afiado ; 1
agitadas ; 1
agora ; 15
agosto ; 1
agrado ; 1
agradáveis ; 1
agradável ; 1
aguardem ; 1
aguardo ; 2
ah ; 5
aiai ; 1
ainda ; 9
ajuda ; 3
ajude ; 1
alcance ; 1
alegria ; 1
alegrias ; 1
algo ; 9
algum ; 2
alguma ; 6
algumas ; 1
alguém ; 3
alma ; 3
almas ; 2
almoço ; 1
alta ; 2
alvejamento ; 1
além ; 1
amanhã ; 4
amar ; 2
amei ; 2
ameio ; 1
amigo ; 3
amigável ; 1
amo ; 5
amor ; 13
amorosas ; 1
analisar ; 1
ando ; 1
ano ; 14
anquinha ; 1
ansiosa ; 1
antes ; 1
ao ; 1
aos ; 3
apaga ; 1
apenas ; 6
apertada ; 1
apoiar ; 1
aprendendo ; 1
aprender ; 1
aprendizado ; 1
apresentação ; 2
aproximar-nos-á ; 1
aquele ; 1
aqueles ; 2
aqui ; 4
are ; 2
artes ; 1
artigo ; 1
artístico ; 1
as ; 26
assalto ; 1
assim ; 7
assimilar ; 1
assistindo ; 1
assustada ; 1
atacar ; 1
atitudes ; 1
ativas ; 1
atividade ; 1
atividades ; 1
ator ; 1
até ; 1
aula ; 1
avante ; 1
avanços ; 1
avisem ; 1
aviso ; 1
avó ; 2
ações ; 1
aí ; 16
bandeira ; 1
beijos ; 2
bem ; 7
besta ; 1
bibi ; 1
big ; 1
bit ; 1
bixos ; 1
boa ; 7
boas ; 1
boatos ; 2
boba ; 1
boca ; 1
bolinhas ; 1
bolsa ; 1
bom ; 11
bondade ; 1
bonitos ; 1
bordados ; 1
botar ; 2
boy ; 1
branca ; 2
brincando ; 1
brotava ; 2
bruxaria ; 1
cabeça ; 2
cabra ; 7
cada ; 5
cadê ; 3
caixa ; 1
calmas ; 1
calmo ; 1
camiseta ; 1
campo ; 3
camélias ; 1
cansei ; 1
canta ; 1
cante ; 1
capa ; 1
capiroto ; 2
capital ; 1
cara ; 9
caramba ; 1
caro ; 1
cartão ; 1
causa ; 1
causadas ; 1
cavalo ; 1
cedo ; 1
celular ; 1
cenário ; 1
certeza ; 4
certo ; 3
chama ; 1
chance ; 1
chapa ; 1
chapéu ; 1
chateada ; 2
chega ; 3
chegada ; 1
chegamos ; 1
chegando ; 1
cheia ; 1
cheio ; 1
chinês ; 1
chorar ; 2
chão ; 2
cidade ; 1
cidadão ; 1
cima ; 1
cinco ; 3
claro ; 1
clico ; 1
clima ; 2
clipe ; 1
coexistir ; 1
coisa ; 9
coisas ; 12
coitado ; 1
coletivo ; 1
colocar ; 2
com ; 31
comentarem ; 2
comente ; 1
comentários ; 1
começa ; 1
começar ; 3
começo ; 3
começou ; 2
comigo ; 2
como ; 10
comovidas ; 1
compaixão ; 2
comparar ; 1
comparativa ; 1
compartilhe ; 1
complicadas ; 1
comprar ; 4
conceito ; 1
conexão ; 2
confirmasse ; 1
conflitos ; 1
conhece ; 1
conhecem ; 1
conhecendo ; 1
conheci ; 1
conheço ; 1
conosco ; 1
consciência ; 1
consegui ; 1
consiga ; 1
consigo ; 1
conspiração ; 1
contar ; 1
continuar ; 1
conversar ; 2
copa ; 4
copia ; 1
cor ; 1
coragem ; 1
coreografia ; 5
coreografias ; 1
cores ; 1
corpo ; 2
corpos ; 1
corre ; 2
correm ; 1
correntes ; 1
cortar ; 1
