word ; frequency
$emotion*$ ; 13
$emotion+$ ; 1
$foreign$ ; 15
$laugh$ ; 19
$name$ ; 114
$oov$ ; 1
a ; 47
abraço ; 3
abraços ; 1
aclamando-a ; 1
acompanham ; 1
acordar ; 1
acreditando ; 1
acreditar ; 1
acusado ; 1
adentres ; 1
adianta ; 1
adorei ; 1
adoro ; 2
agora ; 1
agradecer ; 2
agradecida ; 1
agradeço ; 7
ainda ; 4
alcance ; 1
alcancemos ; 1
alegre ; 1
alegres ; 1
alegria ; 6
algo ; 2
alma ; 4
almoço ; 1
ama ; 1
amanhã ; 1
amante ; 1
amargas ; 1
ambientes ; 1
ambição ; 1
amei ; 8
ameniza ; 1
amigas ; 1
amigo ; 2
amigos ; 3
amo ; 6
amor ; 6
amorosa ; 1
amorosidade ; 1
amáveis ; 1
aniversário ; 1
anos ; 3
ao ; 5
aos ; 2
apoiando ; 1
aprender ; 1
aprendizado ; 1
apresentada ; 1
aproveito ; 2
aquela ; 1
aqui ; 1
arrasa ; 1
artistas ; 1
as ; 8
assertivas ; 1
assim ; 3
atitudes ; 1
ator ; 1
atrás ; 1
até ; 5
aí ; 3
banquete ; 1
bar ; 2
barco ; 1
batalha ; 1
bate ; 1
bebemorando ; 1
beijos ; 1
belo ; 1
belíssima ; 1
belíssimo ; 1
boa ; 1
bola ; 1
bons ; 1
brutal ; 1
buscando-a ; 1
buscarmos ; 1
cabelo ; 1
cada ; 3
caminhos ; 1
cansei ; 1
canta ; 1
cantou ; 1
caos ; 1
cara ; 4
carinho ; 1
carregar ; 1
carregarei ; 1
caráter ; 1
casa ; 2
casaram ; 1
causas ; 1
caírem ; 1
centro ; 1
certeza ; 1
chama-se ; 1
chamada ; 1
chamado ; 3
chegamos ; 1
cheias ; 1
choram ; 1
cidade ; 3
cinema ; 2
classe ; 1
coelho ; 2
colcha ; 1
colocou ; 1
com ; 24
come ; 1
comecem ; 1
comemorar ; 1
começou ; 1
como ; 5
compaixão ; 1
companheiros ; 1
completo ; 1
compreender ; 1
conecta ; 1
conectada ; 1
conectados ; 1
confia ; 1
conhece ; 1
conhecer ; 1
conheci ; 2
consequência ; 1
consomem ; 1
conspirar ; 1
contatos ; 1
continentes ; 1
continuando ; 1
convidada ; 1
corja ; 1
corrompe ; 1
creio ; 1
crer ; 1
criança ; 1
criar ; 1
cumprida ; 1
curta ; 1
cálice ; 1
da ; 13
dar ; 1
das ; 1
data ; 1
de ; 64
debocha ; 1
defeitos ; 1
