word ; frequency
$emotion*$ ; 16
$emotion+$ ; 2
$emotion-$ ; 3
$foreign$ ; 49
$laugh$ ; 101
$name$ ; 641
$oov$ ; 8
a ; 330
abandonara ; 1
abatimento ; 1
abençoa ; 1
aberta ; 3
aberto ; 1
abestada ; 1
abismo ; 1
abissal ; 1
abono ; 2
abraçando ; 1
abraço ; 1
abraços ; 2
abre ; 1
abril ; 1
abrindo ; 1
abrir ; 2
abriram ; 1
abriu ; 1
abro ; 1
absoluto ; 1
absolvam ; 1
absurda ; 1
absurdo ; 1
acaba ; 1
acabamos ; 1
acabar ; 3
acabe ; 1
acabei ; 1
acabou ; 1
academia ; 1
acalmar ; 1
acanhado ; 1
acaso ; 1
aceita ; 1
aceitar ; 1
aceitar-se ; 1
aceito ; 1
aceitou ; 1
acelerar ; 1
acha ; 2
achando ; 2
achar ; 2
achava ; 1
achei ; 10
achincalhar ; 1
acho ; 13
acima ; 1
acompanhando ; 1
acompanhava ; 1
acompanho ; 1
acontece ; 2
acontecem ; 1
acontecendo ; 1
acontecer ; 2
aconteceu ; 4
acorda ; 2
acordava ; 1
acordo ; 2
acordou ; 2
acorrentados ; 1
acorrentem ; 1
acostumados ; 1
acredita ; 1
acreditam ; 1
acreditando ; 3
acreditar ; 2
acredite ; 1
acreditei ; 1
acredito ; 5
acrescentei ; 1
acréscimo ; 1
acumulando ; 1
acusados ; 1
acusação ; 1
adentrar ; 1
adeptos ; 1
adianta ; 2
adicionado ; 1
adiou ; 1
administração ; 1
admissibilidade ; 2
admitir ; 1
adoram ; 1
adorando ; 1
adorar ; 1
adorava ; 3
adorei ; 2
adoro ; 3
adotar ; 1
adote ; 1
adquiriram ; 1
adversidades ; 1
advogado ; 1
aeronave ; 1
aeroporto ; 1
aeroportos ; 1
afastada ; 1
afastamento ; 2
afastei ; 1
afetiva ; 1
afinal ; 2
afirma ; 1
afirmação ; 1
afirmou ; 2
aflige ; 1
africanos ; 1
age ; 3
agigantado ; 1
agigantou ; 1
agir ; 1
agitadamente ; 1
agonizando ; 1
agora ; 21
agosto ; 5
agradeci ; 1
agradeço ; 1
agudo ; 1
aguentam ; 1
ah ; 2
ainda ; 10
ajuda ; 1
ajudam ; 2
ajudar ; 2
ajude ; 1
ajuste ; 1
alado ; 1
alagoano ; 3
alagoanos ; 1
aleatoriamente ; 1
alegar ; 1
alegoria ; 1
alegre ; 1
alegria ; 6
algo ; 12
algum ; 3
alguma ; 1
algumas ; 2
alguns ; 4
alguém ; 10
alheia ; 3
alheio ; 1
ali ; 10
aliada ; 1
aliadas ; 1
