word ; frequency
$emotion*$ ; 3
$emotion+$ ; 2
$foreign$ ; 34
$laugh$ ; 6
$name$ ; 24
$oov$ ; 2
a ; 21
abandonar ; 1
abraçadas ; 1
achei ; 1
acho ; 3
acreditar ; 1
acumular ; 1
afinal ; 1
afins ; 1
agora ; 1
ainda ; 4
ajudem ; 1
alegria ; 2
algum ; 2
alguma ; 1
alguém ; 1
alheias ; 1
alimentos ; 1
alma ; 1
amar ; 1
amei ; 1
amigos ; 1
amor ; 9
animais ; 1
ano ; 1
anos ; 1
anseio ; 1
ao ; 2
aos ; 4
apego ; 1
apenas ; 4
aplaudindo ; 1
aprendendo ; 1
aprenderemos ; 1
aqui ; 3
arrasou ; 1
as ; 10
asas ; 1
assemelha ; 1
assertividade ; 1
assim ; 2
assistam ; 1
assistir ; 1
assunto ; 1
atravessamos ; 1
até ; 4
aula ; 1
aulas ; 1
autêntica ; 1
aí ; 1
banana ; 1
banho ; 1
beijos ; 1
bela ; 2
belos ; 1
bolero ; 1
bom ; 3
bonita ; 1
brasileiro ; 1
breve ; 1
brigas ; 1
brinquedos ; 1
cacique ; 1
cada ; 1
calvo ; 1
caminhos ; 1
cante ; 1
capacidade ; 1
cara ; 3
carinho ; 1
caseira ; 1
cativa ; 1
celular ; 1
charmosa ; 1
chegada ; 1
chegou ; 1
chorei ; 1
ciência ; 1
close ; 1
clínica ; 1
coisa ; 4
com ; 9
comemorar ; 1
compartilhar ; 1
concretizando ; 1
condicional ; 1
confinado ; 1
convido ; 1
coração ; 1
cordão ; 1
corpo ; 2
corporais ; 1
criado ; 1
crianças ; 1
criatividade ; 1
cruzado ; 1
céu ; 1
da ; 7
dançando ; 2
dançar ; 2
dar ; 1
de ; 25
definição ; 1
deixar ; 1
dele ; 1
delicioso ; 1
demais ; 1
desapegar ; 1
desejo ; 1
desenho ; 1
despertando ; 1
detalhes ; 1
deveria ; 4
dia ; 4
diferença ; 1
direita ; 1
disso ; 1
divulgando ; 1
do ; 4
doando ; 1
documentário ; 1
doula ; 1
doutor ; 1
e ; 25
efeito ; 1
ele ; 4
em ; 2
embora ; 1
empatia ; 2
encantado ; 1
encerra ; 1
engraçado ; 1
enquanto ; 1
enraizado ; 1
ensinando ; 1
entre ; 1
errada ; 1
escutar ; 1
especialmente ; 1
esperar ; 1
espiritual ; 1
esquecer ; 1
essa ; 6
esse ; 3
estamos ; 2
estar ; 2
estiver ; 1
estou ; 3
está ; 2
estão ; 1
exigente ; 1
expostas ; 1
exuberante ; 1
falando ; 1
falhas ; 1
falta ; 1
faltar ; 1
família ; 1
fantástico ; 1
favor ; 2
fazer ; 1
fazê-la ; 1
feita ; 1
felino ; 1
feliz ; 1
fez ; 1
fica ; 1
ficado ; 1
filhos ; 1
finalmente ; 1
fios ; 1
fizeram ; 1
florescer ; 1
fofa ; 1
foi ; 2
forem ; 1
forma ; 1
forró ; 1
fragrância ; 1
fronteira ; 1
fronteiras ; 1
gato-guia ; 1
genial ; 1
gente ; 3
gentis ; 1
gratidão ; 2
haverá ; 1
hoje ; 2
homem ; 1
homens ; 1
houver ; 1
humana ; 1
humor ; 1
há ; 3
i ; 2
ignorância ; 1
imperfeições ; 1
importantes ; 1
in ; 2
inbox ; 1
incomodam ; 1
incrivelmente ; 1
instante ; 1
interessar ; 1
irei ; 1
isso ; 2
it ; 2
jeito ; 2
juntos ; 1
já ; 2
lado ; 1
laços ; 1
legais ; 1
legal ; 1
legenda ; 1
leiam ; 1
leite ; 1
lembrar ; 1
levam ; 1
limites ; 1
limpeza ; 1
linda ; 2
lindas ; 1
lindo ; 3
louca ; 1
lugares ; 1
luz ; 1
lá ; 1
m ; 1
mais ; 18
margem ; 1
maus ; 1
me ; 8
medida ; 1
melhora ; 1
melhores ; 1
menos ; 1
mensagens ; 1
mesma ; 1
mesmo ; 1
mesmos ; 2
meu ; 6
meus ; 1
mil ; 1
minha ; 2
mito ; 1
morena ; 1
morreu ; 1
motivado ; 1
motivo ; 3
motivos ; 3
mudança ; 1
muitas ; 1
muito ; 6
muitos ; 1
mulher ; 1
mulheres ; 1
mundano ; 1
mãe ; 3
músicos ; 1
na ; 3
nada ; 3
nascimentos ; 1
natureza ; 1
nele ; 1
nesse ; 1
no ; 4
nos ; 2
nossa ; 1
nossas ; 2
nosso ; 2
nossos ; 2
novamente ; 1
novidade ; 1
novo ; 1
numa ; 1
nunca ; 1
não ; 15
nós ; 1
o ; 16
obstétrico ; 1
oi ; 1
olha ; 4
olhar ; 1
onde ; 2
oremos ; 1
organismo ; 1
os ; 4
ou ; 1
ousarmos ; 1
outra ; 1
pais ; 2
palavras ; 1
palestrantes ; 1
panqueca ; 1
para ; 10
parabéns ; 2
parar ; 1
parece ; 1
parte ; 1
participar ; 1
partidas ; 1
passo ; 2
pela ; 1
pelo ; 1
pelos ; 1
pensa ; 1
pensamentos ; 1
perde ; 1
perder ; 1
pertinente ; 1
pessoal ; 1
peças ; 1
ph ; 1
pode ; 2
podemos ; 1
poderá ; 1
pois ; 1
por ; 11
possa ; 3
poucos ; 1
pouquinhos ; 1
pra ; 5
prazer ; 1
precisa ; 1
preciso ; 1
presente ; 2
prestigiar ; 1
primeira ; 1
príncipe ; 1
próprias ; 1
pé ; 1
pública ; 1
quando ; 4
quanto ; 2
que ; 23
quem ; 3
queridas ; 1
quero ; 1
quero-queros ; 1
raiva ; 1
realmente ; 3
reanimação ; 1
recebi ; 1
recomendo ; 1
recompensa ; 1
recuperar ; 1
reflexões ; 1
reflitam ; 1
respeito ; 1
resultado ; 1
rir ; 1
rodar ; 1
roupas ; 1
saiba ; 1
sair ; 1
santa ; 1
saudáveis ; 1
se ; 13
seja ; 3
sejamos ; 1
sem ; 3
sempre ; 6
senão ; 1
ser ; 5
seu ; 2
seus ; 2
si ; 1
sim ; 1
sintam-se ; 1
sistema ; 1
sobre ; 2
sobrenome ; 1
sombras ; 1
somente ; 1
sonhos ; 1
sonhou ; 1
sono ; 1
sororidade ; 1
sua ; 5
são ; 1
só ; 4
tal ; 1
também ; 3
tanto ; 1
tapa ; 1
te ; 2
teceu ; 1
tecido ; 1
tem ; 3
temos ; 1
tempo ; 2
teremos ; 1
terra ; 1
testar ; 1
texto ; 2
ti ; 1
to ; 4
todas ; 2
todos ; 2
torna ; 1
torna-se ; 1
tornando ; 1
tornar ; 2
transformador ; 1
travessia ; 1
triste ; 1
tão ; 2
técnicas ; 1
um ; 8
uma ; 3
união ; 1
usadas ; 1
uspianos ; 1
utilidade ; 1
vai ; 1
vamos ; 2
vejam ; 1
vendendo ; 1
ver ; 1
verdadeiros ; 1
vida ; 1
vilela ; 1
violão ; 1
violência ; 1
virtudes ; 1
viver ; 1
voar ; 1
você ; 3
vocês ; 2
vontade ; 1
vou ; 3
vão ; 1
vê ; 2
vídeo ; 1
à ; 2
é ; 17
ótimo ; 1
ótimos ; 1
