word ; frequency
$foreign$ ; 4
$laugh$ ; 15
$name$ ; 1
$oov$ ; 1
a ; 4
aconteceu ; 1
admito ; 1
ainda ; 1
alguém ; 1
ambientes ; 1
apartamentos ; 1
as ; 1
assim ; 1
aí ; 1
bases ; 1
bebida ; 1
boa ; 1
bom ; 1
brinde ; 1
camisa ; 1
carros ; 1
cheiros ; 1
coisas ; 1
com ; 1
como ; 1
conseguia ; 1
cor ; 1
cálculo ; 1
da ; 2
daqui ; 1
de ; 7
deixar ; 1
demais ; 1
deve ; 1
dizer ; 1
do ; 1
dor ; 1
duvido ; 1
dúvidas ; 1
e ; 2
essa ; 1
essas ; 2
esta ; 1
eu ; 5
exemplo ; 1
fazer ; 1
feminina ; 1
filhotes ; 1
foda ; 3
fotos ; 1
gente ; 1
gostos ; 1
grande ; 1
história ; 1
histórias ; 1
horizonte ; 1
imbatível ; 1
irmão ; 1
isso ; 1
jogaços ; 1
lembranças ; 1
leva ; 1
linda ; 1
longe ; 1
louca ; 1
luxo ; 1
lógica ; 1
mais ; 3
maldade ; 1
marca ; 1
mas ; 1
mentira ; 1
mesma ; 1
mesmo ; 1
minha ; 1
muita ; 1
muito ; 2
nitrogenadas ; 1
no ; 1
nossa ; 1
não ; 3
o ; 4
os ; 1
ou ; 1
pagar ; 1
pague ; 1
passou ; 1
pena ; 1
perder ; 1
pode ; 1
pois ; 1
por ; 2
porra ; 1
posta ; 1
pouco ; 1
precisa ; 1
professor ; 1
quando ; 1
quanto ; 1
que ; 9
quem ; 1
queria ; 1
quiser ; 1
realmente ; 1
risos ; 5
roupas ; 1
rápido ; 1
saudades ; 1
se ; 1
sedução ; 1
seguem ; 1
sei ; 1
sem ; 1
sempre ; 1
sensação ; 1
ser ; 1
são ; 2
tenho ; 1
tente ; 1
ter ; 2
tive ; 1
um ; 1
uma ; 2
vai ; 1
vejo ; 1
verdade ; 1
vida ; 2
viver ; 1
é ; 4
