word ; frequency
$emotion*$ ; 5
$emotion+$ ; 1
$emotion-$ ; 3
$foreign$ ; 145
$laugh$ ; 48
$name$ ; 233
$oov$ ; 35
a ; 49
abertura ; 1
abre ; 1
abril ; 1
absurdo ; 1
acabaram ; 1
acabei ; 1
acabou ; 1
aceitar ; 1
aceleração ; 1
acertando ; 1
achar ; 1
achava ; 1
ache ; 1
achei ; 2
acho ; 5
acontecer ; 1
acontecesse ; 1
acusados ; 1
adequado ; 1
adere ; 1
aderir ; 1
adeus ; 1
adicionou ; 1
adversário ; 1
afim ; 1
afronte ; 1
agora ; 2
agosto ; 1
aguenta ; 1
ainda ; 1
ajuda ; 1
ajudar ; 1
ajudem ; 1
algum ; 4
alguma ; 2
alguns ; 2
alguém ; 9
além ; 1
amanhã ; 1
ameaça ; 1
amigo ; 1
amigos ; 3
anime ; 1
aniversário ; 1
ano ; 1
anos ; 2
antes ; 1
anulação ; 1
análise ; 1
ao ; 4
aparece ; 1
aparecendo ; 1
apareceu ; 1
aprovar ; 1
aproveitar ; 1
aquela ; 1
aqueles ; 1
aqui ; 3
aquilo ; 1
are ; 1
argentinos ; 1
armada ; 1
as ; 5
assalto ; 1
assim ; 2
assisti ; 1
assistir ; 1
assume ; 1
assunto ; 1
ataques ; 1
atleta ; 1
atrás ; 2
atual ; 1
até ; 3
aula ; 1
aumentar ; 1
australiano ; 1
avisei ; 1
avião ; 1
aí ; 8
b ; 1
banco ; 1
bandejão ; 1
base ; 1
basquete ; 1
bem ; 6
blog ; 3
blogs ; 1
boa ; 2
boca ; 1
bom ; 3
bomba ; 1
boné ; 1
botar ; 2
bovespa ; 2
br ; 5
brasileira ; 3
brasileiras ; 1
brasileiros ; 1
cabeça ; 1
cadê ; 1
caindo ; 1
cair ; 1
calor ; 1
campanha ; 1
campeonato ; 1
campeão ; 2
campeãs ; 1
campeões ; 1
cantou ; 1
cara ; 2
carona ; 1
casa ; 1
casamento ; 1
castigo ; 1
causa ; 1
cbf ; 1
ceara ; 2
cena ; 1
central ; 1
certa ; 2
certo ; 3
certos ; 1
chato ; 1
chegando ; 1
chegou ; 1
chorando ; 1
cima ; 1
cinema ; 1
claro ; 1
co ; 1
coincidência ; 1
coisa ; 1
coisas ; 1
colocam ; 1
com ; 44
comentários ; 1
começar ; 1
começou ; 1
como ; 3
comparação ; 1
compareceu ; 1
competitivo ; 1
completo ; 1
complicado ; 1
computador ; 5
concordam ; 1
conhece ; 1
conhecido ; 1
conseguimos ; 1
conseguir ; 1
conseguiu ; 1
consigo ; 1
continuar ; 1
contra ; 2
contra-ataque ; 1
contrataram ; 1
contratação ; 1
controlado ; 1
convencer ; 1
conversa ; 1
copa ; 6
cortina ; 1
crentes ; 1
criar ; 1
criticando ; 1
cruz ; 4
crônicas ; 1
