word ; frequency
$emotion*$ ; 2
$emotion+$ ; 1
$foreign$ ; 12
$laugh$ ; 14
$name$ ; 220
$oov$ ; 6
a ; 65
abençoado ; 2
abençoados ; 1
abençoe ; 1
absurda ; 1
absurdo ; 1
acabada ; 1
acabo ; 1
acertaram ; 1
acessavam ; 1
acesso ; 2
acha ; 1
acharam ; 1
acho ; 2
acima ; 1
acompanhados ; 1
acompanhante ; 1
aconteceu ; 2
acredita ; 1
acredito ; 1
adentrar ; 1
adivinha ; 1
administradora ; 1
administração ; 3
adulto ; 2
adultos ; 1
advogados ; 1
afilhado ; 1
agentes ; 1
agora ; 4
agradecer ; 3
agradecimento ; 1
aguentam ; 1
ah ; 1
ainda ; 5
ajuda ; 1
alegando ; 1
alegre ; 1
alegres ; 1
alegria ; 1
algum ; 2
alguns ; 1
alguém ; 3
aliás ; 1
almoço ; 1
alunos ; 1
além ; 2
amanhã ; 1
amar ; 1
ameaçam ; 1
amiga ; 3
amigas ; 2
amigo ; 1
amigos ; 13
amizade ; 1
amo ; 1
amorosa ; 1
anda ; 1
aniversário ; 3
ano ; 6
anos ; 2
antes ; 1
antigos ; 2
análise ; 3
ao ; 4
aos ; 2
aparente ; 1
aplicam ; 1
apoiaram ; 1
aproveitando ; 1
após ; 3
aqueles ; 2
aqui ; 3
arbitrária ; 1
armada ; 1
artigo ; 2
artigos ; 1
as ; 8
asas ; 1
assaltado ; 1
assim ; 1
assistir ; 1
atendente ; 1
atender ; 1
atenção ; 1
atualmente ; 1
atuação ; 1
até ; 2
autorais ; 1
avenida ; 1
ação ; 3
ações ; 3
aí ; 13
bacalhau ; 1
badernar ; 1
balança ; 1
banco ; 2
bancos ; 2
barros ; 1
base ; 1
batalhão ; 1
bate-papo ; 2
beijo ; 3
beijocas ; 1
beijos ; 4
bela ; 1
bem ; 8
boa ; 3
boletim ; 1
bolsa ; 1
bom ; 9
boneca ; 1
bonita ; 1
bonito ; 1
br ; 1
brasileira ; 1
brasileiro ; 2
brilhante ; 1
brincadeira ; 1
bênçãos ; 2
cada ; 4
caminharão ; 1
cansarão ; 1
cantando ; 1
canto ; 1
capitão ; 1
cardápio ; 1
carinho ; 1
carinhosas ; 1
carros ; 1
casa ; 1
casamento ; 1
causar ; 1
causou ; 1
caíam ; 1
celestial ; 1
celular ; 1
cena ; 1
certeza ; 2
chamo ; 1
charge ; 1
cheio ; 1
chocolate ; 1
cidadã ; 1
cidadão ; 1
cinco ; 1
cinema ; 3
clientes ; 1
clipe ; 1
coisa ; 2
coisas ; 1
coletivamente ; 1
coloco ; 1
com ; 33
comemoram ; 3
comentários ; 1
comer ; 1
comercial ; 1
começou ; 1
comida ; 1
comigo ; 4
como ; 6
comovente ; 1
companhia ; 1
comparecer ; 1
compartilhe ; 1
completo ; 1
complicar ; 1
comprar ; 2
compras ; 1
comunhão ; 1
comunicado ; 1
comunista ; 1
concordo ; 1
confiam ; 1
confiante ; 1
confiança ; 1
confidenciais ; 1
conforto ; 1
conhecido ; 1
conquistar ; 1
consegue ; 1
consegui ; 1
consentimento ; 1
considerei ; 1
consumidor ; 1
conta ; 1
contar ; 1
conteúdo ; 2
continua ; 1
continuou ; 1
contra ; 3
controle ; 1
contrário ; 1
convenhamos ; 1
convenção ; 1
conversaram ; 1
copa ; 1
copiar ; 1
coragem ; 1
coração ; 1
coro ; 1
correrão ; 1
corrigindo ; 1
corrupto ; 1
criminal ; 1
criminosos ; 1
culto ; 1
código ; 1
da ; 26
dada ; 1
dadas ; 1
dados ; 1
dando ; 1
dar ; 1
das ; 8
de ; 54
declaro ; 1
dedicado ; 1
dedicados ; 1
dedico ; 1
defeitos ; 1
defesa ; 1
deixe ; 2
deixo ; 1
deixou ; 1
dele ; 3
delegado ; 1
deles ; 1
deliberar ; 1
delicioso ; 1
demais ; 2
dentro ; 3
dependências ; 1
depois ; 1
desacompanhados ; 1
desaforo ; 1
desculpas ; 1
deseja ; 1
desejo ; 1
despencam ; 1
despencavam ; 1
despreocupado ; 1
dessa ; 3
desse ; 1
desta ; 2
destacar ; 1
deste ; 4
desvalorizados ; 1
desvalorização ; 1
deu ; 1
deveriam ; 1
dia ; 11
diferente ; 1
difícil ; 2
dinheiro ; 3
direito ; 2
direitos ; 1
direta ; 1
direção ; 1
discute ; 1
disputa ; 1
disse ; 2
distribuir ; 1
distribuição ; 1
divertida ; 1
divertir ; 3
dividendos ; 1
