word ; frequency
$emotion*$ ; 8
$foreign$ ; 17
$laugh$ ; 1
$name$ ; 159
$oov$ ; 9
a ; 399
abaixar ; 1
abandona ; 1
abandonada ; 1
abandonar ; 1
abandone ; 1
abandonou-me ; 1
abdômen ; 1
aberta ; 2
abestalhado ; 1
abluções ; 1
aborda ; 1
aborrecimento ; 1
aborreça ; 1
abraçar ; 2
abre ; 1
abrigos ; 1
abrindo ; 1
abrisse ; 3
abriu ; 1
abro ; 2
absolutamente ; 1
absolutos ; 2
absurda ; 1
absurdamente ; 1
absurdo ; 2
acaba ; 3
acabam ; 1
acabar ; 2
acabei ; 1
acabou ; 1
acalmar ; 4
acarreta ; 1
acaso ; 2
aceitar ; 2
acende ; 3
acendeu ; 1
acentuada ; 1
acerto ; 1
acesso ; 1
acham ; 1
achar ; 1
achava ; 1
achei ; 1
acho ; 7
acima ; 2
acolá ; 1
acomodados ; 1
acompanhado ; 1
acompanhar ; 1
acompanhei ; 1
aconselharem ; 1
acontece ; 1
acontecendo ; 1
acontecera ; 1
aconteceu ; 3
acorda ; 1
acordado ; 1
acordei ; 1
acordo ; 1
acostumei ; 1
acredita ; 4
acreditam ; 1
acreditar ; 3
acredito ; 3
acrescentar ; 1
acusasse ; 1
adaptei ; 1
adequada ; 1
adequá-lo ; 1
adere ; 1
aderir ; 4
adesão ; 1
adivinhar ; 1
adjetivação ; 1
admitimos ; 1
adoeceu ; 1
adolescência ; 2
adormeço ; 1
adquiri ; 1
advertiu ; 1
adúltera ; 1
aeronave ; 1
afasta ; 1
afaste ; 1
afazeres ; 1
afinal ; 1
afirma ; 1
afirmando ; 1
afora ; 1
agarra ; 1
agarrando-se ; 1
agente ; 1
agir ; 1
agora ; 14
agradecia ; 1
aguarda ; 1
aguardar ; 1
aguardasse ; 1
aguenta ; 1
agências ; 1
ah ; 2
ainda ; 26
ajeita-lhe ; 1
ajudará ; 2
ajude ; 1
alcançá-lo ; 1
alcunha ; 1
alegria ; 2
alevanta ; 1
algo ; 9
algum ; 2
alguma ; 4
algumas ; 1
alguns ; 2
alguém ; 20
ali ; 9
alimentação ; 2
alinhou ; 1
aliás ; 2
alma ; 6
almas ; 2
alto ; 1
alturas ; 1
alucinação ; 1
alunos ; 1
alvoroço ; 1
além ; 3
alô ; 1
amadurecer ; 2
amamos ; 2
amanhã ; 3
amante ; 1
amantes ; 2
amar ; 1
amaram ; 1
amarelo-escuro ; 1
amarradas ; 2
amarrado ; 1
amava ; 1
ameaça ; 1
amem ; 1
amiga ; 1
amigo ; 3
amigos ; 6
amizade ; 1
amo ; 1
amolação ; 1
amor ; 17
analisa ; 1
analisar ; 1
anda ; 1
andava ; 1
animal ; 2
aniversários ; 1
ano ; 1
anos ; 8
ansiedade ; 1
ansiosa ; 2
antecipadamente ; 1
anterior ; 2
anteriormente ; 1
antes ; 8
antiga ; 1
antigamente ; 1
antigo ; 1
antigos ; 1
ao ; 46
aonde ; 1
aos ; 2
apagando ; 1
apaixonei ; 1
apanha ; 1
apanhado ; 1
apanhar ; 1
aparelho ; 1
apartamento ; 3
apavora ; 1
apego ; 1
apelido ; 2
apenas ; 13
aperriar ; 1
apertados ; 1
apertava ; 1
aplicaria ; 1
apoiam ; 1
aponta ; 2
aposenta ; 1
aposentadoria ; 1
aposentam ; 1
aposentar ; 2
apostando ; 2
aprendera ; 1
aprendi ; 3
apresentam ; 1
apropriado ; 1
aprovação ; 1
aproveitar ; 1
aproxima ; 2
aproximadamente ; 1
apurar ; 1
após ; 2
aquela ; 7
aquele ; 8
aqueles ; 3
aqui ; 8
aquilo ; 6
arcando ; 1
arco-íris ; 1
arengava ; 1
argumento ; 3
ariano ; 1
ariscas ; 1
arma ; 1
armadura ; 1
armas ; 1
arrastou ; 2
arrebata ; 1
arrogante ; 1
arrumada ; 1
artes ; 1
artista ; 1
artéria ; 3
artérias ; 1
as ; 59
aspirina ; 1
assim ; 32
assinada ; 1
assistam ; 1
assistente ; 1
assobiar ; 1
associações ; 1
associei ; 1
assumir-se ; 1
assustar ; 1
assédios ; 1
atencioso ; 1
atendera ; 1
atendido ; 2
atendimento ; 1
atendê-lo ; 1
atenta ; 1
ateu ; 1
atingindo ; 1
atirar ; 1
atividade ; 1
atletas ; 1
ato ; 1
atos ; 1
atrairá ; 1
atrapalhando ; 1
atrasar ; 1
atravessando ; 1
atrevi ; 1
atribui ; 1
atrás ; 2
atual ; 1
atualidade ; 1
atualizem ; 1
atualmente ; 1
atue ; 1
até ; 21
aumento ; 1
ausência ; 3
autarquia ; 2
autonomia ; 2
autores ; 1
avanço ; 1
avassaladora ; 1
avenida ; 2
avermelhada ; 1
avisava ; 1
avistei ; 1
avistou ; 1
avião ; 1
aviões ; 1
azuis ; 1
aí ; 10
b ; 2
bagunça ; 1
baile ; 1
bairro ; 3
bairros ; 2
baita ; 1
baixa ; 1
baixar ; 1
baixo ; 1
baixou ; 1
balançar ; 1
balanço ; 2
balbucio ; 1
balcão ; 2
banco ; 1
bandeira ; 2
banheiro ; 2
banho ; 1
banir ; 1
bar ; 1
barba ; 1
bares ; 1
barra ; 2
barriga ; 3
barro ; 1
barulhenta ; 1
barulho ; 2
base ; 1
basicamente ; 1
batalhas ; 2
bater ; 5
bateu ; 1
batida ; 1
bebe ; 1
beber ; 1
bebido ; 1
beijos ; 1
beira ; 1
beleza ; 4
belo ; 1
bem ; 25
bendita ; 1
bendito ; 1
beneficentes ; 1
beneficia ; 6
beneficiar ; 1
benefícios ; 1
benevolência ; 1
berrar ; 1
berro ; 1
berrou ; 1
besta ; 2
biblioteca ; 2
bibliotecas ; 1
bicha ; 1
bicho ; 1
binga ; 1
bisavó ; 1
bisavós ; 1
bisavô ; 1
bisbilhoteiro ; 1
biscoito ; 1
boa ; 6
