word ; frequency
$emotion*$ ; 5
$emotion-$ ; 2
$foreign$ ; 21
$laugh$ ; 30
$name$ ; 143
$oov$ ; 11
a ; 20
acabaria ; 1
acabava ; 1
acho ; 1
acontece ; 2
acredite ; 1
acéfalos ; 1
adiciono ; 1
adivinha ; 1
agora ; 5
agradeço ; 1
ainda ; 3
algo ; 1
alguma ; 1
algumas ; 1
alguns ; 2
alguém ; 5
alunos ; 2
amar ; 1
amo ; 2
amor ; 1
anos ; 1
ao ; 4
apoiar ; 1
aprendam ; 1
aprende ; 1
aprender ; 1
aprendo ; 1
aquele ; 1
aqui ; 3
as ; 1
assim ; 2
at ; 1
ataque ; 1
atração ; 1
atualmente ; 1
até ; 3
aulinhas ; 1
aventuras ; 1
aí ; 9
b ; 2
babaca ; 2
bacana ; 1
backup ; 1
bagunça ; 1
banho ; 2
barba ; 2
batem ; 1
bebês ; 1
bem ; 5
bilhões ; 1
biscoito ; 1
boa ; 3
bolacha ; 1
bom ; 4
bonito ; 1
bons ; 2
boníssima ; 1
brincadeira ; 1
bruxo ; 1
buraco ; 1
burn ; 1
burro ; 3
básico ; 1
cachorro ; 1
cada ; 1
café ; 1
calor ; 1
calça ; 1
camiseta ; 1
candidatos ; 1
canela ; 1
capiroto ; 1
cara ; 3
caraca ; 1
caralho ; 3
carnaval ; 1
cartas ; 1
caráter ; 2
casa ; 1
cego ; 1
celular ; 1
centauros ; 1
certeza ; 3
chamam ; 1
chamas ; 1
chegar ; 1
chego ; 1
chuta ; 1
chuveiro ; 1
cicero ; 1
cima ; 1
citar ; 1
claro ; 1
close ; 1
coisa ; 2
coisas ; 1
com ; 8
comigo ; 1
como ; 3
companheirismo ; 1
complicado ; 3
compreensão ; 1
confiram ; 1
conflitos ; 1
confundido ; 1
conhecem ; 1
conheço ; 2
constar ; 1
contatos ; 1
continuem ; 1
contrário ; 1
conversar ; 1
corre ; 1
criança ; 1
cu ; 1
culpa ; 1
curava ; 1
da ; 2
dancing ; 1
dançar ; 7
dar ; 1
das ; 1
dava ; 1
de ; 30
define ; 1
deixa ; 1
deixado ; 1
deixar ; 1
deixarei ; 1
deixei ; 2
demais ; 1
demonstrar ; 1
depois ; 1
desapontar ; 1
desculpa ; 4
desculpas ; 1
desejar ; 1
desejo ; 1
dessa ; 1
deu ; 1
deveria ; 1
dia ; 4
dica ; 1
diferente ; 1
diferença ; 1
dificuldade ; 1
digníssima ; 1
disco ; 1
discorda ; 1
discutir ; 2
disso ; 2
do ; 8
dominá-la ; 1
dos ; 6
doutor ; 1
dó ; 1
e ; 25
ele ; 1
eleger ; 1
eles ; 1
em ; 7
embora ; 6
enche ; 1
encontramos ; 1
encontrar ; 1
encontro ; 1
engraçado ; 2
ensinou ; 2
entre ; 1
então ; 2
era ; 4
eram ; 1
errei ; 1
erro ; 3
esmeralda ; 1
espantar ; 1
espera ; 1
esperando ; 1
espero ; 1
esquecer ; 1
essa ; 8
esse ; 8
estamos ; 1
estarei ; 1
estatísticas ; 1
este ; 1
estou ; 1
está ; 13
eternas ; 1
eu ; 15
exatamente ; 2
exato ; 1
explicado ; 1
falando ; 1
falar ; 3
faltam ; 1
faltou ; 1
farei ; 1
faria ; 1
favor ; 2
faz ; 1
fazer ; 3
feito ; 3
feliz ; 1
fez ; 1
fica ; 2
filho ; 1
fiz ; 1
fizeram ; 1
foda ; 8
foda-se ; 1
fodas ; 1
