word ; frequency
$foreign$ ; 24
$laugh$ ; 7
$name$ ; 90
$oov$ ; 3
a ; 43
abaixar ; 1
abrir ; 1
absurdo ; 1
aceito ; 1
acha ; 3
acham ; 2
achando ; 1
achei ; 1
acho ; 5
acontece ; 2
aconteça ; 1
acordar ; 1
acredito ; 1
acreditou ; 1
afinal ; 1
agitado ; 1
agora ; 11
agradeço ; 1
ah ; 1
ainda ; 2
ajudem ; 1
alegre ; 2
alegria ; 1
algo ; 1
algum ; 1
alguns ; 1
alguém ; 1
ama ; 1
amam ; 1
amar ; 1
amigo ; 3
amo ; 8
amor ; 10
animal ; 1
aninhos ; 1
aniversário ; 1
ano ; 3
anos ; 3
antes ; 1
ao ; 2
aos ; 1
apenas ; 2
apoia ; 1
apoiando ; 1
aprontava ; 2
aquela ; 1
aqui ; 6
ar ; 1
as ; 5
asneira ; 1
assim ; 5
assunto ; 1
atitudes ; 1
atrás ; 2
até ; 5
aula ; 1
aumenta ; 1
aumento ; 2
avisar ; 3
avião ; 1
aéreas ; 1
aí ; 13
bacana ; 3
balançou ; 1
baseado ; 1
bateu ; 1
bem ; 6
bichos ; 1
boa ; 1
bolsa ; 1
bom ; 5
bonito ; 1
bonzinho ; 1
brasileira ; 1
brasileiro ; 3
brasileiros ; 1
brincadeira ; 2
burguês ; 1
cachorro ; 2
cadê ; 1
caio ; 1
calma ; 1
campanha ; 1
capitalista ; 2
cara ; 4
caro ; 1
carona ; 1
carro ; 3
casa ; 3
causa ; 1
cavala ; 1
cedo ; 1
certas ; 1
certeza ; 2
certo ; 2
certos ; 1
chamar ; 1
chegar ; 1
chora ; 1
chupa ; 1
claro ; 1
classe ; 1
cobrador ; 1
coisa ; 9
coisas ; 1
coitado ; 1
colocar ; 2
com ; 23
come ; 1
comemoramos ; 1
comendo ; 1
comentar ; 1
comentários ; 2
comigo ; 5
como ; 14
companheiro ; 1
companhia ; 2
concordando ; 1
condições ; 1
confirma ; 1
conhece ; 1
conquistada ; 1
consegue ; 1
conseguimos ; 1
consideram ; 1
consigo ; 1
continuam ; 1
continuar ; 1
continue ; 1
contra ; 2
contratando ; 1
conversa ; 1
conversando ; 1
conversar ; 1
convertido ; 1
coração ; 1
