word ; frequency
$emotion*$ ; 3
$emotion+$ ; 1
$foreign$ ; 318
$laugh$ ; 7
$name$ ; 98
$oov$ ; 13
a ; 49
acadêmicos ; 1
acalmar ; 1
aceitam ; 1
acha ; 3
achando ; 1
achei ; 3
acho ; 4
acontece ; 1
acontecendo ; 2
acontecer ; 1
acontecerem ; 1
acredito ; 1
adorei ; 1
adquire ; 1
afinal ; 1
afirma ; 1
agora ; 2
agradeço ; 1
ainda ; 6
ajuda ; 2
ajudam ; 1
ajudar ; 2
algo ; 1
algum ; 1
alguma ; 3
algumas ; 2
alguns ; 4
alienam-se ; 1
almofada ; 1
alunos ; 1
além ; 1
amanhã ; 1
amor ; 1
animal ; 1
anos ; 1
antes ; 2
ao ; 3
aos ; 1
aparecer ; 1
apenas ; 4
apesar ; 1
apreende ; 1
aprende ; 1
aprender ; 2
aprendido ; 1
aprendo ; 1
aproxima ; 1
aqueles ; 1
aquilo ; 1
are ; 2
arrastão ; 1
arrisca ; 2
arrumar ; 1
artigo ; 1
artigos ; 1
as ; 16
aspecto ; 1
assessores ; 1
assim ; 8
assitir ; 1
assunto ; 1
atléticas ; 1
atrapalham ; 1
através ; 2
atrás ; 1
até ; 3
aula ; 1
avalie ; 1
avançar ; 1
aventura ; 1
ações ; 1
aí ; 2
batalha ; 1
batendo ; 1
bem ; 2
boa ; 1
bom ; 6
bonito ; 1
br ; 2
branco ; 1
brasileiro ; 1
brilho ; 1
brincam ; 1
cabeça ; 1
cada ; 9
caminho ; 1
capa ; 1
capacidade ; 2
cara ; 3
caraca ; 1
causar ; 1
cedo ; 1
cena ; 1
centros ; 1
ceo ; 1
certa ; 1
certeza ; 1
certo ; 1
certos ; 1
cerveja ; 1
chamado ; 1
chance ; 2
chances ; 1
chefe ; 1
chuva ; 1
cima ; 1
cinco ; 1
cinema ; 1
close ; 1
coisa ; 6
coisas ; 4
colocar ; 1
com ; 20
comentários ; 2
como ; 12
comparar ; 1
compartilhamento ; 1
compartilhar ; 1
compra ; 1
comprar ; 1
compras ; 1
concordo ; 1
condiz ; 1
condições ; 1
confiança ; 1
confirmo ; 1
conhece ; 1
conhecer ; 1
conhecia ; 1
conhecimento ; 2
conheço ; 2
conselhos ; 1
considero ; 1
constante ; 1
contato ; 1
contenção ; 1
contigo ; 1
contra ; 1
contradições ; 1
controla ; 1
cor ; 1
coração ; 1
corrida ; 1
costumava ; 1
cotidianas ; 1
crescimento ; 1
criando ; 1
criança ; 1
criar ; 2
critico ; 1
cuidado ; 1
cultura ; 1
curso ; 1
curta ; 1
curtia ; 1
câmbio ; 1
cérebro ; 1
da ; 16
damos ; 2
dance ; 1
dançando ; 1
dar ; 4
das ; 2
de ; 76
deixa ; 1
dela ; 1
delegar ; 1
demais ; 2
demanda ; 1
demore ; 1
depois ; 1
depressão ; 1
desafio ; 1
descobrirmos ; 1
desconhece ; 1
descontrolado ; 1
desemprego ; 1
desistindo ; 1
desse ; 1
deste ; 3
destino ; 1
destreinados ; 1
destrói ; 1
determinada ; 1
deveria ; 3
dia ; 6
diante ; 1
diferente ; 1
digamos ; 1
dinheiro ; 1
discurso ; 2
discursos ; 1
distúrbio ; 1
diversas ; 1
diversidade ; 2
divertido ; 1
divulgando ; 1
dizer ; 2
diário ; 1
do ; 14
doando ; 1
doações ; 1
doces ; 1
doença ; 1
doido ; 1
dois ; 1
don ; 1
dono ; 1
dos ; 5
drasticamente ; 1
duradouras ; 1
durante ; 1
e ; 73
e-mail ; 1
economia ; 1
educação ; 2
efeitos ; 1
ela ; 4
elas ; 2
ele ; 4
em ; 13
emocional ; 1
emoções ; 1
empresa ; 1
empresas ; 1
encontrar ; 1
enorme ; 1
entendendo ; 1
entender ; 2
entendimento ; 2
entrada ; 1
entretenimento ; 1
então ; 3
equação ; 1
equipe ; 1
escola ; 2
escolhe ; 1
escravo ; 1
escrever ; 1
esforço ; 1
espanhol ; 1
espaço ; 1
esperando ; 1
esquecendo ; 1
esquecer ; 1
essa ; 3
essas ; 1
esse ; 2
esta ; 5
estamos ; 1
estar ; 1
estará ; 1
estava ; 1
este ; 4
estes ; 2
estilo ; 1
estivesse ; 1
estratégia ; 1
estuda ; 1
estudantis ; 1
estudar ; 1
está ; 3
etc ; 1
eu ; 20
evitar ; 1
evitemos ; 1
exceto ; 1
executivo ; 1
exige ; 1
existiam ; 1
experimentar ; 1
experiência ; 1
experiências ; 1
explicativo ; 1
explicações ; 1
exportar ; 1
faculdade ; 1
falam ; 2
fantástico ; 1
fax ; 1
faz ; 3
fazem ; 1
fazendo ; 1
fazer ; 5
feeling ; 1
feito ; 1
fenece ; 1
fez ; 1
fica ; 2
ficar ; 1
filha ; 1
filho ; 1
filme ; 4
filmes ; 1
final ; 1
fiquei ; 1
foda ; 2
fodas ; 1
foi ; 2
for ; 5
forma ; 4
formas ; 1
fotos ; 1
frequentemente ; 1
fronteiras ; 1
frutos ; 1
fugir ; 2
funcionários ; 1
furada ; 1
futuro ; 2
físico ; 1
gabinete ; 4
galera ; 1
game ; 1
ganha ; 1
ganhar ; 1
gaste ; 1
gente ; 4
geral ; 1
gerir ; 1
globalização ; 1
globo ; 3
go ; 2
gostariam ; 1
gota ; 1
governo ; 2
graduando ; 1
grama ; 1
grande ; 1
grandes ; 2
gratificante ; 1
grau ; 1
grava ; 1
graça ; 1
guru ; 1
gênio ; 1
habitamos ; 1
hein ; 1
historinha ; 1
hoje ; 1
homem ; 1
humanizar ; 1
humano ; 2
há ; 1
hábito ; 1
i ; 19
ice ; 1
ideias ; 1
idéias ; 1
ignore ; 1
imagens ; 1
importante ; 1
importar ; 1
impressionante ; 1
in ; 3
incerto ; 1
incessante ; 1
inconveniente ; 1
indagam ; 1
indico ; 1
indomáveis ; 1
infeliz ; 1
influenciar ; 1
informação ; 4
inglês ; 1
ingrata ; 1
iniciativa ; 1
iniciá-lo ; 1
inovação ; 2
inspirador ; 1
inspiram ; 1
inteligência ; 1
interessa ; 1
interessado ; 1
interessante ; 7
interessantes ; 1
ir ; 2
is ; 16
isso ; 10
isto ; 3
it ; 6
jantar ; 1
jeito ; 1
jus ; 1
justamente ; 1
já ; 7
lado ; 1
lados ; 1
legal ; 3
legendas ; 1
lembrando ; 1
lendo ; 1
lentamente ; 11
lhe ; 1
li ; 1
liberdade ; 1
liderar ; 2
lido ; 1
liga ; 1
linda ; 1
lindo ; 1
linha ; 2
livro ; 3
livros ; 2
louco ; 1
lugares ; 2
lê ; 1
m ; 2
machucar ; 1
maior ; 3
maioria ; 1
mais ; 18
malas ; 1
manter ; 1
marca ; 1
mas ; 10
matar ; 1
me ; 4
medo ; 2
melhor ; 3
melhorar ; 1
menina ; 1
meninos ; 2
menos ; 2
mentalmente ; 1
mente ; 1
mesa ; 1
mesma ; 2
mesmas ; 1
mesmo ; 5
metro ; 1
meu ; 5
mil ; 1
mim ; 1
ministro ; 2
minutos ; 1
miss ; 1
missão ; 1
modo ; 1
moeda ; 2
momento ; 1
morado ; 1
more ; 2
morre ; 10
morte ; 2
mostra ; 1
mostrar ; 1
mostrar-lhe ; 1
mota ; 1
motivar ; 1
motivos ; 1
movimentos ; 1
moça ; 1
mudam ; 1
mudanças ; 1
mudar ; 2
muita ; 2
muitas ; 2
muito ; 21
muitos ; 3
mundial ; 1
mundo ; 6
má ; 1
mãos ; 1
música ; 2
na ; 11
nacional ; 1
nadar ; 1
nas ; 1
natural ; 1
natureza ; 1
nem ; 1
neste ; 1
ninguém ; 1
no ; 10
nojo ; 1
nos ; 3
nossa ; 3
nosso ; 1
notas ; 1
notícias ; 1
nova ; 1
numa ; 1
nunca ; 3
não ; 41
o ; 42
objetivo ; 2
oceano ; 1
ocupar ; 1
of ; 4
oferecem ; 1
oficial ; 1
olha ; 1
olhos ; 1
omisso ; 1
onde ; 5
oportunidade ; 1
oportunidades ; 1
oposto ; 1
opção ; 2
orgulho ; 1
os ; 12
otimista ; 1
ou ; 10
out ; 1
outra ; 1
outro ; 3
outros ; 3
ouve ; 1
over ; 1
padrão ; 3
pago ; 1
pais ; 1
paixão ; 1
pakas ; 1
palavra ; 1
palavras ; 1
papo ; 1
para ; 20
parado ; 1
parceiro ; 1
parcela ; 1
parece ; 3
parentes ; 1
parque ; 1
parte ; 2
partindo ; 1
partir ; 2
passa ; 1
passei ; 1
país ; 1
pela ; 1
pelo ; 3
pena ; 1
pendurado ; 1
pensava ; 1
pequena ; 2
percorrer ; 1
perde ; 1
perder ; 1
perguntando ; 1
perguntas ; 2
permite ; 1
personalidade ; 1
perspectiva ; 1
perto ; 1
pessoa ; 1
pessoas ; 6
ph ; 2
pingos ; 1
pinheiro ; 1
piscina ; 1
plantando ; 1
pode ; 7
podem ; 2
podemos ; 1
poderia ; 1
pois ; 2
polegadas ; 1
pomposas ; 1
populacional ; 1
população ; 1
por ; 6
porque ; 1
porquês ; 1
portanto ; 1
posso ; 1
possuirmos ; 1
pouco ; 7
povo ; 1
pra ; 7
precisa ; 1
precisamos ; 1
prefere ; 1
presente ; 1
prestações ; 1
preto ; 1
principalmente ; 1
privar ; 1
processo ; 1
procurar ; 1
produto ; 1
produtos ; 2
professores ; 2
profissional ; 1
projeto ; 1
práticos ; 1
própria ; 1
próprias ; 1
próprio ; 1
próximos ; 1
puder ; 1
pós ; 1
qual ; 1
quando ; 5
quanto ; 2
quarto ; 1
quase ; 1
que ; 78
queixando-se ; 1
quem ; 24
quer ; 2
queremos ; 1
quero ; 1
queríamos ; 2
questão ; 1
r ; 2
raras ; 1
raro ; 1
re ; 2
real ; 1
realidade ; 1
realmente ; 3
