word ; frequency
$emotion*$ ; 1
$foreign$ ; 32
$laugh$ ; 3
$name$ ; 92
$oov$ ; 17
a ; 22
abertura ; 1
acabar ; 1
acata ; 1
achei ; 1
acho ; 1
acontece ; 1
acreditou ; 1
adultos ; 1
alguma ; 1
alguns ; 1
alguém ; 1
alienação ; 1
alterando ; 1
amor ; 1
ampliado ; 1
animal ; 1
antes ; 2
ao ; 3
aos ; 2
aparências ; 1
aquele ; 1
aqui ; 1
as ; 4
assim ; 2
assistir ; 1
assumiu ; 1
atrás ; 1
aula ; 1
aulas ; 1
avançam ; 1
aí ; 12
balde ; 1
bandido ; 2
bem ; 1
bilhões ; 1
boa ; 3
bolsa ; 1
bom ; 6
brasileira ; 4
burrada ; 1
caiu ; 1
caiçara ; 1
camara ; 1
caminhando ; 1
caminhar ; 1
capital ; 1
carta ; 2
casa ; 1
caça ; 1
celacanto ; 4
cerimonia ; 1
chama-se ; 1
chamar ; 1
ciência ; 4
co ; 10
coisa ; 3
colação ; 1
colégio ; 1
com ; 5
como ; 1
confirma ; 4
conheça ; 1
consumo ; 1
continuará ; 1
contra ; 1
conversando ; 1
corte ; 2
cria ; 1
crianças ; 1
crise ; 1
culpa ; 1
cumpre ; 1
curso ; 1
cálculo ; 1
câmara ; 1
câmera ; 1
da ; 8
dar ; 1
das ; 4
de ; 38
dedo ; 2
democracia ; 3
depois ; 2
deputados ; 2
desafio ; 1
descer ; 1
descoberta ; 4
desconhecem ; 1
desempregados ; 1
desrespeito ; 1
dessas ; 1
desses ; 1
deveria ; 2
dia ; 1
diferente ; 1
diferença ; 1
dinheiro ; 2
direção ; 1
discordar ; 1
disso ; 1
ditadura ; 1
divertimento ; 1
do ; 15
dois ; 2
dos ; 4
drogas ; 1
e ; 19
ecofisiologia ; 1
ecólogo ; 1
educadora ; 1
educar ; 1
efeito ; 1
egoísmo ; 1
ela ; 1
elegeram ; 1
em ; 18
emana ; 1
enlouquecidos ; 1
entende ; 1
equipe ; 1
era ; 2
escape ; 1
escola ; 1
escravatura ; 1
escravidão ; 1
escravos ; 1
esperar ; 1
espero ; 2
espécie ; 4
esse ; 1
esses ; 2
estado ; 3
estendam ; 1
estevam ; 1
estruturas ; 1
está ; 6
estávamos ; 1
estão ; 2
eu ; 2
exame ; 1
existem ; 1
falei ; 1
faltava ; 1
família ; 1
fantasmas ; 1
faturando ; 1
faturar ; 1
favor ; 1
fazendo ; 2
festa ; 1
flor ; 1
for ; 1
fora ; 1
foram ; 1
forma ; 1
frases ; 2
fuga ; 1
funk ; 1
game ; 1
gelo ; 1
gestão ; 1
glicemia ; 1
globo ; 2
grades ; 1
grau ; 1
graças ; 2
hoje ; 4
http ; 9
https ; 2
i ; 1
idade ; 1
identificação ; 1
idiota ; 1
ignorância ; 1
igual ; 2
imagina ; 1
imposto ; 1
impostos ; 1
indiretas ; 1
inferno ; 2
inimigo ; 1
interessante ; 1
investigar ; 1
irônico ; 1
islâmico ; 1
isso ; 4
jornal ; 2
já ; 1
lei ; 1
lema ; 1
lembrei ; 1
lenta ; 1
lesma ; 1
licenciatura ; 2
livro ; 1
lixo ; 1
logo ; 1
lugares ; 1
lula ; 1
magazine ; 1
magistério ; 1
maioria ; 1
mais ; 3
manga ; 1
mantiveram ; 1
mas ; 1
matando ; 1
meio ; 1
melhor ; 1
melhores ; 1
menos ; 3
mercado ; 1
minhas ; 1
missão ; 1
moral ; 1
mpb ; 1
mudar ; 1
muito ; 4
mundo ; 1
muros ; 1
média ; 1
mínimo ; 1
na ; 7
nacional ; 1
nas ; 2
neutros ; 1
ninguém ; 1
no ; 1
notícia ; 1
novidade ; 1
não ; 3
o ; 23
observo ; 1
oferecidos ; 1
olha ; 12
onde ; 3
os ; 8
outro ; 1
ouvindo ; 1
para ; 8
parabéns ; 1
parar ; 1
parou ; 1
pec ; 1
pelo ; 1
pensa ; 1
pequeno ; 2
perfeita ; 1
pesquisa ; 4
pesquisas ; 1
pessoas ; 1
petistas ; 1
petralhas ; 1
pobres ; 1
poder ; 1
política ; 1
pontinha ; 1
por ; 1
povo ; 1
prefeito ; 1
prefeituras ; 1
prende ; 1
preocupante ; 1
presença ; 4
prisioneiros ; 1
prisão ; 1
pro ; 1
procede ; 1
produtos ; 1
professor ; 1
professores ; 1
profissão ; 1
projeto ; 1
prática ; 1
príncipe ; 1
pt ; 1
ptralhas ; 1
pula ; 1
pulmões ; 4
pátria ; 2
péssima ; 1
pública ; 1
público ; 2
qual ; 1
qualidade ; 1
quando ; 1
quanto ; 3
quase ; 1
que ; 22
quem ; 1
quer ; 1
querem ; 1
quero ; 1
r ; 1
realmente ; 1
recolhimento ; 1
reconhecimento ; 1
redes ; 1
reprodutoras ; 1
reservados ; 1
resto ; 1
retardados ; 1
revoltados ; 1
ricos ; 1
roubando ; 1
roubo ; 1
sair ; 1
salário ; 1
sangue ; 1
se ; 1
segunda ; 1
seja ; 2
sem ; 1
sendo ; 1
sequer ; 1
ser ; 1
seria ; 1
serviços ; 1
setembro ; 1
show ; 1
sim ; 1
sinal ; 1
sinônimo ; 1
sistema ; 1
soa ; 1
sobre ; 2
sombrios ; 1
sonegação ; 1
sonharão ; 1
sorrir ; 1
sou ; 1
sua ; 1
subsídio ; 1
super ; 1
são ; 1
só ; 7
t ; 10
também ; 1
taxistas ; 1
tem ; 2
tempos ; 1
ter ; 1
terreiro ; 1
terá ; 1
terão ; 1
tipo ; 1
tipos ; 1
tirar ; 1
to ; 1
todas ; 1
todo ; 1
todos ; 1
traduz ; 1
tremem ; 1
turma ; 1
um ; 6
uma ; 6
usando ; 1
v ; 1
vai ; 3
valendo ; 1
valeu ; 1
valores ; 1
vamos ; 1
vaquejadas ; 1
vem ; 2
ver ; 1
verdadeiro ; 1
vereadores ; 1
vinda ; 1
viu ; 1
viva ; 4
vivem ; 1
vivermos ; 1
voto ; 1
www ; 1
xingamento ; 1
y ; 1
à ; 1
àqueles ; 1
ácida ; 1
é ; 7
ótimo ; 2
última ; 1
única ; 1
útil ; 1
