word ; frequency
$emotion*$ ; 4
$foreign$ ; 8
$laugh$ ; 5
$name$ ; 142
$oov$ ; 3
a ; 44
abençoada ; 1
abençoado ; 2
abençoados ; 1
abençoem ; 1
aborto ; 1
abraços ; 1
abre ; 1
absolutamente ; 1
abusivos ; 1
acabar ; 1
acabou ; 1
aceito ; 1
achamos ; 1
achava ; 1
achei ; 1
acolha ; 1
acompanhem ; 1
acordada ; 1
acordo ; 3
acredito ; 1
adultos ; 1
adware ; 1
agora ; 3
agradecem ; 1
agradecemos ; 1
agradecer ; 1
ainda ; 3
ajudá-la ; 1
ajudá-lo ; 1
alcançada ; 1
alegria ; 2
alerta ; 1
alertando ; 1
alguns ; 1
alto ; 1
alunos ; 1
além ; 1
ama ; 1
amados ; 1
amam ; 1
amamos ; 2
amei ; 2
amiga ; 4
amigas ; 1
amigo ; 1
amigos ; 4
amiguinho ; 1
amo ; 10
amor ; 3
amostra ; 1
amém ; 2
animais ; 1
aniversário ; 1
anjinhos ; 1
ano ; 1
anos ; 3
ansiedade ; 3
antes ; 1
antiga ; 1
anunciando ; 1
anúncios ; 1
ao ; 6
aos ; 3
apaixonada ; 1
apenas ; 1
apertados ; 1
aplicativo ; 1
aplicações ; 1
aproveitando ; 1
aqueles ; 1
aqui ; 1
aranha ; 1
arrancar ; 1
artesanal ; 3
artesanato ; 1
as ; 10
assim ; 2
assumem ; 1
astral ; 1
atenção ; 1
atividade ; 1
até ; 9
avó ; 2
avô ; 2
ações ; 1
aí ; 3
bailarina ; 1
barriga ; 3
barrigas ; 1
basta ; 1
batendo ; 1
batismo ; 1
bebê ; 3
beijinhos ; 1
beijo ; 5
belos ; 1
bem ; 2
biscuit ; 1
boa ; 2
boas ; 1
bobos ; 1
bodas ; 3
bola ; 1
bolo ; 3
bolos ; 1
bom ; 4
bonequinho ; 1
borboleta ; 1
breve ; 1
bênção ; 1
cada ; 5
cadeirinha ; 1
caderninho ; 1
caixa ; 1
calendário ; 1
caminho ; 1
carinho ; 4
carrossel ; 1
casa ; 4
casal ; 1
casamento ; 2
católica ; 1
caçula ; 1
celebridade ; 1
cenário ; 1
certeza ; 1
chance ; 1
chegando ; 1
chegar ; 4
chegou ; 1
cheia ; 3
cheios ; 1
chorei ; 1
chá ; 2
cinema ; 1
clientes ; 1
coco ; 1
coisas ; 1
coisinhas ; 1
cole ; 2
colocado ; 1
colocando ; 1
colocar ; 1
colégio ; 2
com ; 18
comemorações ; 1
comer ; 1
começo ; 1
comigo ; 1
como ; 13
companheira ; 1
companhia ; 1
compartilhe ; 2
completa ; 1
completas ; 1
completou ; 1
concorremos ; 1
concorrendo ; 1
concurso ; 3
conheci ; 1
conheço ; 2
consegui ; 1
consiga ; 1
contatos ; 1
conto ; 1
contra ; 1
convidados ; 1
copie ; 2
cor ; 1
corpus ; 1
correndo ; 1
correria ; 1
cresce ; 1
crescendo ; 1
crescer ; 1
crescimento ; 1
crianças ; 1
criação ; 1
crise ; 1
crisma ; 2
cristal ; 2
cristo ; 1
cristão ; 1
crê ; 1
cuidado ; 1
curso ; 7
curtam ; 1
da ; 19
daquela ; 1
dar ; 1
das ; 5
de ; 75
decoração ; 1
deixar ; 1
dela ; 2
dele ; 2
demais ; 2
depois ; 1
deram ; 1
desafio ; 3
descanso ; 1
descobrimos ; 1
descobrissem ; 1
desenvolvimento ; 1
dessa ; 2
destaque ; 1
detalhe ; 2
deveria ; 2
dez ; 1
dia ; 12
dia-a-dia ; 1
diante ; 1
diferente ; 2
disse ; 1
disseram ; 1
divertimos ; 1
dividir ; 1
divina ; 1
diviníssimo ; 1
divirto ; 1
dizem ; 1
dizer ; 2
do ; 28
docilidade ; 1
dois ; 2
domingo ; 1
dormindo ; 1
dos ; 11
durante ; 1
dêem ; 1
dó ; 1
e ; 70
editar ; 1
edição ; 1
ela ; 2
ele ; 1
eles ; 2
em ; 18
encanta ; 2
encantada ; 1
encantar ; 1
encante ; 1
encanto ; 1
encham ; 1
encomenda ; 2
encontre ; 1
encontrei ; 1
encontro ; 1
enfeite ; 1
ensaio ; 1
entre ; 2
entrega ; 2
entretanto ; 1
era ; 1
escola ; 1
escrever ; 1
espalham ; 1
especiais ; 1
especial ; 3
esperando ; 1
esperar ; 3
esperava ; 1
espero ; 1
espírito ; 1
essa ; 6
esse ; 2
estamos ; 2
este ; 1
estes ; 1
estilo ; 2
estou ; 2
está ; 1
estão ; 2
eu ; 6
evangelho ; 1
evangelização ; 1
eventos ; 1
excluiu ; 1
exemplo ; 2
expectativas ; 3
expositores ; 1
faces ; 1
falei ; 1
falou ; 1
falsa ; 1
falta ; 1
faltou ; 1
familiares ; 1
família ; 1
famílias ; 1
fantasia ; 1
farra ; 1
fato ; 1
favor ; 3
fazer ; 5
fazermos ; 1
feito ; 2
feitos ; 1
feliz ; 6
felizes ; 3
festa ; 5
festas ; 1
ficaram ; 1
fichário ; 2
filha ; 1
filho ; 4
filhos ; 2
filhote ; 3
filhotes ; 4
filme ; 1
fizeram ; 1
fofa ; 1
fofo ; 2
fofucha ; 2
