word ; frequency
$emotion*$ ; 6
$emotion+$ ; 1
$foreign$ ; 52
$laugh$ ; 27
$name$ ; 134
$oov$ ; 10
a ; 6
acabou ; 2
acontece ; 1
acontecendo ; 2
acorda ; 1
agora ; 1
altas ; 1
am ; 1
amanhã ; 1
amo ; 1
arca ; 1
are ; 1
assistia ; 1
assistir ; 1
ataca ; 1
aula ; 1
aí ; 2
babaca ; 1
bacon ; 1
balão ; 1
banda ; 1
bando ; 1
barney ; 1
bom ; 1
bonita ; 1
bonito ; 1
bostas ; 1
cadê ; 1
caldeira ; 1
calor ; 1
camélias ; 1
cara ; 1
cd ; 1
cedo ; 1
certo ; 1
chega ; 1
chove ; 4
ciência ; 1
clima ; 1
clipe ; 1
coisa ; 2
com ; 1
comer ; 1
como ; 2
confia ; 1
corno ; 1
correr ; 1
da ; 4
dando ; 1
de ; 19
deviam ; 1
diferença ; 1
dinossauros ; 1
do ; 3
dor ; 1
dorme ; 1
dormindo ; 1
dormir ; 1
duvido ; 1
e ; 3
eclipse ; 1
em ; 1
entre ; 1
entregaram ; 1
errado ; 2
esqueci ; 1
essa ; 2
esse ; 2
esses ; 2
estaria ; 2
está ; 12
estão ; 1
eu ; 12
evoluindo ; 1
f ; 5
falar ; 1
favor ; 1
faz ; 1
fazia ; 1
filha ; 1
filho ; 1
filhos ; 1
filme ; 1
foda ; 3
foder ; 1
fofinhas ; 1
foi ; 1
for ; 1
frias ; 1
gato ; 1
genial ; 1
gordo ; 2
gosta ; 1
gênio ; 1
he ; 2
hoje ; 1
i ; 1
idéia ; 1
imagem ; 1
importa ; 1
ir ; 1
is ; 1
isso ; 7
j ; 1
jogo ; 1
la ; 2
lagoa ; 1
legal ; 1
lembro ; 1
ler ; 1
lindos ; 1
livro ; 1
logo ; 1
louco ; 2
lugar ; 1
mais ; 1
maldade ; 1
mas ; 3
me ; 3
melhor ; 11
menos ; 1
merda ; 3
merece ; 1
mereço ; 1
meses ; 1
messias ; 1
meu ; 5
more ; 2
morto ; 1
mosquitos ; 1
muito ; 2
mundo ; 1
música ; 1
ninguém ; 3
no ; 2
nossa ; 1
não ; 9
o ; 10
odeio ; 1
olá ; 1
onde ; 1
opa ; 1
orcas ; 1
os ; 1
over ; 2
panela ; 1
pantufa ; 2
para ; 1
parabéns ; 1
parar ; 1
parem ; 1
parmegiana ; 1
paro ; 1
paz ; 1
paçoca ; 1
pega ; 1
pelo ; 1
personagem ; 1
pesado ; 1
pf ; 1
planta ; 1
pode ; 2
podiam ; 1
policial ; 1
por ; 2
porque ; 4
posso ; 1
pra ; 4
preparado ; 1
pro ; 1
puta ; 2
qual ; 1
qualquer ; 2
que ; 11
quebrou ; 1
quem ; 1
quer ; 1
rindo ; 1
sabe ; 1
santa ; 1
santistas ; 1
saudades ; 2
se ; 3
sem ; 2
senhora ; 1
sentido ; 1
seus ; 1
show ; 1
sofrimento ; 1
sou ; 3
sublime ; 1
são ; 1
série ; 2
sério ; 2
sóbrio ; 1
tartaruga ; 1
tem ; 3
tenho ; 1
to ; 2
tudo ; 1
um ; 6
uns ; 1
usar ; 1
vacilões ; 1
vai ; 1
vamos ; 1
ventilador ; 1
ver ; 2
verdade ; 3
vibra ; 1
vizinhos ; 2
voadora ; 1
você ; 1
vocês ; 4
voltar ; 1
vou ; 2
vá ; 1
winchester ; 1
é ; 5
ó ; 1
único ; 1
