word ; frequency
$emotion*$ ; 3
$emotion+$ ; 1
$foreign$ ; 412
$laugh$ ; 12
$name$ ; 58
$oov$ ; 17
a ; 35
abençoada ; 2
abençoe ; 1
abraçarão ; 1
abriria ; 1
abriu ; 1
acabando ; 1
acho ; 1
acima ; 2
acompanhar ; 1
acontecendo ; 1
aconteça ; 1
acordou ; 1
acredita ; 1
acreditar ; 4
acreditou ; 1
acrescentou ; 1
aga ; 1
agora ; 3
agradeço ; 1
aguentando ; 1
ajudem ; 1
ajudou ; 1
alcance ; 2
alcançar ; 1
alegria ; 6
algo ; 3
algum ; 1
alguém ; 2
ali ; 1
amadureci ; 1
amiga ; 1
amigo ; 3
amigos ; 1
amo ; 9
amor ; 19
amou ; 1
amém ; 1
animo ; 1
aniversário ; 3
anjo ; 1
ano ; 3
anos ; 5
antes ; 1
anuncio ; 1
ao ; 4
apertando ; 1
apesar ; 1
apoiou ; 1
aprendi ; 3
aprendizado ; 1
aquecida ; 1
aqueles ; 1
aqui ; 2
are ; 2
as ; 8
asas ; 1
assim ; 1
ato ; 2
ator ; 1
através ; 2
até ; 2
avisarem ; 1
aí ; 3
baby ; 1
bambi ; 1
basta ; 1
bebe ; 1
beber ; 1
belo ; 1
bem ; 2
besta ; 1
bixarada ; 1
bixos ; 1
boas ; 3
boba ; 1
bola ; 2
bom ; 4
bonita ; 1
bons ; 2
braços ; 1
brilhando ; 1
brisas ; 1
cachorros ; 1
cair ; 1
caminho ; 3
campos ; 1
cara ; 1
carinho ; 2
carregava ; 1
cartola ; 1
casamento ; 1
catedrais ; 1
causa ; 1
cause ; 3
celebrar ; 1
celular ; 1
certo ; 1
certos ; 1
chance ; 1
chata ; 1
chateada ; 1
chefe ; 1
chega ; 2
chegam ; 1
chegando ; 1
chegou ; 1
ciclo ; 2
cinco ; 2
close ; 1
clown ; 1
coisas ; 1
com ; 16
come ; 2
comemorar ; 3
começando ; 1
comigo ; 3
comissão ; 1
como ; 3
compartilhada ; 3
completar ; 2
conheci ; 2
conheço ; 1
conseguir ; 1
constante ; 1
contar ; 1
contatos ; 1
continuar ; 1
continue ; 1
conversa ; 1
cor ; 1
coragem ; 1
coração ; 1
cresci ; 1
criado ; 1
céu ; 2
da ; 6
dado ; 1
dar ; 1
das ; 4
daí ; 1
de ; 43
deixa ; 1
deixar ; 2
deixei ; 1
deixou ; 1
dela ; 1
demais ; 2
demonstrar ; 1
depois ; 3
der ; 2
derrota ; 1
desabafo ; 1
desabar ; 1
desencalhar ; 1
desesperar ; 1
desistir ; 1
deu ; 4
deve ; 1
deveria ; 2
deveriam ; 1
dia ; 5
difícil ; 1
digo ; 1
disse ; 2
disso ; 1
dizem ; 1
dizer ; 2
dizia ; 2
do ; 15
doida ; 1
dois ; 1
domingo ; 1
don ; 1
dona ; 2
dos ; 2
duvido ; 1
dói ; 1
dúvida ; 1
e ; 57
e-mail ; 1
ela ; 4
eliminados ; 1
eliminação ; 1
em ; 11
emocionante ; 1
encerra ; 1
encerrar ; 2
encontrar ; 1
encontrei ; 2
enganou ; 1
ensinou ; 1
entendia ; 1
entra ; 8
entre ; 2
envergonhar ; 1
era ; 1
erros ; 1
escolhe ; 1
esconder ; 1
esconderijos ; 1
escritório ; 1
escuro ; 1
escuto ; 1
esforçadas ; 1
espalhar ; 1
espero ; 2
esqueça ; 1
essa ; 3
esse ; 3
esses ; 1
estar ; 1
estarei ; 1
estará ; 1
estava ; 5
estavam ; 1
este ; 1
estender ; 1
esteve ; 1
estiver ; 1
estrelando ; 1
estudar ; 1
está ; 3
eterna ; 1
eternamente ; 1
eterno ; 1
eu ; 41
excelentíssimo ; 1
exemplo ; 1
exemplos ; 1
existir ; 3
experiências ; 1
extra ; 1
fala ; 1
falar ; 2
falta ; 1
faltou ; 1
família ; 1
fantasia ; 1
farol ; 1
fase ; 2
favor ; 1
faz ; 3
fazem ; 1
fazer ; 3
faça ; 1
feito ; 1
felicidade ; 3
felicidades ; 1
feliz ; 7
festa ; 1
fez ; 4
fica ; 1
ficar ; 2
ficou ; 2
filhotes ; 1
fim ; 2
final ; 1
finalmente ; 1
fiz ; 1
fizemos ; 1
fizesse ; 1
foda ; 1
fodíssimo ; 1
foi ; 12
for ; 1
fora ; 1
formatura ; 1
forte ; 3
fortes ; 1
força ; 3
fosse ; 1
fraca ; 1
frente ; 1
fui ; 2
funciona ; 1
future ; 1
fé ; 4
galera ; 1
gato ; 1
gente ; 3
gentil ; 1
go ; 1
grande ; 1
grandes ; 1
grata ; 4
habitante ; 1
he ; 2
hey ; 1
histórias ; 1
hoje ; 1
homenagens ; 1
honestidade ; 1
hora ; 1
horas ; 1
http ; 4
humano ; 1
há ; 3
i ; 33
if ; 1
igualmente ; 1
iluminada ; 1
importei ; 1
in ; 9
inbox ; 1
incríveis ; 1
incrível ; 1
indecisão ; 1
infelizmente ; 1
inicia ; 1
injustiça ; 1
inspiração ; 2
instante ; 1
ir ; 2
irei ; 1
irmão ; 1
is ; 6
isso ; 2
isto ; 2
it ; 5
jogo ; 1
jornada ; 1
juntas ; 1
já ; 3
la ; 1
lado ; 5
lar ; 1
las ; 1
laço ; 1
leite ; 1
lembranças ; 2
levantar ; 1
levantou ; 1
levar ; 2
lie ; 1
linda ; 3
lindo ; 3
lindos ; 1
lição ; 1
logo ; 2
longo ; 1
lugar ; 2
luz ; 1
m ; 1
maior ; 4
mais ; 10
mala ; 1
mamãe ; 1
mandem ; 1
manhã ; 1
manterão ; 1
mas ; 4
me ; 48
melhor ; 7
menos ; 1
mentiras ; 1
mesmo ; 2
meu ; 11
meus ; 5
mil ; 2
mim ; 5
minha ; 10
mobilização ; 1
momento ; 4
momentos ; 2
more ; 1
morte ; 1
mostrando ; 1
mostrou ; 1
motivos ; 1
move ; 1
muita ; 4
muitas ; 2
muito ; 15
muitos ; 6
mundo ; 2
muros ; 1
mãe ; 2
mães ; 1
mão ; 3
na ; 11
namorado ; 1
namorados ; 1
namoro ; 1
narizinho ; 1
nascer ; 1
nem ; 1
nenhum ; 1
nenhuma ; 1
nesse ; 3
no ; 5
nos ; 2
nossa ; 7
notícia ; 1
novas ; 1
novo ; 2
numa ; 1
nunca ; 4
não ; 23
nós ; 3
números ; 1
o ; 29
objetivos ; 1
obrigada ; 6
of ; 5
oh ; 3
olhar ; 1
olhos ; 2
onde ; 2
ontem ; 1
orgulho ; 1
orgulhosa ; 1
os ; 11
ou ; 1
out ; 1
ouvido ; 1
ouvir ; 1
paciência ; 1
pai ; 1
palhaço ; 1
papai ; 1
para ; 8
parabéns ; 4
parece ; 1
passado ; 1
passou ; 2
paz ; 1
pedindo ; 1
pedra ; 1
pela ; 2
pelo ; 3
pensar ; 1
pensava ; 1
pequena ; 1
perdi ; 2
permita ; 1
pessoa ; 2
pessoas ; 1
pode ; 1
poder ; 1
poderiam ; 1
podia ; 4
policial ; 1
por ; 33
porque ; 5
portas ; 1
porto ; 1
possa ; 1
posso ; 1
possível ; 1
pouco ; 1
povo ; 1
pra ; 19
preciosa ; 1
precisa ; 2
precisar ; 1
precisava ; 2
preciso ; 2
presente ; 1
preta ; 1
primeiras ; 1
primeiro ; 2
prometo ; 1
propósito ; 1
protegerei ; 1
pudemos ; 1
quando ; 7
quanto ; 1
quase ; 1
que ; 79
quebrado ; 1
queijo ; 1
quem ; 2
quer ; 3
queria ; 1
quinto ; 1
quis ; 1
quisesse ; 1
quite ; 1
rapaz ; 1
rato ; 1
razões ; 1
reais ; 1
realizações ; 1
realize ; 1
recebo ; 1
recepção ; 2
recuperação ; 2
redobrada ; 1
redor ; 1
registrado ; 1
reserva ; 1
respostas ; 1
restará ; 1
resto ; 1
reta ; 1
revés ; 1
rezando ; 1
risadas ; 1
roubado ; 1
rápido ; 1
sabe ; 1
saber ; 2
sabia ; 1
sai ; 8
saiba ; 2
sair ; 1
salva ; 1
saudade ; 3
saudades ; 1
saudável ; 1
saúde ; 2
se ; 13
segredos ; 1
segundo ; 1
segura ; 1
seguro ; 1
sei ; 4
seja ; 4
sem ; 3
semana ; 3
semestre ; 1
sempre ; 10
sendo ; 1
senhor ; 1
senhora ; 3
sente ; 1
sentido ; 1
sentimento ; 1
sentir ; 1
sentirei ; 1
ser ; 11
serei ; 1
seu ; 6
seus ; 3
sexta ; 1
sido ; 2
sigo ; 1
sim ; 5
simples ; 1
sinais ; 1
sinos ; 1
sins ; 1
sinto ; 2
sis ; 1
situação ; 1
sonhos ; 2
sorrir ; 1
sorrisos ; 2
sorte ; 1
sou ; 7
spot ; 1
stands ; 1
star ; 1
still ; 2
sua ; 3
suas ; 1
sucesso ; 3
suportei ; 1
surpresa ; 1
sussurrou ; 1
sério ; 1
só ; 9
t ; 4
talvez ; 2
tamanha ; 1
tantas ; 6
tanto ; 1
taça ; 1
te ; 14
tem ; 2
tempo ; 1
temática ; 1
tenhamos ; 1
tenho ; 3
tentar ; 1
tentei ; 1
tentou ; 1
ter ; 5
terei ; 1
teus ; 1
time ; 1
times ; 1
tinha ; 1
tirar ; 1
tive ; 4
to ; 18
tocou ; 1
toda ; 2
todas ; 4
todo ; 2
todos ; 6
toquei ; 1
tornar ; 1
tornarem-se ; 2
trazer ; 1
trilhado ; 1
triste ; 1
trouxe ; 2
trás ; 1
tu ; 1
tudo ; 15
tão ; 10
um ; 9
uma ; 11
usp ; 1
v ; 5
vai ; 5
valeu ; 1
valor ; 1
vamos ; 3
veia ; 1
venham ; 1
vento ; 1
ver ; 4
verdade ; 2
verdadeira ; 2
verdadeiro ; 1
verdades ; 1
verde ; 1
vez ; 1
vezes ; 5
