word ; frequency
$emotion*$ ; 2
$emotion+$ ; 5
$foreign$ ; 275
$laugh$ ; 3
$name$ ; 191
$oov$ ; 21
a ; 72
abater ; 1
abençoar ; 2
abraço ; 1
abraços ; 3
abrir ; 1
acabando ; 1
acabe ; 1
acantonamento ; 1
aceitar ; 2
achar ; 2
acho ; 2
acima ; 1
aconteceu ; 2
acordar ; 1
acordo ; 1
acostumando ; 1
acostumar ; 2
acreditando ; 1
acreditar ; 3
adeus ; 2
adiantou ; 2
admitir ; 1
adoram ; 2
afasta ; 1
afastadas ; 1
afeto ; 1
afim ; 1
afrouxe ; 2
agora ; 5
agradecer ; 2
agradecimento ; 2
agradecimentos ; 1
agradeço ; 3
agüentado ; 1
ah ; 2
ainda ; 2
ajuda ; 2
ajudando ; 2
ajudar ; 3
ajudarei ; 1
ajudas ; 2
alegria ; 1
alertar ; 2
almoço ; 1
alto ; 1
além ; 1
ama ; 2
amam ; 1
amiga ; 6
amigas ; 7
amigo ; 5
amigos ; 2
amiguinhos ; 2
amizade ; 12
amo ; 15
amo-te ; 4
amor ; 7
amores ; 1
amplamente ; 1
ando ; 1
angústia ; 2
animal ; 3
aniversário ; 6
ano ; 3
anos ; 5
antes ; 3
ao ; 14
apaixonada ; 2
aparecerem ; 2
apenas ; 10
apoiando ; 2
apoiar ; 2
apontou ; 1
aproveite ; 2
aproveitá-las ; 1
aquelas ; 2
aquele ; 1
aqueles ; 1
aqui ; 10
aquilo ; 1
ararinhas ; 1
areia ; 1
as ; 19
assim ; 4
assistindo ; 1
atacou ; 2
atitudes ; 1
atrás ; 2
até ; 6
avisa ; 1
avô ; 2
aí ; 3
baby ; 1
barulho ; 1
bastaria ; 1
beijos ; 1
bem ; 5
berro ; 1
bisnagas ; 1
bixete ; 1
boa ; 3
boleira ; 1
boletos ; 1
bom ; 2
bonde ; 1
bonita ; 1
bons ; 1
boy ; 1
branco ; 2
brasileiro ; 4
briga ; 1
brigar ; 1
brigas ; 4
brilhando ; 1
brincadeira ; 1
brincadeiras ; 2
busca ; 1
cabeça ; 2
cabeção ; 3
cachorrantico ; 1
cada ; 16
cadê ; 2
cair ; 2
caminho ; 3
campeonato ; 7
campeã ; 1
canto ; 2
capacidade ; 1
capitão ; 1
caralho ; 1
caridade ; 1
carinho ; 1
carros ; 1
casal ; 1
casas ; 1
castelo ; 1
categoria ; 3
causa ; 1
celular ; 1
certeza ; 2
chamada ; 1
chatos ; 1
chegamos ; 1
choram ; 1
chorando ; 2
chorar ; 2
choro ; 1
chuva ; 1
ciosos ; 1
classificada ; 2
classificatória ; 1
clichê ; 1
clichês ; 2
coisa ; 4
coisas ; 4
coleção ; 1
colocada ; 1
com ; 30
comemorando ; 1
começo ; 2
começou ; 1
comigo ; 2
como ; 8
companheiras ; 1
comportamentos ; 1
concorrentes ; 1
confiar ; 1
conforta ; 2
conhecer ; 3
conosco ; 1
consegue ; 2
consegui ; 4
conseguia ; 2
conseguimos ; 1
conseguir ; 3
conselhos ; 2
considerei ; 1
contagem ; 1
contar ; 1
conte ; 1
continua ; 1
continuará ; 1
continue ; 1
convocados ; 1
coração ; 6
corações ; 2
cortadora ; 1
costas ; 2
creio ; 6
criar ; 1
criatividade ; 1
cumprir ; 1
da ; 10
dando ; 3
daquela ; 1
daqui ; 1
dar ; 4
