word ; frequency
$foreign$ ; 19
$name$ ; 25
$oov$ ; 1
a ; 15
abençoe ; 2
acha ; 1
acreditam ; 1
algum ; 1
alguns ; 1
alma ; 1
além ; 1
ameaçador ; 1
animá-lo ; 1
aniversário ; 2
anuncia ; 1
ao ; 4
apela ; 1
aqueles ; 2
as ; 2
assista ; 3
assistir ; 1
assusta ; 1
atos ; 1
atração ; 1
até ; 1
automaticamente ; 1
autopiedade ; 1
ação ; 1
aí ; 1
baterias ; 1
boa ; 2
bonitos ; 1
brilhar ; 2
café ; 1
cair ; 1
cairá ; 1
caminho ; 2
capitão ; 1
certezas ; 1
chefão ; 1
cidade ; 1
cinema ; 1
coisa ; 1
como ; 4
compartilhei ; 1
comprou ; 1
conclusões ; 1
condenado ; 1
congelado ; 1
conhece ; 1
conta ; 2
coral ; 1
crazy ; 1
crianças ; 1
cruel ; 1
da ; 5
damos ; 1
das ; 1
de ; 18
decisões ; 1
define ; 1
deixamos ; 1
deixe ; 1
dentro ; 1
deprimido ; 1
desce ; 1
desfaz ; 1
desistir ; 3
desse ; 1
destino ; 1
detonando ; 2
deve ; 2
dia ; 2
discurso ; 1
dispostos ; 1
diz ; 5
diários ; 1
do ; 8
dono ; 1
doutor ; 1
drogas ; 1
dura ; 1
e ; 23
em ; 6
empreendedorismo ; 1
encolher ; 1
encontrar ; 2
enfrentando ; 1
entenda ; 1
então ; 1
es ; 1
esclarecido ; 1
escuridão ; 1
espertos ; 1
espetáculo ; 1
essa ; 1
esse ; 3
esta ; 2
está ; 3
estão ; 1
eu ; 14
existem ; 1
explica ; 1
falhar ; 3
família ; 1
fantástica ; 1
favorito ; 1
fazem ; 1
fazerem ; 1
faço ; 1
feito ; 1
felicidade ; 2
feliz ; 1
filme ; 1
fim ; 1
financial ; 1
fogo ; 1
for ; 1
forca ; 1
forem ; 1
forma ; 1
funcionalidades ; 1
fé ; 1
g ; 1
galho ; 1
grande ; 1
guitarristas ; 1
h ; 1
hino ; 1
hoje ; 1
homem ; 2
humor ; 1
há ; 1
i ; 3
ilumine ; 1
importa ; 1
inabalável ; 1
inadequados ; 1
incerto ; 1
incomparável ; 1
inconscientemente ; 1
inseguros ; 1
insignificantes ; 1
instruídos ; 1
isso ; 3
já ; 2
la ; 1
lei ; 1
lembro ; 1
levantar ; 3
liberta ; 1
libertamos ; 1
lição ; 1
luz ; 2
lágrimas ; 1
maior ; 2
mais ; 8
manhã ; 1
marquei ; 1
mas ; 2
me ; 6
medida ; 1
medo ; 2
medos ; 1
melhor ; 1
melhores ; 1
merece ; 1
mesmo ; 3
mestre ; 1
meu ; 4
minha ; 1
minhas ; 1
momento ; 1
morte ; 1
morto ; 1
mostrando ; 1
motivacional ; 1
motos ; 1
mundo ; 4
médico ; 2
música ; 1
na ; 1
nada ; 1
nascemos ; 1
necessárias ; 1
nenhuma ; 1
nerd ; 1
no ; 4
noite ; 1
nos ; 3
nossa ; 5
nosso ; 3
nossos ; 1
novamente ; 3
novas ; 1
novo ; 1
nunca ; 2
não ; 18
nós ; 2
o ; 21
obrigado ; 2
obstáculos ; 1
olha ; 1
onde ; 1
opinião ; 1
oportunidades ; 1
os ; 12
ou ; 1
outros ; 3
ouvi ; 1
ouvir ; 1
palco ; 1
palhaço ; 1
pano ; 1
para ; 11
parabenizaram ; 2
parece ; 1
pena ; 2
pequeno ; 1
permissão ; 1
piada ; 2
poderoso ; 1
poderosos ; 1
poema ; 1
por ; 2
poupar ; 1
pra ; 3
preferidas ; 1
presença ; 1
presidente ; 1
primeiros ; 1
pro ; 1
pronto ; 1
prêmio ; 1
pássaro ; 1
quando ; 1
quantas ; 1
que ; 27
quem ; 2
quero ; 1
r ; 3
ri ; 1
ricos ; 1
rock ; 2
roquete ; 1
rufam ; 1
saiba ; 1
sangue ; 1
sapeia ; 1
sapo ; 1
se ; 10
segredo ; 1
sei ; 1
sejamos ; 2
selvagem ; 1
sem ; 1
sendo ; 1
sente ; 1
sentido ; 1
sentir ; 1
ser ; 1
serve ; 1
servem ; 1
setembro ; 1
seu ; 3
show ; 2
si ; 2
sim ; 1
simples ; 1
sintam ; 1
sobre ; 1
somente ; 1
sortudos ; 1
sou ; 4
sua ; 2
suas ; 1
sucesso ; 1
sábios ; 1
são ; 2
só ; 2
talento ; 1
tambores ; 1
tem ; 1
tentar ; 3
ter ; 1
terminar ; 1
testemunhem ; 1
times ; 1
tirem ; 1
to ; 1
todo ; 2
todos ; 7
traficante ; 1
tratamento ; 1
tribute ; 1
tudo ; 1
turbulência ; 1
um ; 2
uma ; 6
v ; 1
vago ; 1
vai ; 4
vale ; 1
vamos ; 1
vejam ; 1
venta ; 1
vento ; 1
ver ; 1
versão ; 1
vez ; 1
vezes ; 3
vi ; 1
vida ; 3
vivo ; 1
vocalista ; 1
você ; 6
vocês ; 1
volta ; 1
vou ; 2
vão ; 1
à ; 1
é ; 12
ótimo ; 1
