word ; frequency
$emotion*$ ; 9
$emotion+$ ; 4
$emotion-$ ; 3
$foreign$ ; 433
$laugh$ ; 8
$name$ ; 146
$oov$ ; 6
a ; 104
aberto ; 1
abertura ; 1
abre ; 1
absurdo ; 1
abusados ; 1
acabar ; 1
acabei ; 5
academia ; 1
acalma ; 1
aceite ; 1
acertei ; 1
acerto ; 1
acha ; 1
achar ; 1
achei ; 2
aches ; 1
acho ; 12
acima ; 1
acompanhando ; 1
acontecer ; 1
aconteceu ; 1
acordei ; 1
acredito ; 1
adeus ; 1
adianta ; 1
adicionou ; 1
adivinha ; 1
adulta ; 1
aerotrem ; 1
afinal ; 1
afirmação ; 1
agora ; 1
aguardando ; 1
aguardem ; 1
aguardo ; 1
ah ; 5
ainda ; 6
ajudando ; 1
ajudou ; 1
alcatraz ; 1
aleatória ; 1
algum ; 2
alguma ; 1
alguém ; 1
alheia ; 1
ali ; 1
alianças ; 1
alma ; 1
alternativa ; 1
alto ; 1
altura ; 1
alucinei ; 1
aluno ; 2
alunos ; 2
além ; 1
alô ; 2
am ; 1
amanhã ; 3
americano ; 1
amiga ; 2
amigos ; 4
amo ; 2
amor ; 6
animado ; 1
aniversário ; 1
anjo ; 1
ano ; 4
anos ; 4
ansiedade ; 2
ansiosamente ; 1
antigamente ; 1
ao ; 3
aos ; 2
aparece ; 1
apartamento ; 1
apenas ; 1
apesar ; 1
apoiando ; 1
apoiar ; 1
aprende ; 1
aprendizado ; 2
apresentação ; 2
após ; 1
aquele ; 1
aqui ; 6
aquilo ; 1
ar ; 2
arcaicos ; 1
are ; 3
arquivo ; 1
arrogante ; 1
arrogância ; 1
artes ; 1
artista ; 1
as ; 10
assim ; 1
assistir ; 1
assustem ; 1
asteróide ; 1
at ; 3
atacado ; 1
ativamente ; 1
atividades ; 2
atores ; 1
atrás ; 1
atual ; 1
até ; 3
aula ; 3
automóvel ; 1
autora ; 1
av ; 1
avaliação ; 1
avatares ; 1
avisou ; 1
ações ; 3
aí ; 10
b ; 1
babe ; 1
bacana ; 3
bacon ; 1
baixar ; 1
baixo ; 1
base ; 1
baseado ; 1
basicamente ; 1
batendo ; 1
baterias ; 1
beijo ; 2
beijos ; 2
beleza ; 1
bem ; 6
bicicleta ; 1
bicicletas ; 1
bife ; 1
big ; 2
birra ; 1
blog ; 4
boa ; 7
boas ; 4
bolado ; 1
bolo ; 1
bolso ; 1
bom ; 5
bota ; 2
branco ; 1
brasileira ; 1
brasileiros ; 1
brilho ; 1
brincadeira ; 1
brincando ; 2
busca ; 1
buscar ; 1
bóson ; 1
cabeça ; 1
cabo ; 1
cachorra ; 1
cachorro ; 1
cactos ; 1
cada ; 2
cadeia ; 1
cai ; 1
cair ; 1
caixa ; 1
caleidoscopiando ; 1
calmaria ; 1
caminhão ; 1
campus ; 1
canais ; 1
candidato ; 1
candidatos ; 1
cantando ; 1
cantores ; 1
caralho ; 2
carnaval ; 1
carro ; 1
carros ; 1
cartas ; 2
casa ; 11
castanha-do-pará ; 1
causa ; 1
caverna ; 1
cd ; 1
cedo ; 1
cegueira ; 1
central ; 1
centro ; 2
cenário ; 1
ceo ; 1
cerca ; 1
certa ; 1
certamente ; 3
certo ; 3
chama ; 1
chamou ; 1
chega ; 5
chegamos ; 2
chegar ; 1
chego ; 1
chegou ; 1
cheia ; 1
cheiroso ; 1
chocolate ; 1
chorando ; 1
chuva ; 1
chão ; 1
ciclista ; 1
ciclofaixa ; 2
ciclofaixas ; 1
cidade ; 2
cidadão ; 1
científica ; 1
cima ; 1
cinematográfico ; 1
ciências ; 1
claramente ; 1
claro ; 2
clichê ; 1
cliente ; 1
clube ; 1
clubinho ; 1
clássica ; 1
coisa ; 6
coisas ; 4
cola ; 1
coloca ; 1
colocar ; 1
colorida ; 2
