word ; frequency
$emotion+$ ; 1
$foreign$ ; 101
$laugh$ ; 1
$name$ ; 99
$oov$ ; 42
a ; 60
abaixe ; 1
abril ; 1
abrirão ; 1
abriu ; 1
acerto ; 1
acertou ; 1
acha ; 1
acontece ; 1
acordo ; 1
acredita ; 1
acreditam ; 1
acusações ; 2
adicionado ; 2
adolescente ; 1
adorável ; 1
afastamento ; 1
afastar ; 1
afastei ; 1
afirma ; 1
agendamento ; 1
agora ; 3
agressão ; 1
ainda ; 2
aja ; 1
ajunta ; 1
alegando ; 1
alegria ; 1
algo ; 1
algum ; 1
alguma ; 1
algumas ; 1
alguns ; 1
alguém ; 2
alto ; 1
aluno ; 1
alunos ; 3
além ; 1
amigo ; 1
analítica ; 1
andar ; 2
ano ; 6
anos ; 3
antes ; 1
antigo ; 1
ao ; 7
aos ; 2
aparecendo ; 1
apenas ; 2
aplaudam ; 1
aplicativo ; 1
aplicações ; 1
apoiar ; 1
aprenderam ; 1
aprendizado ; 1
apresentar ; 2
apto ; 1
apêndice ; 2
após ; 1
aquela ; 1
aqueles ; 2
aqui ; 4
ar ; 1
are ; 1
areia ; 1
argumentos ; 1
arquivo ; 1
arrebentarão ; 1
artigos ; 1
as ; 23
assim ; 1
assistir ; 1
assunto ; 1
até ; 3
autêntica ; 1
açude ; 2
aí ; 5
background ; 1
balanceada ; 1
bandeira ; 1
bandidos ; 1
baseado ; 1
bastou ; 1
batalhas ; 1
batam ; 1
batem ; 1
bater ; 5
bateu ; 2
bela ; 1
bem ; 3
blocos ; 1
bloqueado ; 1
bloqueando ; 1
bloqueante ; 1
bolso ; 1
bom ; 1
bostidão ; 1
bota ; 1
brasileira ; 1
brasileiro ; 2
bugou ; 1
burro ; 1
cabeça ; 1
cachorro ; 1
cadeia ; 1
cadê ; 1
caiu ; 1
camarada ; 1
campina ; 1
canas ; 1
cantará ; 1
cara ; 1
caralho ; 1
caramba ; 1
caras ; 1
carro ; 2
casa ; 2
caçador ; 1
cegos ; 1
celebrado ; 1
celular ; 1
cerimônia ; 1
certo ; 1
cervos ; 1
chacais ; 1
chamada ; 2
chamava ; 1
chame ; 1
chamou ; 1
chego ; 1
chegou ; 1
chorar ; 1
chupando ; 1
chuveiro ; 1
cinco ; 1
citada ; 1
citam ; 1
ciência ; 1
clamavam ; 1
clara ; 1
claro ; 1
coisa ; 2
coisas ; 2
colabora ; 1
coletivo ; 1
colocados ; 1
com ; 19
combustível ; 2
comem ; 1
comemorativo ; 1
começar ; 1
começaram ; 1
começou ; 1
comida ; 1
comigo ; 2
como ; 7
companhia ; 1
compartilhavam ; 1
compiladores ; 1
comprei ; 1
comprometidos ; 1
comprometimento ; 1
comum ; 1
comuns ; 1
conclusão ; 1
concurso ; 1
conhece ; 1
conhecem ; 1
conhecimento ; 1
conheça ; 1
conseguir ; 2
conselhos ; 1
contas ; 4
contato ; 1
continuamos ; 1
continuarão ; 1
conto ; 1
conversa ; 1
copa ; 1
corja ; 1
corporal ; 1
corrupção ; 2
cotovelo ; 1
coxas ; 3
coxos ; 1
crescerá ; 1
criada ; 1
criança ; 2
crianças ; 1
criatura ; 1
criei ; 1
cristo ; 1
cristãos ; 1
crucifica-o ; 2
curiosamente ; 2
curte ; 1
custoso ; 1
cálculo ; 1
cão ; 2
código ; 1
da ; 23
dado ; 1
dança ; 1
dar ; 4
