word ; frequency
$emotion*$ ; 2
$foreign$ ; 197
$laugh$ ; 16
$name$ ; 122
$oov$ ; 11
a ; 67
abaixo ; 1
abastados ; 1
abate ; 1
abaçaiado ; 2
abra ; 1
abraçando ; 1
abriu ; 1
absurdos ; 1
aceita ; 1
acha ; 2
acham ; 1
achar ; 1
achei ; 1
acho ; 2
acontece ; 1
acordado ; 1
acredita ; 1
acreditam ; 1
acusa ; 1
aderido ; 1
adora ; 1
adoro ; 1
agendas ; 1
agora ; 6
agradecer ; 1
agradeço ; 1
ainda ; 4
ajudar ; 1
algo ; 1
algum ; 1
alguma ; 2
algumas ; 1
alguns ; 1
alguém ; 2
alheia ; 1
ali ; 2
altura ; 1
além ; 1
am ; 3
amados ; 1
amanhã ; 1
ambiental ; 1
amigo ; 3
amigos ; 2
amizade ; 2
amo ; 2
amor ; 4
anda ; 1
animais ; 2
animes ; 1
aniversário ; 1
anos ; 4
antes ; 3
antigamente ; 1
ao ; 9
aos ; 1
apelido ; 1
apenas ; 3
aprendendo ; 1
aprendi ; 1
aproveitando ; 1
aprovo ; 1
após ; 1
aquela ; 1
aquelas ; 1
aquele ; 5
aqueles ; 1
aqui ; 4
aquilo ; 2
argumento ; 1
ariou ; 1
armar ; 1
armas ; 1
artista ; 1
as ; 8
assim ; 3
assistam ; 1
assiste ; 1
assistir ; 1
assuntos ; 1
at ; 1
atelier ; 1
atenção ; 1
atos ; 2
atrapalha ; 1
atraso ; 1
através ; 2
atrás ; 1
até ; 5
aulas ; 1
avaliação ; 1
avançada ; 1
avenida ; 1
aventurar ; 1
avisa ; 1
avisar ; 1
avó ; 2
ação ; 1
aí ; 8
bacana ; 2
baixa ; 1
baixo ; 1
bandido ; 2
barraco ; 1
baseadas ; 1
batem ; 1
bater ; 1
beira ; 1
bem ; 8
blitz ; 1
boa ; 4
boas ; 1
boicotar ; 1
bolo ; 1
bom ; 8
bordão ; 1
bosta ; 1
brasileira ; 1
brasão ; 1
bravos ; 1
brios ; 1
brócolis ; 1
burguês ; 1
cada ; 4
cadastrado ; 1
café ; 2
cai ; 3
caminha ; 1
camiseta ; 1
canalhas ; 1
capuz ; 1
cara ; 4
caracteres ; 1
carne ; 1
caro ; 1
caros ; 1
cartaz ; 1
casa ; 1
castrar ; 1
causa ; 3
cavalheirismo ; 1
caída ; 1
cbf ; 1
celular ; 1
cereja ; 1
certamente ; 1
certeza ; 1
cerveja ; 1
chama ; 1
chamado ; 1
chamar ; 1
chamá-la ; 1
chapa ; 1
charuto ; 1
chega ; 1
chegar ; 1
chegava ; 1
chegou ; 2
cheio ; 1
chiclete ; 1
chileno ; 1
choca ; 1
chores ; 2
chuvosa ; 1
cidade ; 1
cidadão ; 3
cientificamente ; 1
cientista ; 1
cinco ; 2
cinema ; 2
claridade ; 1
claro ; 3
classe ; 1
clipe ; 1
coisa ; 5
coisas ; 2
coloca ; 3
colocava ; 1
coloque ; 1
colorida ; 1
colégios ; 1
com ; 24
comandos ; 1
combate ; 1
combina ; 1
combinam ; 1
come ; 1
comemorando ; 1
comentar ; 2
comentários ; 1
comer ; 2
cometem ; 1
começando ; 2
começar ; 1
comida ; 1
comigo ; 5
como ; 12
companhias ; 1
compartilhou ; 1
completou ; 1
