word ; frequency
$foreign$ ; 17
$laugh$ ; 1
$name$ ; 134
a ; 12
abençoando ; 1
abrace ; 1
abraço ; 2
aceita-se ; 1
achei ; 1
agradecer ; 1
agradeço ; 1
ama ; 1
amei ; 1
amigos ; 1
amo ; 1
amor ; 1
ampliado ; 1
aniversário ; 1
anos ; 1
anti-estresse ; 1
ao ; 2
apartamento ; 1
apoio ; 1
aprender ; 1
aprendizado ; 1
apresentando ; 1
apresentação ; 1
apto ; 1
aqui ; 1
artes ; 1
as ; 2
atentos ; 1
atual ; 1
aérea ; 2
aí ; 1
bairro ; 1
barros ; 2
batalhou ; 1
beijo ; 2
beijos ; 3
boa ; 4
boas ; 1
bom ; 16
br ; 1
brincadeira ; 1
cachecóis ; 1
capas ; 3
carinho ; 2
centro ; 2
chegar ; 1
chispa ; 1
com ; 8
começando ; 1
comissária ; 2
comissário ; 2
como ; 2
confiram ; 1
conforte ; 1
contemporânea ; 1
contemporâneo ; 1
continue ; 1
copa ; 1
coração ; 2
cozinha ; 1
crescer ; 1
cultural ; 2
curiosidade ; 1
curso ; 2
da ; 5
dance ; 1
dança ; 3
de ; 15
deixadas ; 1
deixou ; 2
dentre ; 1
depois ; 2
deseja ; 1
desistiu ; 1
dia ; 18
digna ; 1
do ; 2
domingo ; 2
e ; 23
ela ; 3
em ; 6
empresa ; 3
encomenda ; 1
enorme ; 1
entrada ; 1
essa ; 2
estamos ; 1
estar ; 1
estarei ; 1
estou ; 1
está ; 4
eu ; 3
falaram ; 1
familiares ; 1
família ; 2
favor ; 1
faz ; 1
fazendo ; 1
feira ; 1
felicidade ; 1
felizes ; 1
filho ; 3
fiquem ; 1
foco ; 1
fofo ; 1
foi ; 2
fone ; 1
força ; 1
foto ; 1
fé ; 1
ganhar ; 1
gel ; 1
gente ; 1
gol ; 2
gostei ; 1
gp ; 3
grande ; 2
gratuita ; 1
grupo ; 1
guerreira ; 1
hoje ; 1
honestidade ; 1
hotel ; 1
http ; 1
idealizando ; 1
impressionante ; 1
imóvel ; 1
internada ; 1
irmãos ; 1
isso ; 3
já ; 2
lado ; 1
legenda ; 1
lembranças ; 1
lembrei ; 1
li ; 1
liberdade ; 1
linda ; 1
lindinho ; 1
lindo ; 7
literalmente ; 1
living ; 1
lutando ; 1
lutou ; 2
maio ; 1
mamita ; 1
mandem ; 1
maravilhoso ; 1
marca ; 1
mas ; 1
matando ; 2
me ; 2
meditando ; 1
melhor ; 2
meu ; 5
meus ; 1
minha ; 6
momento ; 4
momentos ; 3
muitas ; 3
muito ; 6
muitos ; 1
mágico ; 1
mãe ; 3
na ; 3
neste ; 1
no ; 5
nos ; 1
nostálgico ; 2
nunca ; 1
não ; 2
o ; 6
obrigada ; 1
obrigado ; 1
olha ; 2
olhada ; 1
olhem ; 2
ombro ; 1
ontem ; 1
oração ; 1
orações ; 1
orem ; 1
os ; 1
outras ; 1
padrão ; 1
palavra ; 1
palavras ; 1
para ; 1
parou ; 1
passado ; 1
passou ; 1
paz ; 1
pedindo ; 1
pela ; 2
pelas ; 1
pelo ; 1
pena ; 2
penha ; 3
pereira ; 2
perfeito ; 1
pessoa ; 1
pessoas ; 1
peço ; 1
pilatear ; 1
pilates ; 1
por ; 4
pra ; 1
preconceito ; 1
primeira ; 3
primeiro ; 1
princesa ; 1
profissional ; 1
próximo ; 1
quando ; 2
quartos ; 1
que ; 14
quem ; 1
quer ; 1
quero ; 2
refletindo ; 1
religiosa ; 1
repassem ; 1
residencial ; 1
respeito ; 1
resultado ; 1
resumiram ; 1
retiro ; 1
reunida ; 1
revoltada ; 1
risos ; 2
rápido ; 1
saudade ; 1
saudades ; 1
se ; 1
segunda ; 3
segundo ; 1
sem ; 1
semana ; 2
semestre ; 1
sempre ; 1
sentindo ; 1
ser ; 2
seu ; 1
sexta-feira ; 1
silêncio ; 1
sinto ; 1
sofrer ; 1
sp ; 1
são ; 1
sério ; 1
também ; 1
tarde ; 3
tata ; 1
te ; 4
teatro ; 2
tempo ; 1
tenham ; 1
tentando ; 1
ter ; 2
tia ; 4
tio ; 1
todos ; 10
toucas ; 1
trabalho ; 1
trânsito ; 1
tudo ; 1
tão ; 1
um ; 5
uma ; 5
unhas ; 2
união ; 1
usp ; 1
utilizaria ; 1
vaga ; 1
vale ; 1
venha ; 1
venham ; 2
verdade ; 1
vezes ; 1
vibrações ; 1
vida ; 4
vivido ; 1
voa ; 1
voar ; 1
vocacional ; 1
você ; 2
vocês ; 4
voo ; 2
www ; 1
à ; 4
às ; 1
é ; 1
ótima ; 1
ótimo ; 1
