word ; frequency
$emotion*$ ; 5
$emotion+$ ; 2
$emotion-$ ; 1
$foreign$ ; 65
$laugh$ ; 29
$name$ ; 124
$oov$ ; 7
a ; 23
acará ; 1
aceita ; 1
achando ; 1
acho ; 3
administração ; 1
adorei ; 1
adorou ; 1
agora ; 7
agradeço ; 1
aguardem ; 1
algum ; 1
alma ; 1
almoço ; 2
amanhã ; 1
amiga ; 2
amigos ; 2
amor ; 1
animais ; 1
anime ; 1
antigamente ; 1
antigas ; 1
apaga ; 1
apenas ; 1
apoio ; 1
apresentação ; 1
aquele ; 2
aqui ; 1
ar ; 1
as ; 5
até ; 2
avenida ; 2
açafrão ; 1
aí ; 4
baixinho ; 1
balas ; 1
banho ; 1
basta ; 1
beijo ; 1
beijos ; 1
bem ; 1
bienal ; 1
biscoito ; 1
boa ; 1
bocós ; 1
bom ; 1
bombas ; 1
book ; 1
borracha ; 1
bota ; 1
brigando ; 2
brincando ; 1
bússola ; 1
cachorro ; 1
cadê ; 4
café ; 1
caio ; 5
calculados ; 1
candidatos ; 1
cantando ; 2
careca ; 1
casa ; 3
casei ; 1
castigo ; 1
causa ; 3
cedo ; 1
chamada ; 1
chateada ; 1
chega ; 2
chegar ; 2
chip ; 1
cima ; 1
circo ; 1
clamor ; 1
cobraram ; 1
coisa ; 2
coisas ; 1
com ; 11
comem ; 1
como ; 1
conceitual ; 1
concordam ; 1
condicionado ; 1
consegui ; 1
conseguir ; 1
continuando ; 1
contra ; 4
contribui ; 1
copa ; 2
copas ; 1
coração ; 3
corrupção ; 1
cortei ; 1
cozinha ; 1
cristo ; 1
cruel ; 1
cálculo ; 1
da ; 10
das ; 1
de ; 23
decide ; 2
definição ; 1
deitado ; 2
deixar ; 1
democracia ; 1
demorar ; 1
depois ; 3
deram ; 1
descansando ; 1
descobrir ; 1
desculpas ; 1
desses ; 1
destila ; 1
detalhes ; 1
devagar ; 1
dia ; 4
dificuldade ; 1
digno ; 1
divas ; 1
do ; 16
dois ; 1
don ; 2
dormir ; 1
duvida ; 1
dói ; 1
e ; 37
ela ; 1
ele ; 1
em ; 9
emoção ; 1
enchente ; 1
enfoque ; 1
enrolando ; 1
entenderem ; 1
entrada ; 1
entrar ; 1
era ; 2
esbanjando ; 1
escroto ; 1
esforço ; 1
espalhou ; 1
espera ; 1
estado ; 1
estiveram ; 1
estou ; 2
estudo ; 1
está ; 3
estávamos ; 1
eu ; 5
exposição ; 1
faculdade ; 2
faculdades ; 1
falando ; 1
falar ; 1
fale ; 1
falta ; 2
família ; 2
fazer ; 1
fechada ; 1
feliz ; 4
ficam ; 1
ficar ; 2
ficou ; 1
fifa ; 1
filme ; 1
fim ; 1
final ; 1
finalmente ; 1
fiz ; 1
foi ; 2
formal ; 1
foto ; 1
fotos ; 1
freire ; 9
fui ; 1
fundo ; 1
fuvest ; 1
game ; 1
ganhar ; 1
garanto ; 1
gastar ; 1
gente ; 1
genética ; 1
gigante ; 1
go ; 2
governo ; 2
graça ; 1
graças ; 1
grita ; 1
guiará ; 1
habitação ; 1
hoje ; 3
hora ; 1
horas ; 1
i ; 3
ido ; 1
if ; 1
ignora ; 1
in ; 1
incompetência ; 1
injustiça ; 1
investigação ; 1
ir ; 4
irmã ; 1
isso ; 3
it ; 2
jantando ; 1
jogo ; 1
jogos ; 1
já ; 5
k ; 1
lado ; 1
lamentável ; 1
lançamento ; 2
lego ; 1
