word ; frequency
$foreign$ ; 35
$laugh$ ; 8
$name$ ; 117
$oov$ ; 7
a ; 13
abelha ; 1
abraçasse ; 1
acaba ; 1
acerola ; 1
acordou ; 2
adeus ; 1
adorei ; 1
agora ; 1
ainda ; 2
alguém ; 1
alho ; 2
altas ; 2
amanhã ; 1
amei ; 2
amigas ; 2
amnésia ; 1
amo ; 4
amor ; 2
anatomia ; 1
animação ; 1
aniversário ; 1
ano ; 5
anos ; 1
apenas ; 5
aplicativo ; 1
aqui ; 1
aquilo ; 1
armário ; 1
as ; 4
atrasado ; 1
até ; 2
augustando ; 1
aula ; 1
aí ; 1
baiana ; 1
banho ; 1
batata ; 1
bebemos ; 1
beber ; 3
bebo ; 1
bem ; 1
bixetes ; 1
bloco ; 1
bolo ; 1
bom ; 1
branco ; 1
brasileiro ; 1
brisas ; 4
bronzeada ; 2
bugou ; 1
cabelo ; 2
cadastrem ; 1
cadê ; 2
calor ; 2
cama ; 1
cantam ; 1
carnaval ; 3
cerveja ; 3
cervejadas ; 1
chama ; 1
chato ; 2
choram ; 1
chove ; 2
chupa ; 1
chuva ; 1
chão ; 1
cigana ; 1
cinto ; 1
cliquem ; 1
clínica ; 1
com ; 14
começou ; 1
comida ; 1
como ; 2
companheira ; 1
companheiras ; 2
conhecia ; 1
consulta ; 1
contraste ; 3
corações ; 1
céu ; 1
da ; 6
das ; 1
de ; 18
deito ; 1
demais ; 1
demore ; 1
depressão ; 1
descalço ; 1
deseje ; 1
desejos ; 1
dia ; 4
dispensa ; 1
diz ; 1
dizer ; 1
do ; 5
dos ; 1
e ; 10
eachlindas ; 1
ela ; 1
elas ; 2
em ; 2
embelezar ; 1
emocionada ; 1
emoções ; 1
empina ; 1
encalhada ; 1
encontrei ; 1
energia ; 1
energias ; 1
engraçada ; 1
enrola ; 1
enrolando ; 1
errado ; 1
escolha ; 1
esmagasse ; 1
especial ; 1
espera ; 1
esperando ; 1
esquece ; 1
esquisita ; 1
essa ; 3
essas ; 3
esse ; 2
esta ; 1
estampada ; 1
estava ; 2
estilo ; 2
estranha ; 1
estudos ; 1
está ; 1
eu ; 5
existe ; 1
existir ; 1
falam ; 2
faltando ; 1
faltar ; 1
faltou ; 1
fantasia ; 2
farras ; 1
favor ; 1
fazendo ; 1
fazer ; 2
felicidade ; 1
feliz ; 4
festa ; 6
festas ; 2
ficam ; 1
filosofando ; 1
finalmente ; 1
fiquei ; 1
fizerem ; 1
flor ; 1
fode ; 1
foi ; 1
foto ; 4
frase ; 1
frio ; 2
frota ; 1
fui ; 1
fácil ; 1
férias ; 1
fígado ; 1
galera ; 1
ganham ; 1
gargalhadas ; 1
gente ; 4
gentil ; 1
gigante ; 2
girl ; 1
gosta ; 1
grande ; 1
grátis ; 1
gêmeas ; 1
gênero ; 1
hambúrguer ; 1
histórias ; 1
hoje ; 1
humano ; 1
i ; 3
imperfeições ; 1
in ; 1
incrível ; 1
independente ; 1
inesquecível ; 1
integração ; 5
irmã ; 5
isso ; 2
it ; 1
já ; 1
lado ; 1
largo ; 1
las ; 4
legenda ; 1
lembra ; 1
lemes ; 1
leve ; 1
linda ; 5
lindas ; 3
lindo ; 1
lindos ; 1
linguicets ; 4
linguiça ; 1
link ; 1
loucuras ; 1
luz ; 1
m ; 1
mais ; 5
mar ; 1
maravilhoso ; 1
marca ; 1
mas ; 3
matar ; 1
matos ; 1
me ; 4
melhor ; 1
melhores ; 4
meninas ; 1
mercado ; 1
merece ; 1
mesmo ; 1
meu ; 1
micos ; 1
mil ; 1
mim ; 1
minha ; 2
minhas ; 2
ministério ; 2
modelo ; 1
moita ; 1
molhado ; 1
momento ; 1
momentos ; 1
moura ; 1
muda ; 1
muito ; 5
mulheres ; 1
muriçoca ; 1
na ; 8
nada ; 2
namorado ; 1
nas ; 1
negativa ; 1
nenhuma ; 1
nervosismo ; 1
nesse ; 2
neves ; 2
no ; 5
noite ; 5
nossa ; 3
nosso ; 3
nostalgia ; 1
novo ; 3
numa ; 1
nunca ; 2
não ; 17
o ; 18
obrigada ; 1
obrigado ; 1
obsdelícia ; 2
obstetrícia ; 6
obstétrica ; 1
oi ; 1
ontem ; 1
open ; 1
orgulho ; 1
original ; 2
os ; 3
osso ; 1
ou ; 2
outrossim ; 1
palavras ; 1
para ; 4
parabéns ; 1
parceria ; 2
parindo ; 1
passar ; 1
passeio ; 1
paulista ; 1
país ; 1
perfeita ; 1
pergunta ; 1
permitida ; 1
pessoas ; 1
pie ; 1
pijama ; 1
pinga ; 1
piroca ; 1
pisando ; 1
planejado ; 1
pode ; 1
podia ; 1
pois ; 1
por ; 2
porque ; 1
posando ; 1
positivas ; 1
postando ; 1
pousar ; 1
