word ; frequency
$emotion+$ ; 1
$foreign$ ; 164
$laugh$ ; 5
$name$ ; 83
$oov$ ; 8
a ; 32
abastecidas ; 1
abençoado ; 1
abusadas ; 1
achar ; 1
acompanhar ; 1
acompanhem ; 1
aconteceu ; 1
acordei ; 1
acostumar ; 1
acreditando ; 1
acreditar ; 1
admiração ; 1
agasalho ; 2
agora ; 3
agradecer ; 1
agradecimento ; 1
agridoce ; 2
ainda ; 3
ajuda ; 1
alegrar ; 2
alegrias ; 1
alguma ; 1
alma ; 1
alto ; 2
além ; 1
alô ; 1
ama ; 1
amiga ; 3
amigos ; 6
amiguinhos ; 1
amizade ; 2
amo ; 1
amor ; 7
amém ; 1
animadíssima ; 1
anjinho ; 1
ano ; 4
anos ; 3
antes ; 1
ao ; 4
apaixonada ; 1
apaixonei ; 1
apenas ; 6
apesar ; 1
aplicando ; 1
apoiam ; 1
apoio ; 1
aprender ; 1
aprendizado ; 1
apresentação ; 1
aquele ; 1
aqueles ; 1
aqui ; 1
ar ; 1
araras ; 1
are ; 1
arrasou ; 1
as ; 6
assim ; 2
aterrizar ; 1
até ; 5
aula ; 1
automação ; 1
azul ; 1
aí ; 3
baile ; 1
baixo ; 1
bar ; 2
barrancos ; 1
barras ; 1
beber ; 1
beijo ; 1
beijos ; 1
beiça ; 1
beleza ; 1
belíssimas ; 1
bem ; 3
bicha ; 1
bixete ; 1
blecaute ; 1
bloco ; 5
blogueira ; 1
blogueiras ; 1
blusa ; 1
bola ; 1
bolo ; 1
bom ; 2
bonitos ; 1
bons ; 1
br ; 1
brinde ; 1
cabelo ; 2
cabem ; 1
cada ; 1
café ; 1
caio ; 1
calor ; 1
camelo ; 1
campanha ; 2
cantar ; 1
capeta ; 1
capital ; 1
cara ; 3
carinho ; 2
carnaval ; 2
casa ; 1
casamento ; 1
causa ; 2
ceia ; 1
ceiados ; 1
celebrando ; 1
celebrar ; 3
chamando ; 1
chamar ; 2
chefe ; 2
chega ; 2
chegando ; 1
chique ; 1
chorando ; 1
chorar ; 1
chão ; 1
cidade ; 1
cima ; 1
cinco ; 1
civilizada ; 1
closes ; 1
co ; 1
coisa ; 1
coisas ; 1
colação ; 2
colegagem ; 1
colegas ; 1
colher ; 1
com ; 6
comandam ; 1
comemorada ; 1
começo ; 1
começou ; 1
comigo ; 3
como ; 4
complexos ; 1
compra ; 1
comprando ; 1
comunicar ; 1
conhecido ; 1
consegue ; 1
consigo ; 1
construímos ; 1
contagem ; 1
contigo ; 1
continua ; 1
convicção ; 1
copa ; 2
corre ; 1
correr ; 1
corte ; 1
cortei ; 1
cota ; 1
cresceu ; 1
cruzado ; 1
cu ; 1
cuidando ; 2
culto ; 1
curei ; 1
curtam ; 1
curto ; 1
céu ; 1
da ; 13
dado ; 1
dar ; 2
das ; 4
de ; 57
define ; 2
dei ; 2
deitada ; 1
deixado ; 1
deixem ; 1
depois ; 2
deram ; 1
desapegar ; 1
descendência ; 1
descobre ; 1
descolados ; 1
descubra ; 2
desculpa ; 1
desde ; 2
desejamos ; 1
desejo ; 1
desenhos ; 1
dessa ; 4
desse ; 1
desses ; 1
desta ; 1
destruidor ; 1
determinado ; 1
dia ; 6
diarreia ; 1
dificílimo ; 1
difícil ; 5
direito ; 1
direção ; 1
disso ; 4
dizer ; 2
diário ; 1
do ; 19
doações ; 1
dois ; 1
domingo ; 2
don ; 1
dona ; 1
donzela ; 1
dos ; 8
dublando ; 1
duvidam ; 1
dão ; 1
e ; 38
editorial ; 1
egoísmo ; 1
eis ; 1
ela ; 1
em ; 11
embora ; 1
emocionada ; 2
emoção ; 1
encontro ; 1
enfim ; 1
enorme ; 1
enquanto ; 3
entra ; 2
entrado ; 1
entrando ; 1
entrar ; 1
entre ; 2
então ; 1
envolvidos ; 1
epileticonas ; 1
epiléticos ; 1
equipe ; 1
era ; 1
esbaldar ; 1
escandalizar ; 1
espartilhos ; 1
especial ; 1
esperar ; 1
essa ; 3
esse ; 6
esta ; 2
esteja ; 1
estereótipo ; 1
estivemos ; 1
estou ; 4
está ; 9
eternamente ; 1
