word ; frequency
$emotion*$ ; 2
$foreign$ ; 148
$laugh$ ; 12
$name$ ; 245
$oov$ ; 3
a ; 34
abreviando ; 1
absurdo ; 1
acaba ; 1
acertaram ; 1
achei ; 1
acho ; 3
acordo ; 1
acreditar ; 1
age ; 1
agora ; 1
ainda ; 3
ajudar ; 1
ajudaria ; 1
algo ; 2
algum ; 1
alguma ; 1
algumas ; 1
alguns ; 2
alguém ; 1
aliar ; 1
amiga ; 1
amigos ; 1
analista ; 1
andam ; 1
andar ; 1
anos ; 1
antes ; 1
ao ; 5
aos ; 1
apenas ; 2
aprendam ; 1
apresentador ; 1
aqui ; 1
aquilo ; 1
are ; 1
armas ; 1
arroz ; 1
as ; 4
assembleia ; 1
assim ; 1
assistir ; 1
até ; 3
aulas ; 1
aumentar ; 1
autoritário ; 1
aí ; 2
bandido ; 1
barros ; 1
batalha ; 2
bem ; 1
biscoito ; 1
bixo ; 1
blitzkrieg ; 1
boa ; 1
boas ; 2
bolacha ; 1
bom ; 3
bons ; 1
botões ; 1
brasileiro ; 1
bravo ; 1
brincadeira ; 2
brinco ; 1
bárbara ; 1
cabeça ; 1
caio ; 2
campos ; 1
canal ; 1
cara ; 1
caras ; 1
carregar ; 1
casa ; 1
cavaleiro ; 1
centenário ; 1
centro ; 1
certo ; 1
chamada ; 1
chamado ; 1
chaves ; 1
chuva ; 1
claro ; 1
cobrar ; 2
coincidência ; 2
coisa ; 1
coisas ; 1
coleção ; 1
colher ; 1
colocar ; 1
com ; 9
come ; 2
começaram ; 1
como ; 3
computador ; 2
conceito ; 1
concordar ; 1
consiste ; 1
conta ; 1
continuado ; 1
contra ; 1
contraste ; 1
contrário ; 1
convite ; 1
corpo ; 1
costas ; 1
criança ; 1
crime ; 1
criticar ; 1
cuidado ; 1
câmara ; 2
da ; 4
dados ; 1
das ; 2
de ; 36
defender ; 1
definição ; 1
dele ; 1
deles ; 1
deputados ; 1
derreter ; 1
descer ; 1
descobri ; 1
desconto ; 2
descubro ; 1
desnecessária ; 1
dessas ; 1
desse ; 1
desviado ; 1
detectar ; 1
deu ; 1
deuses ; 1
deve ; 1
devem ; 1
deveria ; 1
devo ; 1
dia ; 1
difícil ; 1
digo ; 2
disso ; 2
dizem ; 1
do ; 11
dos ; 5
droga ; 1
duas ; 1
e ; 17
ele ; 2
eles ; 5
em ; 10
empurrar ; 1
entendam ; 1
entendem ; 1
entender ; 1
entra ; 1
entrar ; 1
era ; 1
errado ; 1
errar ; 1
escolhidos ; 1
especialistas ; 1
espero ; 1
esposas ; 1
esquerda ; 1
essa ; 1
esse ; 3
esses ; 1
esta ; 2
este ; 2
estes ; 1
estou ; 1
estudantes ; 1
estudo ; 1
está ; 3
eterna ; 1
eu ; 15
ex ; 1
exatamente ; 1
explica ; 1
f ; 4
falam ; 1
falar ; 1
falo ; 1
falou ; 1
faltam ; 1
famosos ; 1
fascistas ; 1
favor ; 3
fazem ; 1
fazer ; 7
façamos ; 1
feito ; 1
feministas ; 1
fez ; 1
fico ; 1
ficção ; 2
filme ; 2
filmes ; 1
final ; 2
fizerem ; 1
foco ; 1
foi ; 2
for ; 1
fora ; 1
foram ; 1
forma ; 1
fosse ; 1
foto ; 1
funcionar ; 1
fé ; 1
ganha ; 1
gastar ; 1
genial ; 1
gente ; 1
geral ; 1
gostar ; 1
grandes ; 2
haste ; 2
hidráulica ; 1
hipocrisia ; 1
hipocrisias ; 1
honestidade ; 1
http ; 1
i ; 5
ice ; 1
ide ; 1
ideia ; 3
ideologia ; 1
if ; 2
igual ; 1
igualdade ; 1
imagem ; 1
importantes ; 3
in ; 1
incluindo ; 1
incluírem ; 1
incrível ; 1
informe ; 1
inglês ; 1
inimigo ; 1
interessa ; 1
intervalo ; 1
invadir ; 1
irônico ; 1
is ; 4
isso ; 7
it ; 2
jeito ; 1
jogo ; 1
jogos ; 1
juro ; 3
justifica ; 1
já ; 1
k ; 4
ketchup ; 1
king ; 2
laboratório ; 1
lamentável ; 1
levando ; 1
levaram ; 1
leve ; 1
liberal ; 1
lista ; 4
listar ; 1
listas ; 1
livrar ; 1
livros ; 2
logo ; 1
lutas ; 1
lá ; 1
m ; 1
maiores ; 1
maioridade ; 1
mais ; 4
maldita ; 1
mando ; 1
manhã ; 1
manifestantes ; 2
manobra ; 1
marcado ; 1
marcar ; 1
marcou ; 1
marque ; 1
mas ; 5
mate ; 1
matéria ; 1
me ; 7
medo ; 1
melhor ; 3
melhores ; 1
melissa ; 1
menor ; 1
menos ; 1
mente ; 1
mera ; 1
mesmo ; 3
mestre ; 1
meu ; 2
meus ; 3
mil ; 1
mim ; 1
minha ; 4
minutos ; 1
momentos ; 1
more ; 1
morrer ; 1
morte ; 2
mostra ; 1
mostrar ; 1
moura ; 1
movido ; 1
muda ; 2
muita ; 1
muito ; 4
mundo ; 4
máxima ; 1
música ; 1
na ; 7
nacional ; 1
nada ; 3
nas ; 2
nem ; 2
nenhuma ; 1
nesses ; 1
ninja ; 1
no ; 3
nogueira ; 1
nos ; 4
nossos ; 1
nova ; 1
novamente ; 2
novo ; 1
nunca ; 1
não ; 16
o ; 27
obras ; 2
of ; 5
oficiais ; 1
olhos ; 1
opinião ; 1
opressores ; 1
os ; 6
ou ; 5
outra ; 1
outros ; 2
pai ; 1
paladinos ; 1
para ; 16
parece ; 2
passível ; 1
país ; 1
pela ; 2
pena ; 2
penal ; 1
pensar ; 1
pense ; 1
penso ; 1
perfil ; 1
pergunta ; 1
pesquisa ; 1
pessoa ; 2
pessoas ; 3
peça ; 1
pizza ; 1
plano ; 1
pneus ; 1
pode ; 1
pois ; 1
polarização ; 1
politreco ; 1
política ; 1
políticas ; 1
por ; 10
porquê ; 1
porrete ; 1
possa ; 2
possamos ; 1
poucos ; 1
pra ; 3
precisam ; 3
preconceito ; 2
preferidas ; 1
preferiria ; 1
presença ; 1
preste ; 1
primeiro ; 1
professores ; 1
programação ; 1
proposto ; 1
protestantes ; 1
protesto ; 1
próprias ; 1
próximo ; 1
puro ; 1
qualidade ; 1
qualquer ; 1
quando ; 1
que ; 38
querem ; 1
