word ; frequency
$emotion*$ ; 4
$foreign$ ; 15
$laugh$ ; 1
$name$ ; 56
$oov$ ; 5
a ; 9
aceitando ; 1
aceito ; 1
acreditava ; 1
agitam ; 1
agitar ; 1
agora ; 1
alcance ; 1
alinhariam ; 1
ama ; 2
amanhã ; 1
ao ; 1
apaguei ; 1
apena ; 1
aqueles ; 1
as ; 4
assada ; 1
assim ; 1
até ; 2
ausentar ; 1
aí ; 1
bebendo ; 1
bebo ; 1
bem ; 1
boa ; 2
bom ; 1
botou ; 1
brilho ; 1
cada ; 2
cair ; 1
caralho ; 2
carnaval ; 1
carência ; 1
casa ; 1
cedo ; 1
cidade ; 1
com ; 6
comer ; 1
começou ; 1
como ; 2
companhia ; 1
concreto ; 1
consigo ; 1
continuar ; 1
continuo ; 1
criá-lo ; 1
cuida ; 1
culpa ; 1
código ; 1
da ; 1
damasceno ; 3
dar ; 1
das ; 1
de ; 10
defeitos ; 1
deitado ; 1
dente ; 1
dentes ; 1
depois ; 3
desculpa ; 1
desculpe-me ; 1
desejo ; 1
dessa ; 1
destino ; 3
dia ; 2
dizer ; 1
do ; 2
dor ; 1
duas ; 1
e ; 8
eles ; 3
em ; 6
embora ; 1
empresa ; 1
encontram ; 1
engole ; 1
então ; 3
escuta ; 1
escutei ; 1
espécie ; 1
esquecido ; 1
esquecimento ; 1
essa ; 2
esse ; 1
esta ; 1
estamos ; 1
estarei ; 1
estava ; 1
estou ; 1
está ; 2
estão ; 2
eterno ; 1
eu ; 6
existe ; 2
expectativas ; 1
fala ; 2
falta ; 1
farra ; 1
fazem ; 1
fazendo ; 1
fazer ; 2
feliz ; 1
ficou ; 1
fim ; 2
firmada ; 1
foda ; 1
foguete ; 1
foi ; 1
folhas ; 1
fora ; 1
frente ; 1
futuro ; 1
fé ; 1
gente ; 2
gira ; 1
hoje ; 3
homem ; 1
humana ; 1
há ; 4
i ; 1
inocente ; 1
inspiração ; 1
inválido ; 1
irmã ; 1
irônico ; 1
is ; 1
isso ; 2
it ; 1
jogar ; 1
jogo ; 1
jogou ; 1
junto ; 1
já ; 1
lembranças ; 1
lendo ; 1
levar ; 3
linha ; 1
logo ; 1
loucura ; 1
mais ; 1
maneira ; 1
mas ; 4
mata ; 1
me ; 2
melhor ; 1
mente ; 1
merda ; 3
mesmo ; 2
meu ; 3
microfone ; 1
mim ; 3
mineira ; 1
minhas ; 1
minutos ; 1
mundo ; 3
máfia ; 1
mãos ; 2
música ; 1
na ; 5
nada ; 1
nas ; 2
natureza ; 1
ninguém ; 2
no ; 2
noite ; 1
nos ; 2
nossa ; 1
novas ; 1
nunca ; 1
não ; 19
nós ; 1
o ; 11
orador ; 1
os ; 3
palavras ; 1
palha ; 2
para ; 2
parte ; 1
pelo ; 1
pensar ; 2
penso ; 1
perde ; 1
perdendo ; 1
perfeito ; 1
pessoal ; 1
pessoas ; 2
pilar ; 1
pinga ; 1
podem ; 3
pois ; 2
porque ; 1
porra ; 1
portanto ; 1
posso ; 1
pra ; 3
prato ; 1
preferiram ; 1
prever ; 1
prospera ; 1
próximo ; 1
purifica ; 1
quanto ; 2
que ; 21
queimada ; 1
queira ; 1
quem ; 8
querem ; 1
quero ; 1
quis ; 1
quão ; 1
ramos ; 2
razão ; 1
raízes ; 2
realidade ; 1
renovando ; 1
renunciado ; 1
repentinamente ; 1
resiste ; 1
riso ; 1
roda ; 2
rodeio ; 1
sabe ; 2
sangue ; 4
satanás ; 2
se ; 9
segundo ; 1
seja ; 1
sem ; 3
sempre ; 1
senhor ; 1
sentimentos ; 1
ser ; 2
seu ; 1
simplesmente ; 1
sobrando ; 1
sociedade ; 1
soco ; 1
solteiro ; 1
sorriso ; 1
sorte ; 1
sou ; 2
sozinho ; 1
sua ; 2
supor ; 1
surgindo ; 1
sábado ; 1
sábios ; 1
são ; 1
só ; 2
t ; 1
tarde ; 1
te ; 1
tempo ; 2
teu ; 1
to ; 1
tocar ; 2
todos ; 1
tomando ; 1
triste ; 2
um ; 3
uma ; 1
vacilão ; 1
vai ; 3
vale ; 1
valendo ; 1
valorizou ; 1
vamos ; 1
vela ; 1
venha ; 1
vez ; 1
vezes ; 1
vida ; 1
vive ; 2
vivo ; 1
você ; 7
volta ; 1
zona ; 1
ânsia ; 1
é ; 13
