word ; frequency
$emotion*$ ; 7
$emotion+$ ; 4
$foreign$ ; 35
$name$ ; 105
$oov$ ; 14
a ; 46
abra ; 1
abraços ; 1
abri ; 1
absurdo ; 1
abundância ; 2
acabei ; 1
academia ; 1
aceitar ; 2
acontece ; 1
acordar ; 1
acostumado ; 1
adolescentes ; 1
adoro ; 2
afaste ; 1
afeto ; 1
afinal ; 1
aflição ; 1
agora ; 5
agradece ; 1
agradecer ; 2
aguardando ; 1
ah ; 1
ainda ; 1
alegra ; 1
alegria ; 1
algo ; 1
almoço ; 1
amam ; 1
amar ; 1
amiga ; 1
amigos ; 1
amo ; 3
amor ; 5
andam ; 1
ando ; 1
aniversário ; 5
anos ; 2
ansiosa ; 2
antes ; 1
ao ; 3
aos ; 1
aparecem ; 1
apenas ; 1
aprendi ; 3
aproveitar ; 1
aproximar ; 1
aqueles ; 2
aqui ; 1
ar ; 1
aranha ; 1
arranjar-me ; 1
arroz ; 1
as ; 7
assim ; 1
assistir ; 2
astral ; 2
ativar ; 1
através ; 2
atuário ; 1
atuários ; 1
até ; 2
auto ; 1
auxílio ; 2
av ; 1
avaliação ; 1
aí ; 4
bagunça ; 1
balança ; 1
bate ; 1
bateria ; 1
baterias ; 1
bateu ; 1
beber ; 1
beijo ; 1
beijos ; 2
bem ; 6
boa ; 2
bolo ; 2
bolonhesa ; 1
bom ; 7
bonito ; 1
brindaram ; 1
brisa ; 1
busca ; 1
café ; 1
caminha ; 1
carinho ; 1
casa ; 3
casamento ; 1
caso ; 1
certa ; 1
certamente ; 1
certeza ; 2
charmoso ; 1
chega ; 1
chegando ; 1
chegar ; 2
chocolate ; 1
chuva ; 1
cinco ; 1
circundante ; 1
clima ; 2
co ; 8
cocô ; 1
coisas ; 3
colegas ; 1
colhemos ; 1
com ; 13
comemorar ; 1
comer ; 1
começar ; 1
começaram ; 1
como ; 9
companhia ; 1
compartilhar ; 1
compartilho ; 1
complicada ; 1
comportado ; 1
comprinhas ; 1
comunicação ; 1
comunidade ; 1
conexões ; 1
confiança ; 1
conseguir ; 1
conseguiu ; 1
consome ; 1
contagem ; 1
coração ; 1
corações ; 2
cozinha ; 2
crescimento ; 1
criatura ; 1
cuidando ; 2
curiosidade ; 1
curtindo ; 1
da ; 14
dancei ; 1
daquele ; 1
daqueles ; 1
daqui ; 1
dar ; 3
data ; 1
de ; 56
decifra-me ; 1
defeito ; 1
deixam ; 1
deixar ; 1
delicioso ; 1
delícia ; 1
demais ; 1
demarcado ; 1
demonstra ; 1
demonstrá-lo ; 1
depende ; 1
descansar ; 1
deseja ; 1
desejar ; 1
desejava ; 1
desejei ; 1
desejo ; 2
desesperadamente ; 1
desta ; 2
deste ; 1
deu ; 1
devorando ; 1
devorar ; 1
dia ; 11
difícil ; 1
digo ; 1
dirija ; 1
discernimento ; 1
distingui-las ; 1
diversão ; 1
diz ; 1
do ; 20
doce ; 4
dois ; 1
dos ; 1
dualidade ; 1
duas ; 2
e ; 44
eis ; 2
ela ; 1
ele ; 4
elemento ; 1
em ; 17
embora ; 2
empolgada ; 1
empresas ; 1
encantadora ; 1
encantamento ; 1
encantei ; 1
encontram ; 1
encontro ; 1
enfim ; 1
entendimento ; 1
entrar ; 1
entre ; 1
entretanto ; 1
então ; 2
enviaram ; 1
epafrodito ; 1
era ; 1
ervilha ; 1
escola ; 1
escolas ; 1
esferas ; 1
esmo ; 1
espaço ; 1
especial ; 3
especialmente ; 1
esperando ; 1
esperava ; 1
espiritual ; 1
esquecer ; 1
esse ; 1
esta ; 1
estar ; 1
estará ; 1
estas ; 1
estava ; 3
estiveram ; 1
estou ; 4
está ; 7
eu ; 11
exausta ; 2
excelente ; 1
exceto ; 1
existem ; 1
existo ; 1
exorcizar ; 1
exposição ; 1
expressão ; 1
extravagância ; 1
extremo ; 1
f ; 1
fala ; 1
faltam ; 1
faltava ; 1
faltou ; 2
faminta ; 1
família ; 2
faz ; 1
fazendo ; 1
feito ; 1
felicidade ; 1
felicidades ; 2
felicitações ; 1
feliz ; 13
felizes ; 1
feriado ; 1
festa ; 1
fez ; 2
ficar ; 1
filipenses ; 2
fim ; 7
final ; 3
finalizando ; 1
finalmente ; 4
fingir ; 1
fiz ; 3
fizeram ; 2
florescer ; 1
fofo ; 1
fogo ; 1
fogos ; 1
foi ; 4
fome ; 1
for ; 2
fora ; 1
foram ; 1
fortalece ; 1
forte ; 2
foto ; 1
franzino ; 1
fraquinha ; 1
frio ; 1
fugir ; 2
fui ; 1
futuro ; 1
fácil ; 1
galera ; 1
gente ; 1
gigante ; 1
grande ; 1
guia ; 1
gêmeos ; 2
gênero ; 2
h ; 2
história ; 1
hoje ; 5
homem ; 1
homens ; 1
hora ; 1
http ; 8
há ; 1
i ; 2
igual ; 1
igualdade ; 2
ilumine ; 1
imagem ; 1
impossível ; 2
impressionante ; 1
inconstância ; 1
indica ; 1
indo ; 1
infernal ; 1
inquietação ; 1
inspirada ; 2
inspiração ; 1
inteiro ; 1
inteligência ; 1
interesse ; 2
início ; 1
isso ; 3
jantar ; 2
jogada ; 1
junto ; 1
justo ; 1
já ; 6
lado ; 2
laia ; 1
lar ; 4
legais ; 1
legião ; 1
lembranças ; 1
ler ; 2
leve ; 1
lhe ; 1
lho ; 1
li ; 1
liberdade ; 1
limites ; 1
lindo ; 7
livre ; 2
livro ; 1
livros ; 1
logo ; 2
loja ; 1
longo ; 1
lugar ; 2
luta ; 1
lá ; 1
maestria ; 1
maior ; 1
mais ; 9
mal ; 1
mandando ; 1
maneira ; 2
manhã ; 1
maravilha ; 1
maravilhoso ; 2
marcar ; 1
mas ; 7
massa ; 1
matando ; 1
material ; 1
me ; 8
meio ; 2
melhor ; 4
meninas ; 1
mensagens ; 1
mentais ; 1
mental ; 1
mentira ; 1
merece ; 2
mereço ; 2
mesma ; 1
mesmo ; 5
meu ; 4
milho ; 1
mim ; 6
mimando ; 1
minha ; 6
moda ; 1
molho ; 1
momento ; 3
morango ; 1
morta ; 1
movimento ; 2
mu ; 1
mudar ; 3
muita ; 1
muito ; 11
mulheres ; 1
mundo ; 4
má ; 1
mágica ; 2
mãe ; 2
mínimo ; 1
módulo ; 1
músculos ; 1
música ; 2
na ; 8
nada ; 2
naquele ; 1
nas ; 3
necessidade ; 3
nenhuma ; 1
neves ; 1
ninguém ; 3
no ; 9
noite ; 1
noivos ; 1
nos ; 2
nossas ; 1
nosso ; 2
nossos ; 1
nostálgica ; 1
novo ; 2
nunca ; 1
não ; 16
o ; 49
obrigada ; 3
of ; 1
oferta ; 1
olha ; 2
olhe ; 1
olho ; 1
onde ; 1
operadora ; 1
oportunidade ; 1
os ; 4
ou ; 4
outra ; 1
ouvidoria ; 1
paciência ; 1
padroeiro ; 1
pai ; 1
palavra ; 1
palavras ; 1
panqueca ; 1
para ; 24
parabenizo ; 1
parabéns ; 1
paraquedas ; 1
parar ; 1
paraíso ; 2
parece ; 1
parte ; 1
participação ; 1
passam ; 1
passando ; 1
passar ; 3
pavê ; 1
paz ; 1
pedaço ; 1
peito ; 1
pelo ; 3
pena ; 2
pensando ; 2
pequenos ; 1
perdedor ; 1
perfeito ; 1
peripécias ; 1
perto ; 2
pessoa ; 2
pessoal ; 1
pessoas ; 8
picaretas ; 1
pimenta ; 2
plano ; 1
plantão ; 1
pode ; 1
poder ; 3
pois ; 2
politécnica ; 1
por ; 9
porque ; 1
positivas ; 1
posso ; 4
postou ; 1
pra ; 2
prazer ; 1
prece ; 1
precisa ; 1
precisando ; 1
precisar ; 1
preciso ; 1
predestinados ; 1
prefeitura ; 1
preferida ; 1
preguiça ; 2
preparativos ; 1
primeiro ; 1
privada ; 1
procurando ; 1
prof ; 1
profissão ; 1
proteja ; 1
prévia ; 1
próprio ; 1
próximo ; 1
publicar ; 1
pura ; 1
pureza ; 1
pêssego ; 1
pública ; 1
qualquer ; 3
quando ; 4
quanta ; 1
que ; 50
queimadas ; 1
quem ; 1
querida ; 1
quero ; 5
quis ; 1
r ; 2
ra ; 1
